doc_id,snapshot_year,person_key,name_clean,surname,given,chamber,constituency,years_raw,year_start,year_end,n_firms,source_ref
empire-parlementaires-financ-1936-3c3a97,1936,taittinger-p,Pierre Taittinger,Taittinger,Pierre,Chamber of Deputies,Chte-Inf,1919-1924,1919,1924,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,tardieu-a,André Tardieu,Tardieu,André,Chamber of Deputies,Seine-et-Oise,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,tastes-l,Lionel Tastes,Tastes,Lionel,Chamber of Deputies,Seine,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,taudiere-e,Émile Taudière,Taudière,Émile,Chamber of Deputies,Deux-Sèvres,1928-1942,1928,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,tessan-f,François Tessan,Tessan,François,Chamber of Deputies,Seine-et-Marne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,thivrier-i,Isidore Thivrier,Thivrier,Isidore,Chamber of Deputies,Allier,1924-1942,1924,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,thoumyre-r,Robert Thoumyre,Thoumyre,Robert,Chamber of Deputies,Seine-Inférieure,1919-1932,1919,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,tournan-i,Isidore Tournan,Tournan,Isidore,Chamber of Deputies,,1910-1919,1910,1919,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,toy-riont-m,Maurice Toy-Riont,Toy-Riont,Maurice,Chamber of Deputies,,1910-1914,1910,1914,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,ulmo-g,Georges Ulmo,Ulmo,Georges,Senate,Haute-Marne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,valadier-e,Édouard Valadier,Valadier,Édouard,Senate,Eure-et-Loir,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,vallette-viallard-p,Pierre Vallette-Viallard,Vallette-Viallard,Pierre,Chamber of Deputies,Ardèche,"1919-1924, 1928-1942",1919,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,vieillard-l,Louis Vieillard,Vieillard,Louis,Senate,Belfort,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,vincent-d,Daniel Vincent,Vincent,Daniel,Senate,Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,wallach-a,Alfred Wallach,Wallach,Alfred,Chamber of Deputies,Haut-Rhin,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,walter-m,Michel Walter,Walter,Michel,Chamber of Deputies,Bas-Rhin,1919-1942,1919,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,weill-g,Georges Weill,Weill,Georges,Chamber of Deputies,Bas-Rhin,1928,1928,1928,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,de-wendel-f,François de Wendel,de Wendel,François,Chamber of Deputies,,1914-1933,1914,1933,4,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,guy-de-wendel,Guy de Wendel,Guy de Wendel,,Chamber of Deputies,,1919-1927,1919,1927,3,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,ybarnegaray-j,Jean Ybarnégaray,Ybarnégaray,Jean,Chamber of Deputies,Basses-Pyrénées,1914-1942,1914,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,abelin-p,Pierre Abelin,Abelin,Pierre,Chamber of Deputies,Vienne,,,,3,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,andre-p,Pierre André,André,Pierre,Chamber of Deputies,Meurthe-et-Moselle,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,anthonioz-m,Marcel Anthonioz,Anthonioz,Marcel,Chamber of Deputies,Ain,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,astier-e,Emmanuel Astier,Astier,Emmanuel,Chamber of Deputies,Ille-el-Vilaine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,aumeran-a,Adolphe Aumeran,Aumeran,Adolphe,Chamber of Deputies,Alger,1929,1929,1929,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,babet-r,Raphaël Babet,Babet,Raphaël,Chamber of Deputies,Réunion,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,bardoux-j,Jacques-Achille Bardoux,Bardoux,Jacques-Achille,Chamber of Deputies,Puy-de-Dôme,,,,4,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,barres-p,Philippe Barrés,Barrés,Philippe,Chamber of Deputies,Meurthe-etMoselle,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,baudry-d-asson-a,Armand Baudry d'Asson,Baudry d'Asson,Armand,Chamber of Deputies,Vendée,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,baylet-j,Jean Baylet,Baylet,Jean,Chamber of Deputies,Tarn-et-Garonne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,bene-m,Maurice Béné,Béné,Maurice,Chamber of Deputies,Seine-et-Oise,1936,1936,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,bettencourt-a,André Bettencourt,Bettencourt,André,Chamber of Deputies,Seine-Inférieure,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,bichet-r,Robert Bichet,Bichet,Robert,Chamber of Deputies,Seine-et-Oise,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,blachette-g,Georges Blachette,Blachette,Georges,Chamber of Deputies,Alger,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,boisde-r,Raymond Boisdé,Boisdé,Raymond,Chamber of Deputies,Cher,,,,3,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,bokanovski-m,Michel-Maurice Bokanovski,Bokanovski,Michel-Maurice,Chamber of Deputies,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,bonnefous-e,Édouard Bonnefous,Bonnefous,Édouard,Chamber of Deputies,Seine-et-Oise,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,borlot-a,André Borlot,Borlot,André,Chamber of Deputies,Loir-et-Cher,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,bourges-maunoury-m,Maurice Bourgès-Maunoury,Bourgès-Maunoury,Maurice,Chamber of Deputies,Haute-Garonne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,catrice-j,Jean Catrice,Catrice,Jean,Chamber of Deputies,Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,chastellain-j,Jacques Chastellain,Chastellain,Jacques,Chamber of Deputies,Seine-Inférieure,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,chatenay-v,Victor Chatenay,Chatenay,Victor,Chamber of Deputies,Maine-et-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,chevigne-p,Pierre Chevigné,Chevigné,Pierre,Chamber of Deputies,Basses,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,clostermann-p,Pierre-Henri Clostermann,Clostermann,Pierre-Henri,Chamber of Deputies,Marne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,coirre-p,Paul Coirre,Coirre,Paul,Chamber of Deputies,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,edouard-flaminio-corniglion-molinier,Édouard-Flaminio Corniglion-Molinier,Édouard-Flaminio Corniglion-Molinier,,Senate,,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,dassault-m,Marcel Dassault,Dassault,Marcel,Chamber of Deputies,Alpes-Maritimes,,,,2,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,david-j,Jean-Paul David,David,Jean-Paul,Chamber of Deputies,Seine-et-Oise,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,denais-j,Joseph Denais,Denais,Joseph,Chamber of Deputies,Seine,,,,2,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,desgranges-p,Pierre Desgranges,Desgranges,Pierre,Chamber of Deputies,Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,devinat-p,Paul Devinat,Devinat,Paul,Chamber of Deputies,Saône-et-Loire,1935,1935,1935,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,dupraz-j,Joannès Dupraz,Dupraz,Joannès,Chamber of Deputies,Indre-et-Loire,,,,2,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,estebe-p,Paul Estèbe,Estèbe,Paul,Chamber of Deputies,Gironde,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,ferri-p,Pierre Ferri,Ferri,Pierre,Chamber of Deputies,Seine,1947,1947,1947,2,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,furaud-j,Jacques Furaud,Furaud,Jacques,Chamber of Deputies,Charente,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,gaulle-p,Pierre Gaulle,Gaulle,Pierre,Chamber of Deputies,Seine,,,,3,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,gavini-j,Jacques Gavini,Gavini,Jacques,Chamber of Deputies,Corse,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,hettier-de-boislambert-c,Claude Hettier de Boislambert,Hettier de Boislambert,Claude,Chamber of Deputies,Manche,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,labrousse-l,Louis Labrousse,Labrousse,Louis,Chamber of Deputies,Madagascar,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,lanet-j,Joseph Lanet,Lanet,Joseph,Chamber of Deputies,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,laniel-j,Joseph Laniel,Laniel,Joseph,Chamber of Deputies,Calvados,1954,1954,1954,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,lebon-p,Pierre Lebon,Lebon,Pierre,Chamber of Deputies,Deux-Sèvres,1924,1924,1924,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,leenhardt-f,Francis Leenhardt,Leenhardt,Francis,Chamber of Deputies,Bouches-du-Rhône,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,levacher-f,François Levacher,Levacher,François,Chamber of Deputies,Eure-et-Loir,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,louvel-j,Jean-Marie Louvel,Louvel,Jean-Marie,Chamber of Deputies,Calvados,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,manceau-b,Bernard Manceau,Manceau,Bernard,Chamber of Deputies,Maine-et-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,mayer-r,René Mayer,Mayer,René,Chamber of Deputies,Constantine,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,menthon-f,François Menthon,Menthon,François,Chamber of Deputies,Haute-Savoie,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,moustier-r,Roland Moustier,Moustier,Roland,Chamber of Deputies,Doubs,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,mutter-a,André Mutter,Mutter,André,Chamber of Deputies,Aube,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,nisse-r,Robert Nisse,Nisse,Robert,Chamber of Deputies,Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,noel-l,Léon NOËL,NOËL,Léon,Chamber of Deputies,Yonne,1935-,1935,1935,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,harty-de-pierrebourg-o,Olivier Harty de Pierrebourg,Harty de Pierrebourg,Olivier,Chamber of Deputies,Creuse,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,pinay-a,Antoine Pinay,Pinay,Antoine,Chamber of Deputies,Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,pleven-r,René Pleven,Pleven,René,Chamber of Deputies,Côtes-du-Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,reille-soult-f,François Reille-Soult,Reille-Soult,François,Chamber of Deputies,Tarn,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,ribeyre-p,Paul Ribeyre,Ribeyre,Paul,Chamber of Deputies,Ardèche,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,schneiter-p,Pierre Schneiter,Schneiter,Pierre,Chamber of Deputies,Marne,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,ulver-h,Henri Ulver,Ulver,Henri,Chamber of Deputies,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,vendroux-j,Jacques Vendroux,Vendroux,Jacques,Chamber of Deputies,Pas-de-Calais,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,armengaud-a,André Armengaud,Armengaud,André,Senate,,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,bernard-g,Georges Bernard,Bernard,Georges,Senate,Eure,,,,2,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,borgeaud-h,Henri Borgeaud,Borgeaud,Henri,Senate,Alger,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,boutemy-a,André Boutemy,Boutemy,André,Senate,Seine-et-Marne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,brizard-r,Robert Brizard,Brizard,Robert,Senate,Eure-et-Loir,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,debre-m,Michel Debré,Debré,Michel,Senate,Indre-et-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,duchet-r,Roger Duchet,Duchet,Roger,Senate,Côte-d’Or,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,dulin-a,André Dulin,Dulin,André,Senate,Charente-Maritime,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,durand-reville-l,Luc Durand-Reville,Durand-Reville,Luc,Senate,Gabon,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,lachomette-j,Jean Lachomette,Lachomette,Jean,Senate,Haute-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,lagarrosse-g,Gaston Lagarrosse,Lagarrosse,Gaston,Senate,Côte,,,,2,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,laniel-r,René Laniel,Laniel,René,Senate,Orne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,longchambon-h,Henri Longchambon,Longchambon,Henri,Senate,,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,marcou-d,Désiré Marcou,Marcou,Désiré,Senate,Guinée,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,maroger-j,Jean Maroger,Maroger,Jean,Senate,Aveyron,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,pezet-e,Ernest Pezet,Pezet,Ernest,Senate,,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,cross-m,Military Cross,Cross,Military,Senate,Meurthe-et,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,schleiter-f,François Schleiter,Schleiter,François,Senate,Meuse,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,ternynck-l,Louis Ternynck,Ternynck,Louis,Senate,Aisne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,villoutreys-de-brignac-p,Pierre Villoutreys de Brignac,Villoutreys de Brignac,Pierre,Senate,Maine-et-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1954-edbf6f,1954,zele-j,Jacques Zele,Zele,Jacques,Senate,Togo,,,,0,Parlementaires et financiers
empire-squales-coloniaux-1922-bc3dbf,1922,duval-arnould-l,Louis Duval-Arnould,Duval-Arnould,Louis,Chamber of Deputies,Seine,1919-1936,1919,1936,0,Les squales coloniaux
