doc_id,company_key,company_name,person_key,member_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,entry_number,source_genre,in_colonial_dataset
empire-desfosses-1956-adm-655dbf,forgesacieriesnordest,Forges et aciéries du Nord et de l’Est,getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,Forges et aciéries du Nord et de l’Est,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),863,person_index,1
empire-desfosses-1956-adm-655dbf,cockerillougree,Cockerill-Ougrée,getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,Cockerill,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),1168,person_index,0
empire-desfosses-1956-adm-655dbf,providencelaminoirshautsfourneauxforgesfonderies,"La Providence (Laminoirs, hauts fourneaux, forges et fonderies de)",getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,Providence,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),1169,person_index,0
empire-desfosses-1956-adm-655dbf,usineschimiqueslaboratoiresuclaf1961fusionavecroussel1968,Usines chimiques des laboratoires français (UCLAF) 1961 : fusion avec Roussel < 1968 :,getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,UCLAF,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),1407,person_index,0
empire-desfosses-1956-adm-655dbf,omniumnordafricain,Omnium nord-africain,getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,Omnium nord-africain,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),1723,person_index,1
empire-desfosses-1956-adm-655dbf,verreriesbouteillesnord,Verreries à bouteilles du Nord,gevelle-f,,F Gevelle,Gevelle,F,administrateur,1956,Annuaire Desfossés 1956,Verr. bouteilles Nord,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gevelle (F.),1456,person_index,0
empire-desfosses-1956-adm-655dbf,commercialeantillesfrancaisesfred,Commerciale des Antilles françaises Fréd,gheerbrandt-j,,J.-Laurent Gheerbrandt,Gheerbrandt,J.-Laurent,administrateur,1956,Annuaire Desfossés 1956,Commerciale des Antilles françaises Fréd. Tanon et Cie,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gheerbrandt (J.-Laurent),1741,person_index,0
empire-desfosses-1956-adm-655dbf,ateliersconstructionlavalette,Ateliers de construction Lavalette,ghertsos-c,,C Ghertsos,Ghertsos,C,administrateur,1956,Annuaire Desfossés 1956,Lavalette,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Ghertsos (C.),1124,person_index,0
empire-desfosses-1956-adm-655dbf,ateliersconstructionlavalette,Ateliers de construction Lavalette,ghertsos-t,,Th Ghertsos,Ghertsos,Th,administrateur,1956,Annuaire Desfossés 1956,Lavalette,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Ghertsos (Th.),1124,person_index,0
empire-desfosses-1956-adm-655dbf,biachesaintvaastfonderieslaminoirscimenteries,"Biache-Saint-Vaast (Fonderies, laminoirs et cimenteries de)(Anc. Eschger, Ghesquière et",ghertsos-t,,Th Ghertsos,Ghertsos,Th,administrateur,1956,Annuaire Desfossés 1956,dg Biache-Saint-Vaast,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Ghertsos (Th.),844,person_index,0
empire-desfosses-1956-adm-655dbf,tramwaysindochine,Compagnie française de tramways (Indochine),ghesquiere-diericks-j,,Jean Ghesquière-Diericks,Ghesquière-Diericks,Jean,administrateur,1956,Annuaire Desfossés 1956,Frse tramways-Indochine,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Ghesquière-Diericks (Jean),414,person_index,0
empire-desfosses-1956-adm-655dbf,sofinafinancieretransportsentreprisesindustrielles,SOFINA (Société financière de transports et d’entreprises industrielles),gheude-r,,R Gheude,Gheude,R,administrateur,1956,Annuaire Desfossés 1956,SOFINA,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gheude (R.),316,person_index,0
empire-desfosses-1956-adm-655dbf,brossejdupontreunis,La Brosse et J. Dupont réunis,ghika-p,,P Ghika,Ghika,P,administrateur,1956,Annuaire Desfossés 1956,adg La Brosse et Dupont,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Ghika (P.),1503,person_index,0
empire-desfosses-1956-adm-655dbf,houilleresbassinloirehouillerescevennesdauphine,Houillères du bassin de la Loire + Houillères des Cévennes… du Dauphiné,ghigo,,Ghigo,Ghigo,,administrateur,1956,Annuaire Desfossés 1956,Houillères Provence,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Ghigo,500,person_index,0
empire-desfosses-1956-adm-655dbf,etsseydouxmichaureunis,Éts Seydoux & Michau réunis,gibert-j,,J Gibert,Gibert,J,administrateur,1956,Annuaire Desfossés 1956,ph Seydoux & Michau,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gibert (J.),1651,person_index,0
empire-desfosses-1956-adm-655dbf,banqueregionaleescomptedepotsbred,Banque régionale d’escompte et de dépôts-BRED,gibert-l,,Louis Gibert,Gibert,Louis,administrateur,1956,Annuaire Desfossés 1956,BRED,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gibert (Louis),134,person_index,0
empire-desfosses-1956-adm-655dbf,silbertripertfreresdroguesproduitschimiquesmarseille,"Silbert et Ripert frères (Société française de drogues et produits chimiques), Marseille",gibert-r,,R Gibert,Gibert,R,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes suppl. Silbert et Ripert,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gibert (R.),1414,person_index,0
empire-desfosses-1956-adm-655dbf,bechuanalandexplorationcyltd,The Bechuanaland exploration Cy ltd,gifford-l,,Lord Gifford,Gifford,Lord,administrateur,1956,Annuaire Desfossés 1956,Bechuanaland,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gifford (Lord),747,person_index,0
empire-desfosses-1956-adm-655dbf,geoffroydelore,Geoffroy-Delore,gigot-l,,L Gigot,Gigot,L,administrateur,1956,Annuaire Desfossés 1956,Geoffroy-Delore,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gigot (L.),913,person_index,0
empire-desfosses-1956-adm-655dbf,parisiennechauffageurbaincpcu,Compagnie parisienne de chauffage urbain (CPCU),giguet-r,,R Giguet,Giguet,R,administrateur,1956,Annuaire Desfossés 1956,CPCU depuis déc. 1950 en remplac. Baumgartner,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Giguet (R.),1636,person_index,0
empire-desfosses-1956-adm-655dbf,tuileriesgilardonifreres,Tuileries Gilardoni frères,gilardoni-j,,J Gilardoni,Gilardoni,J,administrateur,1956,Annuaire Desfossés 1956,Tuileries Gilardoni,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilardoni (J.),1581,person_index,0
empire-desfosses-1956-adm-655dbf,creditsucriercommercial,Crédit sucrier et commercial devenu Créd. sucrier et alimentaire : abs. en 1992 par le Crédit,gilbert-a,,A Gilbert,Gilbert,A,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Crédit sucrier,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilbert (A.),181,person_index,0
empire-desfosses-1956-adm-655dbf,siamnaindusagricmeauxnantesalgerie,"SIAMNA (indus. agric. de Meaux, Nantes et Algérie)",gilbert-a,,A Gilbert,Gilbert,A,administrateur,1956,Annuaire Desfossés 1956,SIAMNA,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilbert (A.),1983,person_index,0
empire-desfosses-1956-adm-655dbf,sucreriecentralecambrai,Sucrerie centrale de Cambrai,gilbert-a,,A Gilbert,Gilbert,A,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Sucrerie centrale de Cambrai,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilbert (A.),1987,person_index,0
empire-desfosses-1956-adm-655dbf,hotelscasinodeauville,Hôtels et casino de Deauville,gilbert-j,,J Gilbert,Gilbert,J,administrateur,1956,Annuaire Desfossés 1956,Hôtels et casino de Deauville,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilbert (J.),2036,person_index,0
empire-desfosses-1956-adm-655dbf,coignetconstruc,Coignet (Construc,gilbert-l,,L Gilbert,Gilbert,L,administrateur,1956,Annuaire Desfossés 1956,Coignet,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilbert (L.),1609,person_index,0
empire-desfosses-1956-adm-655dbf,usinesacieriessambremeuse,Usines et aciéries de Sambre-et-Meuse,gilbert-p,,P Gilbert,Gilbert,P,administrateur,1956,Annuaire Desfossés 1956,Sambre-et-Meuse,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilbert (P.),835,person_index,0
empire-desfosses-1956-adm-655dbf,ateliersconstrucnordfranceanf,Ateliers de construc. du Nord de la France (ANF),gilbert-p,,P Gilbert,Gilbert,P,administrateur,1956,Annuaire Desfossés 1956,ANF,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilbert (P.),962,person_index,0
empire-desfosses-1956-adm-655dbf,ancetscharlesberthiez,Anc. Éts Charles Berthiez,gilbert-berthiez-f,,F.C Gilbert-Berthiez,Gilbert-Berthiez,F.C,president_directeur_general,1956,Annuaire Desfossés 1956,v.-pdg Berthiez,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilbert-Berthiez (F.C.),1017,person_index,0
empire-desfosses-1956-adm-655dbf,edf,EDF,gilberton-g,,G Gilberton,Gilberton,G,administrateur,1956,Annuaire Desfossés 1956,EDF,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilberton (G.),1179,person_index,0
empire-desfosses-1956-adm-655dbf,banquenationalecommerceindusbnci,Banque nationale pour le commerce et l’indus. (BNCI),gilberton-g,,G Gilberton,Gilberton,G,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilberton (G.),125,person_index,0
empire-desfosses-1956-adm-655dbf,coignetconstruc,Coignet (Construc,gilet-l,,L Gilet,Gilet,L,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilet (L.),1609,person_index,0
empire-desfosses-1956-adm-655dbf,petrolesserco,Société française des pétroles SERCO,gilet-r,,R Gilet,Gilet,R,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilet (R.),699,person_index,0
empire-desfosses-1956-adm-655dbf,monmousseau,Monmousseau,gillard-p,,P Gillard,Gillard,P,administrateur,1956,Annuaire Desfossés 1956,Monmousseau,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gillard (P.),1931,person_index,0
empire-desfosses-1956-adm-655dbf,houilleresbassinloirehouillerescevennesdauphine,Houillères du bassin de la Loire + Houillères des Cévennes… du Dauphiné,gilles,,Gilles,Gilles,,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gilles,500,person_index,0
empire-desfosses-1956-adm-655dbf,japyfreres,Japy frères,gilles-a,,A Gilles,Gilles,A,administrateur,1956,Annuaire Desfossés 1956,Japy frères,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gilles (A.),1282,person_index,0
empire-desfosses-1956-adm-655dbf,fonciereimmobilierevillealger,Compagnie foncière et immobilière de la Ville d’Alger,gillet-a,,A Gillet,Gillet,A,administrateur,1956,Annuaire Desfossés 1956,Foncière et immob. de la Ville d’Alger,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gillet (A.),286,person_index,1
empire-desfosses-1956-adm-655dbf,regiefoncierevillealger,Régie foncière de la ville d’Alger,gillet-a,,A Gillet,Gillet,A,administrateur,1956,Annuaire Desfossés 1956,Régie fonc. de la ville d’Alger,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gillet (A.),292,person_index,1
empire-desfosses-1956-adm-655dbf,carrieresmarocaines,Carrières marocaines,gillet-g,,Georges Gillet,Gillet,Georges,administrateur,1956,Annuaire Desfossés 1956,Carrières marocaines,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gillet (Georges),1552,person_index,1
empire-desfosses-1956-adm-655dbf,credit,Crédit français,gillet-f,,F Gillet,Gillet,F,administrateur,1956,Annuaire Desfossés 1956,Crédit français,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gillet (F.),189,person_index,1
empire-desfosses-1956-adm-655dbf,breguetaviation,Bréguet aviation,gillet-l,,Lucien Gillet,Gillet,Lucien,administrateur,1956,Annuaire Desfossés 1956,adm. secr. gén. Bréguet aviation,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gillet (Lucien),1141,person_index,0
empire-desfosses-1956-adm-655dbf,maisonbreguet,Maison Bréguet,gillet-l,,Lucien Gillet,Gillet,Lucien,administrateur,1956,Annuaire Desfossés 1956,Maison Bréguet,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gillet (Lucien),1250,person_index,0
empire-desfosses-1956-adm-655dbf,blanchisseriesteinturesimpressions,"Blanchisseries, teintures et impressions",gillet-michelfils-de-charles,,Gillet (Michel)(Fils de Charles),Gillet (Michel)(Fils de Charles),,administrateur,1956,Annuaire Desfossés 1956,"Blanchisseries, teintures et impressions",Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gillet (Michel)(Fils de Charles),1694,person_index,0
empire-desfosses-1956-adm-655dbf,gilletthaon,Gillet-Thaon,gillet-michelfils-de-charles,,Gillet (Michel)(Fils de Charles),Gillet (Michel)(Fils de Charles),,administrateur,1956,Annuaire Desfossés 1956,Gillet-Thaon,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gillet (Michel)(Fils de Charles),1695,person_index,0
