from_company_id,to_company_id,from_name,to_name,n_observations,first_year,last_year,roles
coltd7,phosphatescheminfergafsa,CO Ltd. 7,Cie des PHOSPHATES ET DU CHEMIN DE FER DE GAFSA,1,1944,1944,president:1
comptoirest,produitschimiquesengrais,Comptoir de l'Est,PRODUITS CHIMIQUES ET D'ENGRAIS,1,1944,1944,administrateur:1
jguenin,produitschimiquesengrais,Société J.-L. Guénin,PRODUITS CHIMIQUES ET D'ENGRAIS,1,1944,1944,administrateur:1
indiajutecy,produitschimiquesengrais,Société India-Jute Cy,PRODUITS CHIMIQUES ET D'ENGRAIS,1,1944,1944,administrateur:1
filsmpignol,produitschimiquesengrais,Société les fils de M. Pignol,PRODUITS CHIMIQUES ET D'ENGRAIS,1,1944,1944,administrateur:1
mineslaurium,aldegue,Mines de Laurium…],ALDÉGUÉ,1,1938,1938,directeur:1
ventetousengrais,carrosseriemoderne,VENTE de tous ENGRAIS,CARROSSERIE MODERNE,1,1938,1938,president:1
usineeucalyptus,carrosseriemoderne,Usine: aux Eucalyptus,CARROSSERIE MODERNE,1,1938,1938,president:1
usines,cheddites,Usines à,CHEDDITES,1,1938,1938,president:1
comtemontureux,clement,comte de Montureux,CLÉMENT,1,1938,1938,president:1
algercomptoirindustrieletirage,clement,Alger COMPTOIR INDUSTRIEL d'ÉTIRAGE,CLÉMENT,1,1938,1938,administrateur:1
gboulognetoutesoperationsbanque,condat,G Boulogne. Toutes opérations de banque,CONDAT et Cie,1,1938,1938,administrateur:1
usines15,desage,Usines:15,DESAGE,1,1938,1938,administrateur:1
deuxusinesmaisonsalfort,desage,Deux usines: à Maisons-Alfort,DESAGE,1,1938,1938,administrateur:1
entreprisedistributioneau,hydrauliqueafrique,Entreprise de distribution d'eau,L'HYDRAULIQUE-AFRIQUE,1,1910,1910,president:1
perpignanusinesmoulasse,hydrauliqueafrique,Perpignan. Usines: La Moulasse,L'HYDRAULIQUE-AFRIQUE,1,1910,1910,president:1
portefer,hydrauliqueafrique,Porte de Fer,L'HYDRAULIQUE-AFRIQUE,1,1910,1910,president:1
agence10,hydrauliqueafrique,Agence: 10,L'HYDRAULIQUE-AFRIQUE,1,1910,1910,president:1
planconentreprisetransportsmetallurgique,mengual,A. Plançon. Entreprise de transports. MÉTALLURGIQUE,MENGUAL,1,1910,1910,administrateur_delegue:1
electriquenord,millaul,Cie électrique du Nord],MILLAUL,1,1910,1910,president:1
plombminesrarelmaden,minesbouthaleb,de plomb.. MINES de RAR-EL-MADEN,MINES DU BOU-THALEB,1,1910,1910,administrateur:1
gdrappierpdtaguilas,minesbouthaleb,G Drappier [pdt Cie d'Aguilas,MINES DU BOU-THALEB,1,1910,1910,administrateur_delegue:1
haye,ouenza,Haye],OUENZA,1,1910,1910,president:1
mmercierminesguerrouma,palestro,M. Mercier.- Mines de Guerrouma,PALESTRO,1,1910,1910,administrateur_delegue:1
nadorchairexploitationmineszinc,palestro,Nador-Chaïr. Exploitation de mines de zinc,PALESTRO,1,1910,1910,administrateur_delegue:1
comteroederer,palestro,comte Roederer,PALESTRO,1,1910,1910,vice_president:1
aeriennefrse,palestro,Cie aérienne frse,PALESTRO,1,1910,1910,administrateur:1
usinesvilleneuve,palestro,Usines à Villeneuve,PALESTRO,1,1910,1910,administrateur:1
mans,sidikamber,Mans,SIDI KAMBER,1,1910,1910,president:1
usinerouteoran,sonnati,Usine: route d'Oran,SONNATI,1,1910,1910,president:1
usinehusseindeyvinaigresvins,valeretarsot,Usine à Hussein-Dey. Vinaigres de vins,VALÈRE et TARSOT,1,1910,1910,gerant:1
16eagencesmaroceclairage,afrique,16e. Agences: … Maroc: Cie d'éclairage,Cie générale de l'AFRIQUE FRANÇAISE,1,1938,1938,president:1
comtesanluis,marocainetransittransportatlantide,comte de San Luis,Cie marocaine de transit et de transport ATLANTIDE,1,1938,1938,administrateur:1
exploitationusinesagglomeresaffretementstransports,chaouiamaroc,exploitation d'usines d'agglomérés. Affrètements. Transports,CHAOUIA et MAROC,1,1938,1938,president:1
fderochenavigationmaritimechaux,chargeurs,F. Déroche. Cie de navigation maritime.. CHAUX,CHARGEURS FRANÇAIS,1,1938,1938,president:1
usines,chargeurs,Usines,CHARGEURS FRANÇAIS,1,1938,1938,president:1
usinerabatcharpentes,constructionsmetalliques,Usine à Rabat. Charpentes,CONSTRUCTIONS MÉTALLIQUES,1,1938,1938,president:1
privesmarocimmobiliere,francomarocainefedhala,privés au Maroc.— Société immobilière,Cie franco-marocaine de FÉDHALA,1,1938,1938,administrateur_delegue:1
usineslavardac,roulement,Usines à Lavardac,ROULEMENT,1,1938,1938,president:1
omniumlyonnais,comptoirmines,Omnium lyonnais…],Comptoir des MINES,1,1938,1938,administrateur:1
usinesmeknes,frsenordmarocain,Usines à: Meknès,Cie frse du NORD-MAROCAIN,1,1944,1944,president:1
delnorteafricano,marocaineasiatiquepetroles,Cie Del Norte Africano,Cie marocaine et asiatique des PÉTROLES,1,1944,1944,administrateur:1
gaucher,sebou,Général Gaucher,SEBOU,1,1944,1944,president:1
mans,sebou,Mans,SEBOU,1,1944,1944,president:1
usineslamarchesaone,cheddites,Usines à Lamarche-sur- Saône,CHEDDITES,1,1938,1938,administrateur:1
gboulognetoutesoperationsbanque,commercialetunisienne,G. Boulogne. Toutes opérations de banque,Société COMMERCIALE TUNISIENNE,1,1938,1938,administrateur:1
pantinusinepantin,escande,Pantin. Usine à Pantin,ESCANDE,1,1938,1938,administrateur_delegue:1
casablancamanufacturelingerie,escande,Casablanca. Manufacture de lingerie,ESCANDE,1,1938,1938,president:1
morinalgerienne,escande,Morin [Cie algérienne,ESCANDE,1,1938,1938,administrateur:1
bqunionparisienne,escande,Bq de l'union parisienne…],ESCANDE,1,1938,1938,administrateur:1
usinessousse,huileriefrancotunisienne,Usines à Sousse,Société HUILERIE FRANCO-TUNISIENNE,1,1938,1938,administrateur:1
agence10,industrielle,Agence: 10,INDUSTRIELLE,1,1938,1938,administrateur:1
phackenbergerbanquetunsiie,tabourin,P. Hackenberger [Banque de Tunsiie,Tabourin,1,1938,1938,administrateur:1
usinestunisiemineszinc,tabourin,usines en Tunisie. Mines de zinc,Tabourin,1,1938,1938,administrateur:1
lieegroupehersent,phosphatestunisiens,liée au groupe Hersent,PHOSPHATES TUNISIENS,1,1938,1938,administrateur_delegue:1
marquisseoane,royaleasturienneminesdirection,marquis de Seoane,"Cie Royale ASTURIENNE DES MINES, direction générale",1,1925,1925,vice_president:1
elgrefaagenceventeparister,royaleasturienneminesdirection,El-Grefa. Agence de vente à Paris: ter,"Cie Royale ASTURIENNE DES MINES, direction générale",1,1925,1925,president:1
commandeurborletti,banqueitalienneescomptebancaitalianadiscontorome,commandeur Borletti,"Banque italienne d'escompte Banca italiana di sconto, Rome",1,1922,1922,administrateur:1
commandeurrobertcalegari,banqueitalienneescomptebancaitalianadiscontorome,commandeur Robert Calegari,"Banque italienne d'escompte Banca italiana di sconto, Rome",1,1922,1922,administrateur:1
commandeurcesarcoppi,banqueitalienneescomptebancaitalianadiscontorome,commandeur César Coppi,"Banque italienne d'escompte Banca italiana di sconto, Rome",1,1922,1922,administrateur:1
commandeurjosephdazara,banqueitalienneescomptebancaitalianadiscontorome,commandeur Joseph Da Zara,"Banque italienne d'escompte Banca italiana di sconto, Rome",1,1922,1922,administrateur:1
grandofficierfrancoisgondrand,banqueitalienneescomptebancaitalianadiscontorome,grand- officier François Gondrand,"Banque italienne d'escompte Banca italiana di sconto, Rome",1,1922,1922,administrateur:1
commandeurleopold,banqueitalienneescomptebancaitalianadiscontorome,commandeur Léopold,"Banque italienne d'escompte Banca italiana di sconto, Rome",1,1922,1922,administrateur:1
bourdaistouches,banquealgerie,Bourdais des Touches,Banque de l'Algérie,1,1931,1931,administrateur:1
tunisconstitution,banquealgerie,Tunis. CONSTITUTION: Société anonyme française,Banque de l'Algérie,1,1948,1948,censeur:1
parvotre,banquetunisie,par votre Société,Banque de Tunisie,1,1886,1886,administrateur:1
mobilierdssonagencetunis,banquetunisie,mobilier ds son agence de Tunis,Banque de Tunisie,1,1886,1886,administrateur:1
mineszincguergour,banquetunisie,Mines de zinc de Guergour,Banque de Tunisie,1,1922,1922,administrateur:1
reservessontdoubleesaujourdhui,banquepopulaire,réserves sont doublées. Aujourd'hui,Banque populaire,1,1927,1927,administrateur:1
conclusionsrapportbonnet,banquepopulaire,conclusions du rapport de Bonnet,Banque populaire,1,1930,1930,commissaire_aux_comptes:1
rendubanquepopulaireencoreplusactive,banquepopulaire,rendu la Banque Populaire encore plus active,Banque populaire,1,1929,1929,commissaire_aux_comptes:1
unionnordafricaine,banqueunionnordafricaine,… Union nord-africaine,Banque de l'union nord-africaine,1,1929,1929,administrateur:1
etudieravecgouvernementalgerie,cheminferboneguelmaprolongements,étudier avec le gouvernement général de l'Algérie,Compagnie du Chemin de fer de Bône à Guelma et prolongements,1,1876,1876,administrateur:1
comtelapeyrouse,bordeauxmaroc,comte de Lapeyrouse,Bordeaux-Maroc,1,1920,1920,administrateur:1
cherifienneparticipations,bordelaisemaroc,Société chérifienne de participations,"Compagnie Bordelaise du Maroc, puis Bordelaise de commerce au Maroc",1,1929,1929,administrateur:1
tifouttiranimine,minierebouazzergraara,Cie de Tifout-Tiranimine,Société minière du Bou-Azzer et du Graâra,1,1937,1937,administrateur:1
etudes,minierebouazzergraara,Société d'études,Société minière du Bou-Azzer et du Graâra,1,1937,1937,administrateur:1
marrakechomniumnordafricain,minierebouazzergraara,Marrakech. OMNIUM NORD-AFRICAIN,Société minière du Bou-Azzer et du Graâra,1,1938,1938,directeur:1
casablancaminieremaroc,minierebouazzergraara,Casablanca. COMPAGNIE MINIÈRE DU MAROC,Société minière du Bou-Azzer et du Graâra,1,1938,1938,directeur:1
paristifnouttiranimine,minierebouazzergraara,Paris. COMPAGNIE DE TIFNOUT TIRANIMINE,Société minière du Bou-Azzer et du Graâra,1,1938,1938,directeur:1
marrakechprospectionetudesminieres,minierebouazzergraara,Marrakech. SOCIÉTÉ DE PROSPECTION ET D'ÉTUDES MINIÈRES,Société minière du Bou-Azzer et du Graâra,1,1938,1938,directeur:1
ciments,boulognemaroc,Société des ciments français,Boulogne-Maroc,1,1923,1923,administrateur:1
portlanddesvres,boulognemaroc,Compagnie des portland de Desvres,Boulogne-Maroc,1,1923,1923,administrateur:1
lavocat,boulognemaroc,Société Lavocat,Boulogne-Maroc,1,1923,1923,administrateur:1
cimentsportlanddesvroise,boulognemaroc,Société des ciments portland La Desvroise,Boulogne-Maroc,1,1923,1923,administrateur:1
administrateursbanquetransatlantique,banquecommercialemaroc,administrateurs de la Banque transatlantique,Banque commerciale du Maroc,1,1911,1911,administrateur:1
villecasablanca,banquecommercialemaroc,ville de Casablanca,Banque commerciale du Maroc,1,1913,1913,administrateur:1
conditionssivousaccepteznotreproposition,banquecommercialemaroc,conditions. Si vous acceptez notre proposition,Banque commerciale du Maroc,1,1913,1913,administrateur:1
00bparadministrationenregistrement,banqueindustrielleafriquenord,00 b) Par l'Administration de l'Enregistrement,Banque industrielle de l'Afrique du Nord,1,1921,1921,administrateur:1
benardcommissairegouvernementpernestpicard,banqueindustrielleafriquenord,L. Bénard. Commissaire du gouvernement: P. Ernest-Picard,Banque industrielle de l'Afrique du Nord,1,1931,1931,administrateur:1
commissairegouvernement,banqueindustrielleafriquenord,commissaire du Gouvernement,Banque industrielle de l'Afrique du Nord,1,1950,1950,administrateur:1
delanne,camionnagemarocainealgerienne,général Delanne,Société de Camionnage marocaine et algérienne,1,1920,1920,president:1
cherifienneparticipations6,carrieresmarocaines,Société chérifienne de participations. 6,Société des Carrières marocaines,1,1929,1929,administrateur:1
papierkraftusinesbegles,cenpasoccentraleusinespapiers,Papier kraft: usines de Bègles,"CENPA, Soc. Centrale des Usines à Papiers",1,1938,1938,administrateur:1
pochettesusinebagnolet,cenpasoccentraleusinespapiers,pochettes: Usine de Bagnolet,"CENPA, Soc. Centrale des Usines à Papiers",1,1938,1938,administrateur:1
etcusinebegles,cenpasoccentraleusinespapiers,etc.: usine de Bègles,"CENPA, Soc. Centrale des Usines à Papiers",1,1938,1938,administrateur:1
emilevanespencette,centralephosphatesbordjrdir,Émile Van Espen. Cette société,Compagnie Centrale des Phosphates à Bordj'R'dir,1,1902,1902,administrateur:1
cheminsferpm,cheminsfermaroc,Cie des chemins de fer P.-L.-M,Chemins de fer du Maroc,1,1948,1948,administrateur:1
galemaroc,cheminsfermaroc,Cie gale du Maroc… ],Cie des chemins de fer du Maroc,1,1951,1951,administrateur:1
banquenationalecommerceexterieur,mineschabetballoutsoukahrras,Banque nationale française du commerce extérieur,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
banqueneuflize,mineschabetballoutsoukahrras,Banque de Neuflize,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
banquesyrie,mineschabetballoutsoukahrras,Banque de Syrie,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
banquefrancopolonaise,mineschabetballoutsoukahrras,Banque franco-polonaise,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
banquehypothecairefrancoargentine,mineschabetballoutsoukahrras,Banque hypothécaire franco-argentine,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
banqueottomane,mineschabetballoutsoukahrras,Banque ottomane,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
banquehypothecaireespagne,mineschabetballoutsoukahrras,Banque hypothécaire d'Espagne,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
belgecreditfoncier,mineschabetballoutsoukahrras,Société belge de Crédit foncier,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
ameriquenord,mineschabetballoutsoukahrras,Cie française pour l'Amérique du nord,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
assurancesunion,mineschabetballoutsoukahrras,Assurances Union,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
assurancesgeneralesmaritimes,mineschabetballoutsoukahrras,Assurances générales maritimes,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
mineschabetballout,mineschabetballoutsoukahrras,Société générale des mines de Chabet-Ballout,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
usineszincsilesie,mineschabetballoutsoukahrras,usines à zinc de Silésie,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
unioneuropeenneindustrielle,mineschabetballoutsoukahrras,Union européenne industrielle,Société générale des mines de Chabet-Ballout à Souk-Ahrras,1,1929,1929,administrateur:1
etatrepresenteparmlorain,charbonnagesnordafricains,État Français représenté par M. Lorain,Charbonnages nord-africains,1,1948,1948,administrateur:1
etablissementschatel,charbonnagesnordafricains,Établissements Chatel,Charbonnages nord-africains,1,1953,1953,administrateur:1
usines,chauxcimentsmateriauxconstructionmaroc,Usines,"CHAUX, CIMENTS et MATÉRIAUX de CONSTRUCTION au MAROC. S",1,1938,1938,administrateur:1
mandataire,chauxcimentsouedfergoug,mandataire de la société,Chaux et ciments de l'oued Fergoug,1,1921,1921,administrateur:1
sonrepresentantbanqueindochine,cheminsferestalgerien,son représentant à la Banque de l'Indochine,Compagnie des Chemins de fer de l'Est-Algérien,1,1877,1877,administrateur:1
charbonnagestonkin,cheminsferestalgerien,des Charbonnages du Tonkin…,Compagnie des Chemins de fer de l'Est-Algérien,1,1877,1877,administrateur:1
conformementstatuts,cheminsferestalgerien,conformément aux statuts de la Société,Compagnie des Chemins de fer de l'Est-Algérien,1,1896,1896,administrateur:1
secretaire,cheminsferestalgerien,secrétaire général de la Compagnie,Compagnie des Chemins de fer de l'Est-Algérien,1,1906,1906,secretaire:1
lafaurierapportconseiladministration,cheminsferestalgerien,Lafaurie. RAPPORT DU CONSEIL D'ADMINISTRATION,Compagnie des Chemins de fer de l'Est-Algérien,1,1906,1906,administrateur:1
