company_id,name,territory,n_territories,all_territories,sector,sector_group,sector_group_en,sector_raw,n_directors,n_connected,share_connected,connection_tier,connection_tier_name,has_executive,has_legislature,has_administration,has_local,has_proxy,n_executive,n_legislature,n_administration,n_local,n_proxy,has_sitting,has_former,n_sitting,n_former,n_testable,n_concurrent,n_connected_neighbours,indirect_only,first_connection_year,last_connection_year,confidence,connected_directors
industrielleforestiereindochine,Société industrielle et forestière de l'Indochine,Indochine,2,Indochine; Tunisie,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),9,3,0.3333,4,executive,1,1,1,0,1,1,1,1,0,1,1,1,4,1,0,0,22,0,1890,1890,high,Louis DUVAL-ARNOULD; Paul Simoni; Pierre Arnould
industrielleforestiereindochinescieriehamrong,"Société Industrielle et Forestière de l'Indochine, scierie, Hamrong",Indochine,1,Indochine,"Bois, meubles, papier, allumettes",wood_paper,"Wood, furniture and paper","Bois, meubles, papier, allumettes",6,1,0.1667,1,local_or_proxy,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,7,0,,,high,Pierre Arnould
industrielleforestiereminiereprocheorient,"Société Industrielle, Forestière et Minière du Proche-Orient",Empire ottoman/Turquie,1,Empire ottoman/Turquie,,not_a_sector,Not a sector,,11,1,0.0909,2,administration,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,16,0,1924,1924,low,Marcel Bénard
industriellefortdauphin,Société industrielle de Fort-Dauphin,Madagascar,1,Madagascar,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,
industriellefranceetranger,Générale industrielle pour la France et l’étranger (Cie),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
industriellegrandepeche,Société industrielle de la grande pêche,Afrique occidentale française,1,Afrique occidentale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,,,,
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",,0,,Groupes industriels transcoloniaux,conglomerate,Transcolonial and diversified groups,Groupes industriels transcoloniaux,18,1,0.0556,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,14,0,1919,1919,low,Petitjean
industriellegraphites,Société Industrielle des graphites,,0,,Groupes industriels transcoloniaux,conglomerate,Transcolonial and diversified groups,Groupes industriels transcoloniaux,15,2,0.1333,4,executive,1,0,1,0,0,1,0,2,0,0,1,1,2,3,0,0,29,0,1931,1931,high,Charles Furiet; Rousseau
industriellehuilesmaroc,Société industrielle des huiles du Maroc,Maroc,2,Maroc; Tunisie,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,,,,
industrielleimmobiliere,Cie Industrielle et Immobilière,Algérie,1,Algérie,Documents généraux (par ordre chronologique),wood_paper,"Wood, furniture and paper","Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",17,2,0.1176,3,legislature,0,1,1,1,0,0,2,1,1,0,1,0,4,0,0,0,21,0,1910,1924,medium,Jack Chevallier; Michel
industriellelaosluangprabang,"Société Industrielle du Laos, Luang-Prabang",Indochine,1,Indochine,"Eau et assainissement, électricité (Utilities)",utilities,"Water, gas and electricity","Eau et assainissement, électricité (Utilities)",2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
industriellemarbresouvres,Société industrielle des marbres ouvrés,Maroc,1,Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),12,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,
industriellemaritime,Compagnie Industrielle maritime,,0,,Documents généraux (par ordre chronologique),finance,"Banking, finance and insurance",Groupes financiers transcoloniaux,39,4,0.1026,4,executive,1,1,0,1,0,1,4,0,1,0,1,0,6,0,1,0,46,0,1920,1954,high,Amaury de la Grange; Bourgeois; Denis; Pierre Schneiter
industriellemarocaine,Société Industrielle marocaine,Maroc,1,Maroc,"Banques, groupes financiers, assureurs",finance,"Banking, finance and insurance","Banques, groupes financiers, assureurs",12,1,0.0833,2,administration,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,68,0,1913,1927,medium,Georges Schwob
industriellemarocaineproduitsalimentairescasabanca,"Société Industrielle Marocaine de Produits alimentaires, Casabanca",Maroc,1,Maroc,Industries agro-alimentaires,food_processing,"Food processing, livestock and fishing",Industries agro-alimentaires,2,1,0.5000,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1934,1934,low,Louis Puech
industriellematerieltransport,Compagnie Industrielle de matériel de transport,,0,,Groupes financiers transcoloniaux,finance,"Banking, finance and insurance",Groupes financiers transcoloniaux,24,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,,,,
industriellematerieltransportcimt,"Cie industrielle de MATÉRIEL de TRANSPORT, C.I.M.T",,0,,Groupes financiers transcoloniaux,finance,"Banking, finance and insurance",Groupes financiers transcoloniaux,25,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,,,,
industrielleminierechimique,Compagnie industrielle minière et chimique (ex-Mines de Béthune) > Fouilland frères > nég. de,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),7,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,,,,
industriellepetroles,Compagnie Industrielle des Pétroles,,0,,Groupes miniers transcoloniaux,mining,Mining and quarrying,Groupes miniers transcoloniaux,28,1,0.0357,2,administration,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,52,0,1913,1939,high,Léon Orosdi
industriellepetrolesafriquenord,Compagnie Industrielle des Pétroles de l'Afrique du Nord,Algérie,1,Algérie,Documents généraux (par ordre chronologique),mining,Mining and quarrying,Pétrole et gaz,27,2,0.0741,3,legislature,0,1,1,0,0,0,1,1,0,0,1,0,2,0,1,1,26,0,1933,1948,high,Jean Goût; Étienne d'Audiffret-Pasquier
industriellepetrolesafriqueoccidentale,Cie industrielle des pétroles de l'Afrique Occidentale,Afrique occidentale française,1,Afrique occidentale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
industriellepetrolesmaroc,Compagnie Industrielle des Pétroles au Maroc,Maroc,1,Maroc,Documents généraux (par ordre chronologique),mining,Mining and quarrying,Pétrole et gaz,16,1,0.0625,2,administration,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,30,0,1926,1952,medium,Jean Goût
industrielleplatine,Cie industrielle du platine,Afrique occidentale française,8,Afrique occidentale française; Afrique équatoriale française; Algérie; Indochine; Madagascar; Maroc; Syrie-Liban; Tunisie,Documents généraux,conglomerate,Transcolonial and diversified groups,Groupes industriels transcoloniaux,81,7,0.0864,4,executive,1,1,1,1,0,3,2,3,1,0,1,1,8,1,1,0,162,0,1899,1933,high,Charles Michel; Jacques-Achille Bardoux; Luquet; Lévy; Morel; Patey; Wladimir Rokassowsky
industrielleproduitscoloniaux,Cie industrielle des produits coloniaux,Afrique occidentale française,1,Afrique occidentale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),10,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,,,,
industriellepyrenees1910ardoisierecampanmarbreriebagneres,"Industrielle des Pyrénées (Société)(S.A., 1910) : ardoisière de Campan, marbrerie de Bagnères-",,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,,,,
industriellesudmarocain,Société industrielle du Sud-Marocain,Maroc,1,Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
industrielletextile,Société Industrielle Textile,Indochine,1,Indochine,Commerce,trade,Trade and commerce,Commerce,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
industrielletoraude,Industrielle Toraude,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),4,1,0.2500,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1956,1956,medium,Pierre Bloch
industrielletransportsautomobilessita,Société industrielle de transports automobiles (SITA),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),7,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,
industriellevoletsroulantsspecialitesbatimentrtecampboulhaut,"Cie industrielle des volets roulants et spécialités du bâtiment, rte de Camp-Boulhaut",Maroc,1,Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
industriellevoutesalger,Société industrielle des Voûtes d’Alger (ex-Compagnie du secteur électrique des Voûtes d’Alger-,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
industrielorraine,L’Industrie lorraine,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,,,,
industrieminessuite,Société Française pour l'Industrie et les Mines et suite,,0,,Groupes financiers transcoloniaux,finance,"Banking, finance and insurance",Groupes financiers transcoloniaux,35,1,0.0286,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,45,0,1909,1909,medium,Adolphe Vincent
industrieminieretunisie,L'industrie minière en Tunisie,Tunisie,1,Tunisie,Mines,mining,Mining and quarrying,Mines,2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,,,,
industriemoderne,L’Industrie moderne (anc. L’Industrie musicale),,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
industrieparfumsproduitschimiques,Société pour l'industrie des parfums et des produits chimiques,Madagascar,1,Madagascar,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),11,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,,,,
industriesagricolesmeauxnantesalgerie,"Société d'Industries agricoles de Meaux, Nantes et Algérie",Algérie,3,Algérie; Indochine; Tunisie,Documents généraux (par ordre chronologique),food_processing,"Food processing, livestock and fishing",Industries agro-alimentaires,12,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
industrieschimiquespharmaceutiquesjarmon,Société d'industries chimiques et pharmaceutiques Jarmon & Cie,Tunisie,1,Tunisie,Industries diverses,unclassified,Unclassified,Industries diverses,6,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
industriesforestieresafricaines,Cie des industries forestières africaines,Afrique équatoriale française,1,Afrique équatoriale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),9,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
industriesreuniesafriquenoireabidjanvridi,Industries réunies de l'Afrique noire à Abidjan-Vridi,Côte d'Ivoire,1,Côte d'Ivoire,"Agro-alimentaire, cultures industrielles",food_processing,"Food processing, livestock and fishing","Agro-alimentaire, cultures industrielles",1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
industriestextilesallartrousseau,"Compagnie générale des industries textiles (Allart, Rousseau & Compagnie)",,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
industrietextile,L’Industrie textile,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),7,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
industrietextilecotonniere,Compagnie de l'industrie textile cotonnière,Afrique occidentale française,1,Afrique occidentale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),6,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
industrietransports,Société pour l’industrie des transports (ex-Société des transports en commun de la région,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
infirmeriematernitelinhcam,Infirmerie-maternité de Linh-Cam,Indochine,1,Indochine,Santé,health_education,"Health, education and research",Santé,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
informationextremeorientsaigonernestoutreycontrerobertcremieux,"L'Information d'Extrême-Orient, Saïgon. Ernest Outrey contre Robert Crémieux",Indochine,1,Indochine,"Imprimerie, presse, édition",media_print,"Press, printing and communications","Imprimerie, presse, édition",1,1,1.0000,4,executive,1,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,1,0,1924,1924,low,Herriot
ingerenceallemandedansminestonkinoisesparlieutenantsire,"L'ingérence allemande dans les mines tonkinoises, par le lieutenant Sire",Indochine,1,Indochine,Mines,mining,Mining and quarrying,Mines,3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,
injectionrapideconservboisparprocedesaintvitdoubs,"Injection rapide et conserv. des bois par procédé nouveau (Saint-Vit, Doubs)",,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
inkemeinkeni,Cie de I'N'Kémé et de I'N'Kéni,Afrique équatoriale française,1,Afrique équatoriale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),4,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,,,,
innovation,Société Innovation,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),5,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
institutcaoutchouc,Institut français du caoutchouc,Indochine,1,Indochine,Héveas et caoutchouc,plantations,Plantations and commodity crops,Héveas et caoutchouc,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,
institutoceanographiqueindochinecauda,"Institut océanographique de l'Indochine, Cau-Da",Algérie,3,Algérie; Indochine; Madagascar,Documents généraux (par ordre chronologique),health_education,"Health, education and research","Enseignement, recherche, sociétés savantes, musées…",5,3,0.6000,2,administration,0,0,1,1,0,0,0,2,1,0,1,0,3,0,0,0,6,0,1924,1937,high,Boy-Landry; Damiens; Paul Dislère
institutpasteur,Institut Pasteur,Guinée Conakry,4,Guinée Conakry; Indochine; Sénégal; Tunisie,Documents généraux (par ordre chronologique),health_education,"Health, education and research",Santé,3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,
institutprophylactiquesaigon,L'Institut prophylactique de Saïgon,Indochine,1,Indochine,Santé,health_education,"Health, education and research",Santé,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,
institutpuericulturesaigon,L'Institut de puériculture de Saïgon,Indochine,1,Indochine,Santé,health_education,"Health, education and research",Santé,2,1,0.5000,2,administration,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,6,0,1928,1928,low,Renault
institutrecherchescaoutchoucindochine,Institut de recherches sur le caoutchouc en Indochine,Indochine,1,Indochine,Héveas et caoutchouc,plantations,Plantations and commodity crops,Héveas et caoutchouc,1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,
institutrechercheshuilespalmeoleagineux,Institut de Recherches pour les huiles de palme et oléagineux,Afrique occidentale française,1,Afrique occidentale française,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),9,1,0.1111,3,legislature,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,11,0,1963,1963,low,Guernier
insurrectioncanaque1878,L'insurrection canaque de 1878,Nouvelle-Calédonie (Mélanésie),1,Nouvelle-Calédonie (Mélanésie),Documentation générale (par ordre chronologique),not_a_sector,Not a sector,Documentation générale (par ordre chronologique),1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
intercoloniale,Compagnie Intercoloniale,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,1,0.3333,2,administration,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,17,0,1937,1937,medium,Edmond Bertrand
intercolonies,« L'Inter-Colonies »,,0,,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),2,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
intercontinentaleentreprisesreunies,Société Intercontinentale d'entreprises réunies,Afrique occidentale française,2,Afrique occidentale française; Dahomey (Bénin),Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),8,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,,,,
intermediairecommissionproduitsalimentaires,Société intermédiaire de commission en produits alimentaires,Maroc,1,Maroc,Documents généraux (par ordre chronologique),not_a_sector,Not a sector,Documents généraux (par ordre chronologique),3,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,,,,
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",Grèce,1,Grèce,,not_a_sector,Not a sector,,29,1,0.0345,4,executive,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,20,0,1882,1887,low,Carapanos
internationalecarburants,Compagnie Internationale des carburants,Maroc,1,Maroc,"Banques, groupes financiers, assureurs",finance,"Banking, finance and insurance","Banques, groupes financiers, assureurs",1,0,0.0000,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
