doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,source_genre
madagascar-et-djibouti-graphites-sahanavo-1115e8,graphitessahanavo,"Société des Graphites de la Sahanavo, puis Sahanavo, société malgache d'exploitations minières",de-chazal-c,Clément de Chazal,de Chazal,Clément,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,initials_or_forename,Clément de Chazal,prose
madagascar-et-djibouti-graphites-sahanavo-1115e8,graphitessahanavo,"Société des Graphites de la Sahanavo, puis Sahanavo, société malgache d'exploitations minières",moulin-j,Jean Moulin,Moulin,Jean,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_nomination,initials_or_forename,Jean Moulin,prose
madagascar-et-djibouti-haugou-allain-cie-dbb8a5,haugouallain,"Haugou, Allain & Compagnie",en-a,Allain en,en,Allain,administrateur,1921,,,Madagascar et Djibouti,Madagascar,Commerce,citation,prose_appointed_after,positional_forename,Allain en,prose
madagascar-et-djibouti-induscom-emyrne-e20f75,industriellecommercialeemyrne,Société Industrielle et Commerciale de l'Émyrne,vouland-f,François Vouland,Vouland,François,administrateur,1919,,,Madagascar et Djibouti,Madagascar,Commerce,citation,prose_role_after,surname_first_bare,Vouland François,prose
madagascar-et-djibouti-induscom-emyrne-e20f75,emyrne,ÉMYRNE,vouland,Vouland,Vouland,,administrateur,1942,,,Madagascar et Djibouti,Madagascar,Commerce,citation,prose_role_after,surname_only,Vouland,prose
madagascar-et-djibouti-induscom-emyrne-e20f75,emyrne,ÉMYRNE,vouland,Vouland,Vouland,,administrateur,1942,,,Madagascar et Djibouti,Madagascar,Commerce,citation,prose_appointed_after,surname_only,Vouland,prose
madagascar-et-djibouti-induscom-emyrne-e20f75,emyrne,ÉMYRNE,vovard,Vovard,Vovard,,directeur,1947,,,Madagascar et Djibouti,Madagascar,Commerce,citation,prose_role_after,surname_only,Vovard,prose
madagascar-et-djibouti-induscom-emyrne-e20f75,emyrne,ÉMYRNE,vovard,Vovard,Vovard,,directeur,1947,,,Madagascar et Djibouti,Madagascar,Commerce,citation,prose_role_after,surname_only,Vovard,prose
madagascar-et-djibouti-induscom-emyrne-e20f75,emyrne,ÉMYRNE,verdellet,Verdellet,Verdellet,,directeur,1947,,,Madagascar et Djibouti,Madagascar,Commerce,citation,prose_role_after,surname_only,Verdellet,prose
madagascar-et-djibouti-industrielle-landrecies-138f98,industriellelandrecies,Société industrielle de Landrecies,philippe-l,Léon Philippe,Philippe,Léon,directeur,1907,,,Madagascar et Djibouti,Madagascar,Commerce,citation,prose_role_after,initials_or_forename,Léon Philippe,prose
madagascar-et-djibouti-industrielle-landrecies-138f98,industriellelandrecies,Société industrielle de Landrecies,herbecq,Herbecq,Herbecq,,directeur,1928,,,Madagascar et Djibouti,Madagascar,Commerce,citation,prose_role_after,surname_only,Herbecq,prose
madagascar-et-djibouti-la-mahajamba-8e10a8,mahajamba,Mahajamba,oudot-l,Louis Oudot,Oudot,Louis,directeur,1926,,,Madagascar et Djibouti,Madagascar,Industries agro-alimentaires,citation,prose_role_after,initials_or_forename,Louis Oudot,prose
madagascar-et-djibouti-la-mahajamba-8e10a8,mahajamba,Mahajamba,martial-merlin,[Martial] MERLIN,[Martial] MERLIN,,president,1928,,,Madagascar et Djibouti,Madagascar,Industries agro-alimentaires,citation,prose_role_after,surname_only,[Martial] MERLIN,prose
madagascar-et-djibouti-le-quartz-tananarive-5582bd,quartz,Quartz,le-quartz,« Le Quartz »,« Le Quartz »,,gerant,1955,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,m. « Le Quartz »,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,cousin-a,Albert Cousin,Cousin,Albert,administrateur,1903,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Albert Cousin,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,legendre,LEGENDRE,LEGENDRE,,president,1906,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,LEGENDRE,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,cousin-a,Albert COUSIN,COUSIN,Albert,president,1906,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Albert COUSIN,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,berges-a,Achille Bergès,Bergès,Achille,president,1906,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Achille Bergès,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,harrossowitz,Harrossowitz,Harrossowitz,,administrateur,1906,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Harrossowitz,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,cousin,Cousin,Cousin,,administrateur,1906,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Cousin,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,martin-s,Saint- Martin,Martin,Saint-,administrateur_delegue,1906,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,positional_forename,Saint- Martin,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,berges,Bergès,Bergès,,president,1907,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Bergès,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,saint-martin,Saint-Martin,Saint-Martin,,administrateur,1907,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Saint-Martin,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,courbier,Courbier,Courbier,,administrateur,1907,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Courbier,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,saint-martin,Saint-Martin,Saint-Martin,,administrateur_delegue,1907,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Saint-Martin,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,saint-martin,Saint-Martin,Saint-Martin,,president,1908,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Saint-Martin,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,manteau-l,Louis Manteau,Manteau,Louis,commissaire_aux_comptes,1908,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Louis Manteau,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,girard,Girard,Girard,,president,1909,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Girard,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,girard,Girard,Girard,,administrateur,1909,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Girard,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,mezger,Mezger,Mezger,,administrateur,1909,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Mezger,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,hennig,Hennig,Hennig,,administrateur,1909,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Hennig,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,manteau,Manteau,Manteau,,commissaire_aux_comptes,1909,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Manteau,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,cousin,Cousin,Cousin,,president,1910,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Cousin,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,cousin-v,Victor Cousin,Cousin,Victor,president,1911,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Victor Cousin,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,cousin-v,Victor Cousin,Cousin,Victor,president,1912,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Victor Cousin,prose
madagascar-et-djibouti-madagaskara-1902-1914-dc341a,madagaskara,Madagaskara,boyer,Boyer,Boyer,,administrateur,1920,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Boyer,prose
madagascar-et-djibouti-magasins-generaux-madagascar-69f507,magasinsgenerauxentrepotsmadagascar,Société des Magasins généraux et entrepôts de Madagascar,daleas-p,Paul Daléas,Daléas,Paul,administrateur,1904,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,initials_or_forename,Paul Daléas,prose
madagascar-et-djibouti-magasins-generaux-madagascar-69f507,magasinsgenerauxentrepotsmadagascar,Société des Magasins généraux et entrepôts de Madagascar,bouvier,Bouvier,Bouvier,,directeur,1915,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Bouvier,prose
madagascar-et-djibouti-magasins-generaux-madagascar-69f507,magasinsgenerauxentrepotsmadagascar,Société des Magasins généraux et entrepôts de Madagascar,marochetti,Marochetti,Marochetti,,president,1927,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Marochetti,prose
madagascar-et-djibouti-maritime-afrique-orientale-891a82,maritimeafriqueorientale,Cie maritime de l'Afrique orientale,d-anglejan-chatillon,… d'Anglejan-Chatillon,… d'Anglejan-Chatillon,,administrateur,1926,,,Madagascar et Djibouti,Djibouti,Sociétés,citation,prose_role_after,surname_only,… d'Anglejan-Chatillon,prose
madagascar-et-djibouti-maritime-afrique-orientale-ds-461744,maritimeafriqueorientale,Compagnie Maritime de l'Afrique Orientale,buissiere-p,Plion Buissière,Buissière,Plion,administrateur,1923,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_nomination,positional_forename,Plion Buissière,prose
madagascar-et-djibouti-maritime-afrique-orientale-ds-461744,maritimeafriqueorientale,Compagnie Maritime de l'Afrique Orientale,lafon,Lafon,Lafon,,administrateur,1923,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_nomination,surname_only,Lafon,prose
madagascar-et-djibouti-maritime-de-majunga-0f0f5f,maritimemajunga,Compagnie Maritime de Majunga,orsini-j,Joseph-Antoine-Mathieu Orsini,Orsini,Joseph-Antoine-Mathieu,directeur,1933,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_first_bare,Orsini Joseph-Antoine-Mathieu,prose
madagascar-et-djibouti-maritime-de-majunga-0f0f5f,maritimemajunga,Compagnie Maritime de Majunga,orsini-j,Joseph-Antoine-Mathieu Orsini,Orsini,Joseph-Antoine-Mathieu,administrateur,1933,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_appointed_after,surname_first_bare,Orsini Joseph-Antoine-Mathieu,prose
madagascar-et-djibouti-maritime-de-majunga-0f0f5f,maritimemajunga,Cie maritime de Majunga,berger-g,Georges Berger,Berger,Georges,president,1955,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_first_bare,Berger Georges,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,dus,Dus,Dus,,administrateur,1899,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_appointed_before,surname_only,Dus,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,beeckmann,Beeckmann,Beeckmann,,administrateur,1899,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Beeckmann,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,pierre-gibus,[Pierre] Gibus,[Pierre] Gibus,,administrateur,1904,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,[Pierre] Gibus,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,leon-gueugnier,[Léon] Gueugnier,[Léon] Gueugnier,,president,1906,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,[Léon] Gueugnier,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,mirio,Mirio,Mirio,,administrateur_delegue,1906,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Mirio,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,mirio,Mirio,Mirio,,directeur,1909,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Mirio,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,gueugnier,Gueugnier,Gueugnier,,president,1909,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Gueugnier,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,gueugnier,Gueugnier,Gueugnier,,president,1910,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Gueugnier,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,gueugnier,Gueugnier,Gueugnier,,president,1912,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Gueugnier,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,leon-gueugnier,[Léon] Gueugnier,[Léon] Gueugnier,,president,1913,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,[Léon] Gueugnier,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,Messageries françaises de Madagascar,leon-gueugnier,[Léon] Gueugnier,[Léon] Gueugnier,,president,1914,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,[Léon] Gueugnier,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,MESSAGERIES FRANÇAISES DE MADAGASCAR,leon-gueugnier,[Léon] Gueugnier,[Léon] Gueugnier,,president,1925,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",directory_entry,prose_role_after,surname_only,[Léon] Gueugnier,prose
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,messageriesfrancaisesmadagascar,MESSAGERIES FRANÇAISES DE MADAGASCAR,gueugnier-l,Léon Gueugnier,Gueugnier,Léon,president,1928,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,initials_or_forename,L[éon] Gueugnier,prose
madagascar-et-djibouti-messageries-maritimes-madagascar-d84f44,messageriesmaritimes,Messageries maritimes,bontoux,Bontoux,Bontoux,,administrateur,1923,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Bontoux,prose
madagascar-et-djibouti-messageries-maritimes-madagascar-d84f44,messageriesmaritimes,Messageries maritimes,deville,Deville,Deville,,directeur,1935,,,Madagascar et Djibouti,Madagascar,"Transports fluviaux, maritimes et aériens",citation,prose_role_after,surname_only,Deville,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,de-mouy-p,Pierre de Moüy,de Moüy,Pierre,administrateur,1927,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Pierre de Moüy,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,oct,Oct,Oct,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_outgoing,surname_only,Oct,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,lancrenon-p,Paul Lancrenon,Lancrenon,Paul,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Paul Lancrenon,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,homberg-o,Octave Homberg,Homberg,Octave,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Octave Homberg,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,bouvier,Bouvier,Bouvier,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Bouvier,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,detuf,Detœuf,Detœuf,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Detœuf,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,lecomte,Lecomte,Lecomte,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Lecomte,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,piquet,Piquet,Piquet,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Piquet,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,homberg,Homberg,Homberg,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Homberg,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,parmentier,Parmentier,Parmentier,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Parmentier,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,rigal,Rigal,Rigal,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Rigal,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,bevillard,Bévillard,Bévillard,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Bévillard,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,homberg-o,Octave Homberg,Homberg,Octave,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,initials_or_forename,Octave Homberg,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,bouvier,Bouvier,Bouvier,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Bouvier,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,detuf,Detœuf,Detœuf,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Detœuf,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,lecomte,Lecomte,Lecomte,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Lecomte,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,piquet,Piquet,Piquet,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Piquet,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,homberg,Homberg,Homberg,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Homberg,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,parmentier,Parmentier,Parmentier,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Parmentier,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,rigal,Rigal,Rigal,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Rigal,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,bevillard,Bévillard,Bévillard,,administrateur,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Bévillard,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,homberg-o,Octave Homberg,Homberg,Octave,administrateur,1934,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Octave Homberg,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,rigal-j,Jean Rigal,Rigal,Jean,administrateur,1934,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Jean Rigal,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,lecomte-p,Paul Lecomte,Lecomte,Paul,administrateur,1934,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Paul Lecomte,prose
madagascar-et-djibouti-minerais-grande-ile-d03399,mineraisgrandeile,Société des Minerais de la Grande-Île,neuilly,Neuilly,Neuilly,,president,1946,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Neuilly,prose
madagascar-et-djibouti-mines-ambatobe-000634,minesambatobe,Société des mines d'Ambatobé,vogt,Vogt,Vogt,,administrateur_delegue,1932,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Vogt,prose
madagascar-et-djibouti-mines-d-or-de-betsiriry-de5300,minesorbetsiriry,Mines d'or de Betsiriry,saint-ange-d,Durand Saint-Ange,Saint-Ange,Durand,administrateur,1924,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,positional_forename,Durand Saint-Ange,prose
madagascar-et-djibouti-mines-d-or-de-betsiriry-de5300,minesorbetsiriry,Mines d'or de Betsiriry,a-paris,à Paris,à Paris,,administrateur,1924,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,à Paris,prose
madagascar-et-djibouti-mines-graphite-manampotsy-eed5a0,minesgraphitemanampotsy,Compagnie des Mines de graphite de Manampotsy,lemesle-e,Ernest Lemesle,Lemesle,Ernest,administrateur,1922,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,initials_or_forename,Ernest Lemesle,prose
madagascar-et-djibouti-mines-or-imamo-7914c0,minesorimamovalalafotsy,Société des Mines d'or de l'Imamo et du Valalafotsy,arm,Arm,Arm,,administrateur,1908,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_before,surname_only,Arm,prose
madagascar-et-djibouti-mines-or-soavinarivo-b1912d,minesorsoavinarivo,Mines d'or de Soavinarivo,bourdariat,Bourdariat,Bourdariat,,administrateur,1911,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,Bourdariat,prose
madagascar-et-djibouti-mines-or-soavinarivo-b1912d,minesorsoavinarivo,Mines d'or de Soavinarivo,a-tananarive,à Tananarive,à Tananarive,,administrateur,1911,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,surname_only,à Tananarive,prose
madagascar-et-djibouti-mines-or-soavinarivo-b1912d,minesorsoavinarivo,Mines d'or de Soavinarivo,bourdariat,Bourdariat,Bourdariat,,directeur_general,1911,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Bourdariat,prose
madagascar-et-djibouti-miniere-petroles-madagascar-deb57c,minierepetrolesmadagascar,Compagnie Minière des Pétroles de Madagascar,lugoy,Lugoy,Lugoy,,directeur,1924,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,surname_only,Lugoy,prose
madagascar-et-djibouti-mmm-imerina-98abf9,nationaleminesmineraismadagascarparis,"Compagnie Nationale de Mines et Minerais de Madagascar, Paris, puis Compagnie France-Madagascar",edan-a,Albert Edan,Edan,Albert,administrateur,1931,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,initials_or_forename,Albert Edan,prose
madagascar-et-djibouti-mmm-imerina-98abf9,nationaleminesmineraismadagascarparis,"Compagnie Nationale de Mines et Minerais de Madagascar, Paris, puis Compagnie France-Madagascar",paviot-p,Pierre Paviot,Paviot,Pierre,administrateur,1931,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,initials_or_forename,Pierre Paviot,prose
madagascar-et-djibouti-mmm-imerina-98abf9,nationaleminesmineraismadagascarparis,"Compagnie Nationale de Mines et Minerais de Madagascar, Paris, puis Compagnie France-Madagascar",fourniret-c,Charles Fourniret,Fourniret,Charles,administrateur,1931,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_appointed_after,initials_or_forename,Charles Fourniret,prose
madagascar-et-djibouti-mmm-imerina-98abf9,nationaleminesmineraismadagascarparis,"Compagnie Nationale de Mines et Minerais de Madagascar, Paris, puis Compagnie France-Madagascar",edan-a,Albert Edan,Edan,Albert,directeur,1931,,,Madagascar et Djibouti,Madagascar,Mines,citation,prose_role_after,initials_or_forename,Albert Edan,prose
madagascar-et-djibouti-nosybeenne-ind-agric-62ae44,nosybeenneindustriesagricoles,Compagnie Nosybéenne d'Industries agricoles,tardieu-l,Léon Tardieu,Tardieu,Léon,administrateur,1913,,,Madagascar et Djibouti,Madagascar,Industries agro-alimentaires,citation,prose_role_after,initials_or_forename,Léon Tardieu,prose
madagascar-et-djibouti-nosybeenne-ind-agric-62ae44,nosybeenneindustriesagricoles,Cie nosybéenne d'industries agricoles,thibaud-p,Pierre Thibaud,Thibaud,Pierre,president,1923,,,Madagascar et Djibouti,Madagascar,Industries agro-alimentaires,citation,prose_role_after,initials_or_forename,Pierre Thibaud,prose
madagascar-et-djibouti-nosybeenne-ind-agric-62ae44,nosybeenneindustriesagricoles,Cie nosybéenne d'industries agricoles,thibaud,Thibaud,Thibaud,,administrateur,1923,,,Madagascar et Djibouti,Madagascar,Industries agro-alimentaires,citation,prose_role_after,surname_only,Thibaud,prose
