person_id,name,name_as_parsed,positionality,positionality_group,confidence,evidence,regions,countries,n_board_companies,n_board_ties,first_year,last_year
deves-p,P. Devès,P. Devès,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal),"Afrique occidentale française; Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger); Sénégal",7,28,1920,1975
mirabaud-e,E. Mirabaud,E. Mirabaud,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Tunisie,Algérie; Tunisie,7,24,1920,1956
agabriel-l,L. AGABRIEL,L. AGABRIEL,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,7,24,1928,1954
allain-p,P. Allain,P. Allain,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane; Indochine; Madagascar et Djibouti,Brésil; Indochine; Madagascar,7,21,1927,1971
juge-a,A. Juge,A. Juge,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Tunisie,Algérie; Tunisie,7,22,1910,1937
pavie-g,G. Pavie,G. Pavie,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Tunisie,Tunisie,7,22,1908,1929
palanque-l,L. PALANQUE,L. PALANQUE,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Indochine,Cameroun; Indochine,7,22,1887,1971
osterrieth-p,P. Osterrieth,P. Osterrieth,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Indochine,Afrique équatoriale française; Java et Sumatra (Indes néerlandaises),7,21,1912,1937
ph-langlois,Ph. Langlois,Ph. Langlois,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Indochine,Afrique équatoriale française; Indochine; Java et Sumatra (Indes néerlandaises),7,21,1927,1948
peyrissac-l,L. Peyrissac,L. Peyrissac,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal),Afrique occidentale française; Côte d'Ivoire; Sénégal,7,21,1920,1975
remond-j,J Remond,J Remond,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal),Afrique équatoriale française; Congo-Brazzaville ou Moyen-Congo,7,19,1900,1956
monteil-j,J Monteil,J Monteil,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Indochine,Afrique équatoriale française; Indochine,7,18,1928,1968
ph-delmas,Ph. Delmas,Ph. Delmas,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal),Afrique occidentale française; Afrique équatoriale française; Sénégal,7,19,1920,1975
hachette-r,René Hachette,René Hachette,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Indochine; Madagascar et Djibouti,Afrique occidentale française; Djibouti; Indochine; Madagascar,7,17,1915,1937
de-lestapis-r,Raoul de Lestapis,Raoul de Lestapis,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine,"Afrique occidentale française; Côte d'Ivoire; Indochine; Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger); Sénégal",7,19,1900,1963
jambon-c,Ch. Jambon,Ch. Jambon,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Madagascar et Djibouti; Maroc; Tunisie,Afrique équatoriale française; Djibouti; Maroc; Tunisie,7,18,1911,1958
giraud-h,H. Giraud,H. Giraud,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Maroc; Proche-Orient,Maroc; Syrie-Liban,7,18,1912,1938
fouque-j,J. A. Fouque,J. A. Fouque,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Indochine,Afrique occidentale française; Afrique équatoriale française; Côte d'Ivoire; Indochine,7,18,1890,1975
cafe,Café,Café,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Indochine; Madagascar et Djibouti,Afrique occidentale française; Djibouti; Indochine; Madagascar,7,15,1922,1963
lorthiois-j,J. Lorthiois,J. Lorthiois,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,7,13,1900,1956
brame-p,P. BRAME,P. BRAME,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,7,16,1890,1956
cunisset-p,P. Cunisset,P. Cunisset,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine; Madagascar et Djibouti; Pacifique,Comores; Indochine; Madagascar; Tahiti (Polynésie),7,17,1890,1958
plisson-e,E. Plisson,E. Plisson,colonial,european_unspecified,low,residual_no_indigenous_marker,Maroc,Maroc,7,17,1913,1944
vigne-g,G. Vigne,G. Vigne,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine; Maroc,Afrique occidentale française; Côte d'Ivoire; Indochine; Maroc,7,15,1887,1937
vezia-f,F. Vezia,F. Vezia,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal),Afrique occidentale française; Afrique équatoriale française; Sénégal,7,17,1918,1975
rostand-a,A. Rostand,A. Rostand,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine; Madagascar et Djibouti,Afrique occidentale française; Indochine; Madagascar; Sénégal,7,16,1882,1973
bocquet-j,J. BOCQUET,J. BOCQUET,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine; Madagascar et Djibouti,Afrique occidentale française; Côte d'Ivoire; Indochine; Madagascar,7,14,1937,1973
louppe-a,A. Louppe,A. Louppe,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane; Empire (transversal); Indochine,Brésil; Indochine,7,17,1921,1940
lafond-h,H. Lafond,H. Lafond,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Antilles-Guyane; Empire (transversal); Maroc; Tunisie,Algérie; Maroc; Pérou; Tunisie,7,16,1937,1969
denfert-rochereau-a,A. Denfert-Rochereau,A. Denfert-Rochereau,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Algerie; Empire (transversal); Indochine,Afrique occidentale française; Afrique équatoriale française; Algérie; Gabon; Indochine,7,16,1883,1938
hermann-du-pasquier,Hermann du Pasquier,Hermann du Pasquier,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal),"Afrique occidentale française; Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",7,16,1922,1963
hermenier-g,G. Hermenier,G. Hermenier,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane; Indochine,Brésil; Chine; Indochine,7,16,1890,1931
bertrand-g,Georges Bertrand,Georges Bertrand,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,7,13,1929,1956
allard-j,J. Allard,J. Allard,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Maroc; Proche-Orient,Afrique équatoriale française; Maroc; Égypte,7,15,1910,1958
thiriez-p,P. Thiriez,P. Thiriez,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Maroc,Maroc,7,8,1920,1958
roubaud-j,J. Roubaud,J. Roubaud,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Algerie; Empire (transversal),Afrique occidentale française; Algérie,7,9,1931,1963
pecqueur-w,W. Pecqueur,W. Pecqueur,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise,Afrique équatoriale française; Gabon,7,15,1929,1951
giros-a,A. Giros,A. Giros,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Maroc,Maroc,7,14,1920,1937
bouruet-aubertot-h,H. Bouruet- Aubertot,H. Bouruet- Aubertot,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Maroc; Tunisie,Algérie; Maroc; Tunisie,7,14,1906,1969
siegfried-e,E. Siegfried,E. Siegfried,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Indochine; Madagascar et Djibouti,Afrique équatoriale française; Indochine; Madagascar,7,14,1890,1927
munich-j,Jean Munich,Jean Munich,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Antilles-Guyane,Afrique équatoriale française; Cameroun; Guadeloupe et Martinique,7,14,1929,1949
luquet-a,A. Luquet,A. Luquet,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine,Afrique occidentale française; Chine; Indochine,7,10,1890,1971
bourdariat-a,A. Bourdariat,A. Bourdariat,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine; Madagascar et Djibouti,Indochine; Madagascar,7,14,1920,1938
gueugnier-l,L. Gueugnier,L. Gueugnier,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Madagascar et Djibouti,Madagascar,7,14,1919,1937
lyautey-p,P. Lyautey,P. Lyautey,colonial,european_unspecified,low,residual_no_indigenous_marker,Indochine; Maroc,Indochine; Maroc,7,13,1935,1969
de-nervo-l,Léon de Nervo,Léon de Nervo,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Maroc; Proche-Orient; Tunisie,Afrique occidentale française; Empire ottoman/Turquie; Maroc; Syrie-Liban; Tunisie,7,13,1879,1937
janlet-l,L. Janlet,L. Janlet,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal),Algérie,7,8,1920,1956
loutrel-j,J. Loutrel,J. Loutrel,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Madagascar et Djibouti; Tunisie,Algérie; Madagascar; Tunisie,7,13,1920,1973
mandel-a,A. Mandel,A. Mandel,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal),Afrique équatoriale française; Côte d'Ivoire; Oubangui-Chari (Centrafrique),7,13,1926,1937
laurens-p,P. Laurens,P. Laurens,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine; Madagascar et Djibouti,Indochine; Madagascar,7,8,1930,1971
moulin-p,P Moulin,P Moulin,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Madagascar et Djibouti,Djibouti,7,7,1920,1956
h-de-freycinet,H de Freycinet,H de Freycinet,colonial,european_unspecified,low,residual_no_indigenous_marker,Maroc,Maroc,7,12,1913,1958
saigon,? Saïgon,? Saïgon,colonial,european_unspecified,low,residual_no_indigenous_marker,Indochine; Maroc,Indochine; Maroc,7,9,1904,1971
riollot-j,J Riollot,J Riollot,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Algerie; Empire (transversal); Maroc; Tunisie,Algérie; Gabon; Maroc; Tunisie,7,10,1912,1956
le-trocquer-y,Y. Le Trocquer,Y. Le Trocquer,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine; Maroc,Afrique occidentale française; Indochine; Maroc,7,12,1926,1952
boissonnas-a,A. Boissonnas,A. Boissonnas,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine; Maroc; Tunisie,Maroc; Siam (Thaïlande); Sénégal; Tunisie,7,12,1927,1940
vinson-j,J. Vinson,J. Vinson,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Algerie; Empire (transversal); Maroc,Algérie; Côte d'Ivoire; Maroc,7,8,1930,1956
martin-l,L Martin,L Martin,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Algerie; Empire (transversal); Proche-Orient,Afrique équatoriale française; Algérie; Cameroun; Égypte,7,8,1920,1956
davis-e,Davis,Davis,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Pacifique; Tunisie,Afrique équatoriale française; Nouvelle-Calédonie (Mélanésie); Tunisie,7,12,1914,1944
dhe-p,Dhé,Dhé,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Algerie; Empire (transversal); Madagascar et Djibouti,Afrique occidentale française; Algérie; Madagascar,7,12,1919,1931
chapsal-f,Chapsal,Chapsal,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Indochine,Algérie; Indochine,7,12,1890,1937
heilmann-j,J. Heilmann,J. Heilmann,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Indochine,Afrique équatoriale française; Cameroun; Indochine,7,10,1890,1956
vernes-g,G. Vernes,G. Vernes,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Madagascar et Djibouti,Afrique occidentale française; Afrique équatoriale française; Cameroun; Côte d'Ivoire; La Réunion,7,12,1937,1953
bouvier,Bouvier,Bouvier,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Indochine; Madagascar et Djibouti,Congo-Brazzaville ou Moyen-Congo; Indochine; Madagascar,7,9,1887,1953
merle-m,Mathieu Merle,Mathieu Merle,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal),Afrique occidentale française; Côte d'Ivoire,7,9,1926,1963
richard-j,J.-B. Richard,J.-B. Richard,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal),Côte d'Ivoire,7,11,1903,1956
rousseau-h,H. ROUSSEAU,H. ROUSSEAU,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,7,12,1887,1941
de-ligondes-h,Henri de Ligondès,Henri de Ligondès,colonial,european_unspecified,low,residual_no_indigenous_marker,Indochine,Indochine,7,12,1900,1971
engeringh-h,H. Engeringh,H. Engeringh,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine; Java et Sumatra (Indes néerlandaises),7,11,1932,1956
simon-e,E Simon,E Simon,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Algerie; Empire (transversal); Indochine; Maroc,Afrique équatoriale française; Algérie; Indochine; Maroc,7,9,1910,1956
l-fontaine,L Fontaine,L Fontaine,colonial,european_unspecified,low,residual_no_indigenous_marker,Indochine; Maroc,Indochine; Maroc,7,11,1904,1958
mallet-c,Ch. Mallet,Ch. Mallet,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Antilles-Guyane; Empire (transversal); Indochine; Madagascar et Djibouti; Maroc,Afrique occidentale française; Indochine; Maroc; Pérou; Terres australes et antartiques françaises,7,11,1926,1940
busset-f,Busset,Busset,colonial,european_unspecified,low,residual_no_indigenous_marker,Maroc,Maroc,7,11,1928,1937
jaureguiberry-j,J. B. Jauréguiberry,J. B. Jauréguiberry,colonial,european_unspecified,low,residual_no_indigenous_marker,Madagascar et Djibouti; Maroc; Proche-Orient; Tunisie,Madagascar; Maroc; Tunisie; Égypte,7,11,1927,1945
madagascar,Madagascar,Madagascar,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Algerie; Empire (transversal); Madagascar et Djibouti; Maroc,Afrique occidentale française; Algérie; Congo-Brazzaville ou Moyen-Congo; Madagascar; Maroc,7,6,1921,1963
hauser-e,E Hauser,E Hauser,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal),Afrique équatoriale française; Côte d'Ivoire; Gabon; Sénégal,7,6,1937,1956
langlois-berthelot-p,Philippe Langlois-Berthelot,Philippe Langlois-Berthelot,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Indochine,Afrique équatoriale française; Cameroun; Indochine,7,11,1947,1953
rolloy-h,H. ROLLOY,H. ROLLOY,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Indochine,Afrique occidentale française; Afrique équatoriale française; Dahomey (Bénin); Indochine,7,11,1942,1993
michel-g,G Michel,G Michel,colonial,european_unspecified,low,residual_no_indigenous_marker,Antilles-Guyane; Empire (transversal); Indochine; Madagascar et Djibouti,Guyane française; Indochine; La Réunion,7,5,1900,1956
laurent-c,C Laurent,C Laurent,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Madagascar et Djibouti,Madagascar,7,8,1913,1956
rogliano-m,Marcel Rogliano,Marcel Rogliano,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Madagascar et Djibouti,Madagascar,7,8,1936,1956
p-guyot,P Guyot,P Guyot,colonial,european_unspecified,low,residual_no_indigenous_marker,Maroc,Maroc,7,9,1913,1958
