doc_id,territory,entry_type,name_listed,n_chars,register,n_name_forms,n_board_list,n_person_career,n_apposition,n_certificate,n_deed,n_press
afrique-du-nord-la-princiere-casablanca-5b7032,Maroc,company,"Princière (La), Casablanca. La plus importante confiserie de l'Afrique du Nord",6374,no_signal,2,0,0,0,0,0,0
inde-indochine-indoch-construc-navales-297828,Indochine,company,"Indochinoise de Constructions navales, Saïgon",6364,press,0,0,0,0,0,0,4
proche-orient-union-ottomane-1909-1911-ae6b0e,Empire ottoman/Turquie,company,"Union ottomane (1909-1911), Zurich",6360,press,0,0,0,0,0,0,3
inde-indochine-plantations-kien-dien-b857b3,Indochine,company,Kiên-Diên (Société des plantations de),6352,no_signal,5,0,0,0,0,0,0
inde-indochine-vacuum-oil-indochine-f76161,Indochine,company,"Vacuum Oil Cy, New-York, en Indochine",6346,press,4,0,0,0,0,0,9
inde-indochine-allatini-cie-saigon-60601a,Indochine,company,"Allatini & Cie (1894-1909), Saïgon",6334,person_career,4,0,7,0,0,0,2
inde-indochine-industrielle-cochinchine-4c08a5,Indochine,company,"Industrielle de Cochinchine (Société)(S.I.C.), Saïgon",6327,press,2,0,0,0,0,0,10
afrique-du-nord-scotto-ch-f-alger-ad73a3,Algérie,company,"Scotto (Ch.-F.), Alger",6312,no_signal,0,0,0,0,0,0,0
inde-indochine-ass-exportateurs-riz-3ee8b0,Indochine,company,De l'Association des exportateurs de riz au Syndicat des exportateurs d'Indochine. Un volume de dragages supérieur à cel,6301,no_signal,0,0,0,0,0,0,0
afrique-du-nord-legendre-et-cie-alger-2df5d7,Algérie,company,"Legendre et Cie, Alger",6300,press,1,0,0,0,0,0,4
inde-indochine-sucres-et-rhums-de-cantho-2ec12b,Indochine,company,"Sucres et rhums de Cantho, puis Sucres et rhums de Cochinchine (Société des)(1919-1924)",6297,person_career,1,0,1,0,0,1,6
afrique-du-nord-grisa-schiano-alger-3a5109,Algérie,company,"Grisa & Schiano, Alger",6288,press,10,0,0,0,0,0,7
inde-indochine-opium-segassie-telesio-068e45,Indochine,company,"Ségassié et Télésio, fermiers de l'opium en Cochinchine (1862-1864)",6287,press,0,0,0,0,0,0,1
afrique-du-nord-ciments-portland-de-bizerte-c077c0,Tunisie,company,"Ciments Portland de Bizerte (S.A., 1951)(groupe Société coloniale des chaux et ciments Portland de Marseille)",6280,certificate,4,0,0,0,1,0,3
afrique-occidentale-chemins-fer-est-dahomeen-669927,Dahomey (Bénin),company,Chemin de fer Est-Dahoméen,6275,press,2,0,0,0,0,0,3
afrique-occidentale-breteuil-afrique-noire-fddcfe,Afrique occidentale française,company,le groupe de Breteuil,6274,no_signal,0,0,0,0,0,0,0
inde-indochine-heveaculture-svn-1969-7659f3,Indochine,company,Les Plantations françaises de caoutchouc au Sud-Viêtnam (1969),6269,press,0,0,0,0,0,0,1
inde-indochine-barthelemy-alata-hanoi-9dd14f,Indochine,company,"Alata (Barthélémy), Hanoï",6261,no_signal,2,0,0,0,0,0,0
inde-indochine-henri-joubioux-peintre-1c5c26,Indochine,company,Joubioux (Henri dit Riquet),6260,no_signal,2,0,0,0,0,0,0
inde-indochine-yolle-hanoi-aad21c,Indochine,company,"Yolle, Hanoï",6260,no_signal,0,0,0,0,0,0,0
inde-indochine-bac-lieu-bungalow-bc0200,Indochine,company,"Bungalow, Baclieu (Bac-liêu)",6252,press,2,0,0,0,0,0,4
inde-indochine-dalat-sepultures-europeennes-7f2044,Indochine,company,Dalat,6249,press,69,0,0,0,0,0,1
inde-indochine-emilien-mazet-900ab8,Indochine,company,Émilien Mazet,6245,person_career,3,0,3,0,0,0,8
inde-indochine-regime-electoral-inde-frse-1c0cb5,Inde (Comptoirs français de l’),source_document,Le régime électoral de l'Inde française (1884),6240,press,1,0,0,0,0,0,1
inde-indochine-hanoi-couvent-des-oiseaux-b51b23,Indochine,company,"Couvent des oiseaux(chanoinesses de Saint-Augustin)(1936), Hanoï",6231,press,5,0,0,0,0,0,8
inde-indochine-julien-paira-peintre-3b89cb,Indochine,company,"Païra (Julien)(le « père Païra »)(1867-1942), Saïgon",6224,press,0,0,0,0,0,0,3
afrique-du-nord-emile-dupuy-arzew-66d6f6,Algérie,person,"Émile Dupuy et Compagnie (1905-1906), Arzew",6198,deed,3,0,0,0,0,1,4
inde-indochine-imprimerie-gallois-haiphong-12553b,Indochine,company,"Gallois (Léon), Haïphong, Hanoï",6192,press,1,0,0,0,0,0,3
inde-indochine-mong-huy-xuong-poivrier-538821,Indochine,company,"Mong-huy-Xuong, le grand poivrier de Rachgia",6187,press,0,0,0,0,0,0,1
inde-indochine-cochinchinoise-immobiliere-60aabc,Indochine,person,Cochinchinoise immobilière (Société anonyme)(SACI)(1928-1934),6185,certificate,3,0,0,0,4,2,3
inde-indochine-baluteig-cambon-0523a0,Indochine,company,Baluteig & Cambon-Grand Garage Khmer à Pnom-Penh,6172,press,3,0,0,0,0,0,5
inde-indochine-gaudel-et-russell-26fb49,Indochine,company,"Huileries et savonneries d’Extrême-Orient (Gaudel et Russell), Saïgon",6167,press,3,0,0,0,0,0,2
inde-indochine-theatre-varietes-saigon-242e2d,Indochine,company,"Théâtre des Variétés, Saïgon, rue Boresse, 93 bis",6161,press,3,0,0,0,0,0,5
inde-indochine-haiphong-faux-medecins-2fda81,Indochine,company,Haïphong,6150,press,0,0,0,0,0,0,1
inde-indochine-boulangerie-d-aix-hanoi-001582,Indochine,company,"Boulangerie d'Aix, Hanoï",6133,press,4,0,0,0,0,0,12
inde-indochine-joseph-pepino-caricaturiste-1d143a,Indochine,person,"Pépino (Joseph)(1887-1957), Saïgon",6132,press,3,0,0,0,0,0,7
inde-indochine-plantation-cau-dinh-e4aa23,Indochine,company,Cau-dinh (Plantation de),6115,person_career,3,0,2,0,0,0,1
inde-indochine-fr-neerl-plant-java-436c14,Java et Sumatra (Indes néerlandaises),company,Franco-néerlandaise des plantations de Java (Société),6107,person_career,4,0,2,0,0,0,6
inde-indochine-geo-wehry-batavia-2b2d4f,Java et Sumatra (Indes néerlandaises),company,"Wehry & C° (Geo), Batavia",6080,person_career,7,0,1,0,0,0,8
afrique-du-nord-adrien-beudon-alger-00ba36,Algérie,person,"Beudon (Adrien)(1848-1914), entrepreneur à Alger",6079,press,2,0,0,0,0,0,1
empire-orosdi-back-1991-2007-f7c6eb,(unfiled),company,Orosdi-Back (Éts)(1991-2007),6074,press,2,0,0,0,0,0,2
afrique-du-nord-hotels-marhaba-07b959,Maroc,company,"Hôtels Marhaba (Cie Paquet), Agadir, Safi, Taroudant",6052,apposition,4,0,0,1,0,0,1
inde-indochine-agricole-de-myduc-c2135f,Indochine,company,Myduc ou My-duc (Société agricole de),6030,apposition,2,0,0,1,2,0,1
inde-indochine-achard-entrepr-tonkin-5efa52,Indochine,person,"Achard (Casimir Louis), Haïphong, Hanoï",6023,press,2,0,0,0,0,0,2
afrique-equatoriale-legion-honneur-1931-aef-79c24e,Afrique équatoriale française,source_document,Légions d'honneur A.-E.F.,6009,person_career,1,0,1,0,0,0,3
afrique-occidentale-ppdaof-947390,Sénégal,company,"Plantations et produits dérivés de l'Afrique occidentale (Société des)(1926-1939), Dakar, Ziguinchor",6003,person_career,2,0,6,0,2,2,9
inde-indochine-gazogenes-eca-hanoi-751a8b,Indochine,company,"Énergie charbonnière automobile, Hanoï, Saïgon",5994,no_signal,0,0,0,0,0,0,0
inde-indochine-auxiliaire-placement-emission-saigon-a6fc64,Indochine,company,"Auxiliaire de placement et d'émission (Société)(S.A., 1926), Saïgon",5987,deed,7,0,0,0,0,3,1
inde-indochine-sipa-poinsard-veyret-4c5e17,Indochine,company,"Importation de produits alimentaires (Société d')(SIPA), Saïgon",5964,apposition,7,0,0,2,0,3,0
inde-indochine-djiring-hotels-auberge-95f0d4,Indochine,company,"Hôtels et auberge, Djiring",5952,apposition,1,0,0,1,0,0,6
inde-indochine-agricole-et-elevage-de-pleiku-9590ab,Indochine,company,Agricole et d'élevage de Pleiku (Société),5943,press,2,0,0,0,0,0,1
inde-indochine-fommervault-o-de-97e2d6,Indochine,person,Octave Frédéric de Fommervault (1876-c. 1939),5941,apposition,4,0,0,1,0,0,7
afrique-du-nord-comaver-casablanca-1cc093,Maroc,company,"Africaine de Verrerie (Compagnie)(Comaver)(1951), Casablanca",5926,deed,13,0,0,0,0,1,1
inde-indochine-comptoir-franco-laotien-553a0f,Indochine,company,"Comptoir franco-laotien (Numa Allard), Vientiane",5926,press,6,0,0,0,0,0,9
inde-indochine-caoutchoutiere-xa-bang-380bc9,Indochine,company,Xa-Bang (Société caoutchoutière de),5914,press,8,0,0,0,0,0,1
afrique-equatoriale-doc-afric-1963-congo-26defa,Congo-Brazzaville ou Moyen-Congo,company,Documentatin africaine 1963,5896,no_signal,0,0,0,0,0,0,0
inde-indochine-bordelaise-saigon-a4fdc6,Indochine,company,"Bordelaise (La), 96-104, rue d'Ormay, Saïgon",5860,press,8,0,0,0,0,0,11
inde-indochine-ecole-arts-appliques-khong-a39d7c,Indochine,company,"École des arts appliqués (1941), Khong (Sud-Laos)",5853,no_signal,0,0,0,0,0,0,0
afrique-du-nord-padeo-778cc1,Maroc,company,"Plantations d'agrumes de Djenan el Oued (Societe des)(PADEO)(S.A., 1937), Mechra-bel-Ksiri",5833,deed,2,0,0,0,0,2,1
afrique-du-nord-wolinski-serrurier-tunis-b2c32b,Tunisie,company,"Wolinski (Siegfried), serrurier à Tunis. L'assassinat du père du dessinateur Georges Wolinski",5815,press,4,0,0,0,0,0,5
empire-orosdi-emile-6a1591,(unfiled),person,Émile Orosdi (1869-1930),5788,press,3,0,0,0,0,0,4
inde-indochine-petards-annamites-tho-quan-92b4a8,Indochine,company,"Fabrique de pétards annamites de Tho-Quan, Hanoï",5787,press,3,0,0,0,0,0,1
afrique-du-nord-quarries-of-oran-0bb3c4,Algérie,company,Anglo Franco Belgian Quarries of Oran (The)(1891),5783,press,0,0,0,0,0,0,1
afrique-du-nord-perrin-dubois-bone-72dff5,Algérie,company,"Perrin & Dubois, Bône",5778,press,1,0,0,0,0,0,1
inde-indochine-carbonisation-d-extreme-orient-b1f3e1,Indochine,company,"Carbonisation d'Extrême-Orient (La)(1928), Saïgon",5777,person_career,1,0,2,0,0,0,1
antilles-guyane-gisements-or-lezard-mana-d85ed0,Guyane française,company,Gisements aurifères du Lézard-Mana (Société des)(1890-1891),5744,press,1,0,0,0,0,0,8
inde-indochine-plantation-bez-giadinh-9f6fea,Indochine,person,Bez (Henri-Étienne)(1891-1958),5742,press,2,0,0,0,0,0,14
inde-indochine-courrier-de-saigon-1931-1933-37f7aa,Indochine,company,Courrier de Saïgon (Le)(1931-1933),5741,press,1,0,0,0,0,0,2
empire-unigenindusmines-7a47c2,(unfiled),company,Union générale pour l'industrie et les mines,5738,press,3,0,0,0,0,0,4
afrique-du-nord-richesses-minerales-algerie-1848-b815a8,Algérie,company,"Les Richesses minérales de l’Algérie, d'Henri Fournel, présenté à l'Académie des sciences par Élie de Beaumont (1848)",5732,press,0,0,0,0,0,0,1
empire-colonisation-par-voies-ferrees-70eff1,(unfiled),company,"Colonisation par voies ferrées (Société de)(1886), Paris",5715,deed,3,0,0,0,0,1,4
inde-indochine-manuf-dentelles-ic-4460f7,Indochine,company,"Manufacture de dentelles et de broderies indochinoises, Thai-ha-Ap (Hadông)",5714,press,7,0,0,0,0,0,6
inde-indochine-bourgouin-meiffre-badiane-966b53,Indochine,company,Bourgouin-Meiffre (Numa),5697,press,3,0,0,0,0,0,5
inde-indochine-phares-et-balises-indochine-daa3e6,Indochine,company,Phares et balises,5688,press,2,0,0,0,0,0,1
inde-indochine-simond-boutons-2f371d,Indochine,company,"Simond (boutons), Haïphong",5676,press,0,0,0,0,0,0,1
afrique-occidentale-le-croissant-dakar-894261,Sénégal,company,"Usine de produits chimiques « Le Croissant » (1949), Dakar",5670,deed,4,0,0,0,0,3,1
inde-indochine-ateliers-quenelle-haiphong-1a3903,Indochine,company,"Ateliers Quenelle, Haïphong",5618,press,4,0,0,0,0,0,6
inde-indochine-saigon-au-pagodon-2f820e,Indochine,company,"Au Pagodon (Juliette Poullet), Saïgon",5577,press,8,0,0,0,0,0,7
afrique-occidentale-siph-saph-5a5cde,Côte d'Ivoire,company,Société africaine de plantations d'hévéas (SAPH),5553,press,3,0,0,0,0,0,1
inde-indochine-soairieng-bungalow-2cde6b,Indochine,company,"Bungalow, Soairieng",5545,press,5,0,0,0,0,0,4
inde-indochine-amicale-indochinoise-nice-889996,Indochine,source_document,"Amicale des Indochinois du Tonkin et du Var, Toulon ; Amicale indochinoise de la Côte-d'Azur, Nice",5529,press,1,0,0,0,0,0,4
afrique-du-nord-djebel-sarhro-or-2cd7a6,Maroc,company,Djebel-Sarhro (Soc. d'études et d'exploitations minières du),5511,no_signal,0,0,0,0,0,0,0
afrique-equatoriale-lacroux-et-ogliastro-douala-951537,Cameroun,company,"Lacroux (A.), Ogliastro et Compagnie, Douala",5503,press,28,0,0,0,0,0,1
inde-indochine-ronzet-jean-my-phuoc-5acfae,Indochine,company,"Ronzet (Jean), My-Phuoc (prov. de Thu-dau-Mot)",5483,press,5,0,0,0,0,0,10
empire-bceem-ocpf-5da58d,(unfiled),company,"Omnium colonial de participations financières (1929), Paris",5482,no_signal,0,0,0,0,0,0,0
inde-indochine-comptoir-pharmaceutique-eo-00cd5c,Indochine,company,"Comptoir pharmaceutique d'Extrême-Orient, Saïgon",5479,press,5,0,0,0,0,0,1
afrique-du-nord-distillerie-vialla-constantine-10fd58,Algérie,company,"Distillerie Vialla, Constantine",5478,press,0,0,0,0,0,0,1
inde-indochine-setega-c45ce3,Indochine,company,"Entreprises, de transports et de garages d'Annam (Société d')(Sétéga), Quinhon",5475,press,1,0,0,0,0,0,6
inde-indochine-bank-of-communications-ic-5eaf8d,Indochine,company,"Bank of communications, Haïphong, Saïgon",5473,press,2,0,0,0,0,0,1
inde-indochine-adrien-vidal-haiphong-051913,Indochine,person,"Vidal (Adrien)(Redessan, 1844-Haïphong, 1913), Haïphong",5471,press,1,0,0,0,0,0,1
afrique-equatoriale-genichon-et-petit-42b184,Gabon,company,"Génichon et Petit (S.N.C., 1920-1927), Libreville",5467,person_career,5,0,1,0,0,5,5
inde-indochine-mont-piete-da-kao-8c50ac,Indochine,company,"Mont-de-piété, Da-kao (Saïgon)",5455,person_career,7,0,2,0,0,0,3
inde-indochine-sellette-annamite-1-06b633,Indochine,company,Sellette annamite,5447,no_signal,1,0,0,0,0,0,0
inde-indochine-colliard-riziere-sadec-77be2d,Indochine,company,"Colliard (Paul), lieutenant de vaisseau, riziculteur à Cantho (2.715 ha.)",5441,press,2,0,0,0,0,0,3
inde-indochine-soulel-d-or-saigon-668282,Indochine,source_document,"Soulel d'or (Le) — Amicale des Ariégeois et départements voisins, Saïgon",5441,press,10,0,0,0,0,0,3
proche-orient-bomonti-et-pyramides-eeb71b,Égypte,company,Bières Bomonti et Pyramides (S.A. des),5441,no_signal,0,0,0,0,0,0,0
madagascar-et-djibouti-maritime-de-transports-coloniaux-f66a91,Madagascar,company,Maritime de Transports coloniaux (Compagnie)(1922),5437,press,1,0,0,0,0,0,10
proche-orient-misr-de-navigation-a9a605,Égypte,company,Cie Misr de navigation maritime,5424,press,1,0,0,0,0,0,4
afrique-occidentale-agric-forest-cote-ivoire-736462,Côte d'Ivoire,company,Agricole et Forestière de la Côte-d'Ivoire (Société)(1911),5419,apposition,3,0,0,1,2,3,5
pacifique-ganiage-nlles-hebrides-8bd57a,Nouvelles-Hébrides (Mélanésie),source_document,"Ganiage (Jean), Les Nouvelles-Hebrides",5412,no_signal,0,0,0,0,0,0,0
madagascar-et-djibouti-mutuelle-france-colonies-reunion-9e52ee,La Réunion,company,Mutuelle de France et des Colonies (La),5411,deed,4,0,0,0,0,1,2
inde-indochine-tuileries-de-trian-ec106d,Indochine,company,"Tuileries de Trian (Société des)(ca 1929-1934), Thien-Quan, Biên-Hoà",5396,deed,3,0,0,0,0,3,4
inde-indochine-naz-dong-du-1295f2,Indochine,company,"Naz (Abel-Alexandre), Dong-Du",5395,no_signal,2,0,0,0,0,0,0
inde-indochine-quinhon-hotel-commerce-4854b2,Indochine,company,"Hôtel du Commerce, Quinhon",5391,press,4,0,0,0,0,0,2
afrique-du-nord-petroles-de-l-oued-beth-e2d432,Maroc,company,Pétroles de l’Oued Beth (Compagnie des),5390,certificate,5,0,0,0,2,2,7
afrique-du-nord-cie-miniere-tunisienne-2967ce,Tunisie,company,"Minière tunisienne (Compagnie)(1899-1908), Corphalie (Belgique)",5384,board_list,1,3,0,0,0,0,0
afrique-du-nord-llobell-cie-alger-7de845,Algérie,company,"Llobell & Cie, Alger",5378,press,2,0,0,0,0,0,1
afrique-du-nord-hotel-glacieres-blida-723fe8,Algérie,company,"Hôtel des Glacières et Chréa-Station, dans l'Atlas blidéen",5377,press,0,0,0,0,0,0,1
afrique-du-nord-amarantini-freres-alger-71bb98,Algérie,company,"Amarantini frères (avitaillement, charbonnage, affrètement, commission, représentation), Alger. Succursale à Oran",5366,press,2,0,0,0,0,0,1
empire-agricole-et-commerciale-africaine-9d6590,(unfiled),company,"Agricole et Commerciale Africaine (Société)(1929-1931), Paris",5346,certificate,3,0,0,0,2,1,7
inde-indochine-ecole-riziculteurs-cantho-b5a4a9,Indochine,company,"École des riziculteurs, Cantho",5345,press,1,0,0,0,0,0,2
inde-indochine-voix-francaise-hanoi-91daab,Indochine,company,"Voix française (La)(1935-1937), Hanoï",5339,press,2,0,0,0,0,0,2
afrique-du-nord-olivettes-marocaines-61ef84,Maroc,company,Olivettes marocaines (Les)(Anciennes Olivettes du Nord-marocain),5336,board_list,9,2,0,0,0,0,3
afrique-du-nord-ass-maroc-agents-gnx-c063f6,Maroc,company,Assurances au Maroc,5305,press,1,0,0,0,0,0,1
inde-indochine-comptoir-vente-est-asiatique-97e6a4,Indochine,company,Comptoir de vente de l'Est-Asiatique français,5304,apposition,0,0,0,1,0,2,1
inde-indochine-grands-magasins-morin-d71257,Indochine,company,"Morin frères, Hué, Tourane, Quinhon",5291,press,3,0,0,0,0,0,3
inde-indochine-linossier-ricardoni-64e60d,Indochine,company,"Linossier, Ricardoni & Cie (ancienne maison E. Baud & Cie), Hanoï, Haïphong",5287,press,15,0,0,0,0,0,13
inde-indochine-mines-zinc-cho-dien-a0163c,Indochine,company,Mines de zinc de Cho-Diên (Gabriel Bault),5272,person_career,2,0,2,0,0,0,3
madagascar-et-djibouti-hamon-mf3-madagascar-dcacab,Madagascar,source_document,"Augustin Hamon, Les maîtres de la France, t. 3, 1938-Madagascar",5240,no_signal,1,0,0,0,0,0,0
inde-indochine-thanh-hoa-hotel-nhieu-19a835,Indochine,company,"Hôtel Nhiêu, Thanh-Hoa",5236,press,3,0,0,0,0,0,5
afrique-du-nord-tunisienne-houilles-agglomeres-41f0c9,Tunisie,company,"Tunisienne de Houilles et agglomérés (Société), Bizerte",5235,person_career,5,0,2,1,0,0,6
inde-indochine-theatre-duc-hoang-hoi-8cb7a9,Indochine,company,"Théâtre Duc-Hoàng-Hôi, Saïgon, rue Colonel-Grimaud",5223,press,0,0,0,0,0,0,1
inde-indochine-mines-van-lang-b5abbc,Indochine,company,Van-Lang (Société des mines de),5222,press,0,0,0,0,0,0,1
pacifique-international-nickel-ny-562e3f,Nouvelle-Calédonie (Mélanésie),company,"International Nickel, New-York",5202,press,0,0,0,0,0,0,1
madagascar-et-djibouti-leproserie-de-manankivaly-aeff70,Madagascar,company,Léproserie de Manankivaly,5193,press,0,0,0,0,0,0,1
inde-indochine-plantation-phu-trung-0ebaee,Indochine,company,Phu-trung (Plantation de)(Félix Delost),5182,no_signal,2,0,0,0,0,0,0
afrique-du-nord-francaise-entreprises-maritimes-e385f4,Tunisie,company,Française d'Entreprises maritimes (Société),5180,press,1,0,0,0,0,0,4
inde-indochine-binh-lieu-usine-hydrolelectrique-3862f0,Indochine,company,Binh-Lieu (1er territoire militaire),5166,press,1,0,0,0,0,0,1
afrique-du-nord-rigollet-et-cie-alger-0d81e7,Algérie,company,"Rigollet & Cie, Alger, Oran",5162,press,4,0,0,0,0,0,2
empire-duprat-durand-talence-28caa7,(unfiled),company,"Duprat et Durand (Éts), Talence",5162,press,3,0,0,0,0,0,5
inde-indochine-pharmacie-dourdou-saigon-dd1e55,Indochine,company,"Pharmacie saïgonnaise, Saïgon",5161,person_career,6,0,2,0,0,0,6
inde-indochine-hubert-de-chambure-c47201,Indochine,company,Chambure (Hubert Pelletier de)(1903-1953),5160,press,7,0,0,0,0,0,1
inde-indochine-hanoi-hotel-rotonde-dauphin-7c8232,Indochine,company,"Boulangerie du Grand Bouddha, Hanoï",5153,press,2,0,0,0,0,0,9
inde-indochine-heveas-de-hoa-loi-1e24da,Indochine,company,Hoa-Loi (Hévéas de),5150,press,3,0,0,0,0,0,3
inde-indochine-paul-albert-jam-vinh-4caf26,Indochine,person,"Jam (Paul-Albert)(1878-1936), Vinh",5149,press,1,0,0,0,0,0,3
afrique-occidentale-baoule-ivory-coast-6f666a,Côte d'Ivoire,company,"Baoule (Ivory Coast) Consolidated mines, limited (The)(1902-1907)",5148,press,5,0,0,0,0,0,6
inde-indochine-bnci-indochine-500b57,Indochine,company,Banque nationale pour le commerce et l'industrie (BNCI)-Indochine,5122,press,3,0,0,0,0,0,1
empire-malfidano-georgiades-721d89,(unfiled),company,Malfidano (Société anonyme des mines de),5119,no_signal,2,0,0,0,0,0,0
inde-indochine-marbriere-d-indochine-a989ff,Indochine,company,"marbrière d'Indochine (Société)(Sarl, 1939), Saïgon",5107,deed,5,0,0,0,0,6,0
afrique-du-nord-dane-alger-20a39f,Algérie,company,"Dane, Alger",5095,press,1,0,0,0,0,0,1
inde-indochine-scierie-aviat-dran-f14ee4,Indochine,company,"Aviat, scierie, Dran (Sud-Annam)",5092,press,2,0,0,0,0,0,8
inde-indochine-nam-dinh-hotel-de-france-81e49d,Indochine,company,"Hôtel de France, Nam-Dinh",5090,press,4,0,0,0,0,0,5
