doc_id,source_page,region,page_territory,country,sector,group_path,group_depth,entry_type,name_normalised
afrique-occidentale-cie-miniere-de-conakry-628880,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Guinée Conakry,Mines,,0,company,Compagnie Minière de Conakry
afrique-occidentale-cie-miniere-de-l-afema-395c96,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Mines,,0,company,Compagnie Minière de l’Afema
afrique-occidentale-cie-miniere-guinee-frse-bb2bd3,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Guinée Conakry,Mines,,0,company,Compagnie Minière de la Guinée française
afrique-occidentale-cie-miniere-haute-volta-47dc27,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Mines,,0,company,Compagnie Minière de la Haute-Volta
afrique-occidentale-cieci-284531,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Commerce,,0,company,Comptoir d'importation et d'exportation de la Côte-d’Ivoire
afrique-occidentale-cmoa-0176bc,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Mines,,0,company,"Compagnie Minière ouest-africaine, Aboisso"
afrique-occidentale-coaf-abidjan-de731f,afrique-equatoriale-francaise.html,Afrique equatoriale francaise,AFRIQUE EQUATORIALE FRANÇAISE,Cameroun,Commerce,,0,company,La Commerciale de l'Afrique française
afrique-occidentale-coaf-abidjan-de731f,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Commerce,,0,company,La Commerciale de l'Afrique française
afrique-occidentale-coflumaroa-c07460,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Transports,,0,company,Compagnie fluviale et maritime de l’Ouest-Africain
afrique-occidentale-cohen-freres-4c9c40,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Guinée Conakry,Commerce,,0,company,Cohen frères
afrique-occidentale-coloniale-automobile-dakar-42de7e,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Transports,,0,company,Coloniale Automobile
afrique-occidentale-coloniale-de-la-bia-bce6e1,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Commerce,,0,company,Compagnie Coloniale de la Bia
afrique-occidentale-coloniale-du-fouta-djaion-b3339d,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Guinée Conakry,Commerce,,0,company,Société Coloniale du Fouta-Djalon
afrique-occidentale-comite-assistance-troupes-noires-986975,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Afrique occidentale française,Documents généraux (par ordre chronologique),,0,source_document,Comité d'assistance aux troupes noires
afrique-occidentale-commerce-africain-9433b9,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Commerce,,0,company,Le Commerce africain
afrique-occidentale-commerciale-agricole-casamance-b3b575,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Industries,,0,company,Compagnie des Commerciale et Agricole de la Casamance
afrique-occidentale-commerciale-agricole-guinee-a7cd72,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Guinée Conakry,Agro-alimentaire,,0,company,Société Commerciale et agricole de Guinée
afrique-occidentale-commerciale-des-produits-d-afrique-e3fffb,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Commerce,,0,company,Société Commerciale des Produits d'Afrique
afrique-occidentale-commerciale-et-agricole-du-niger-e4f935,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Commerce,,0,company,"Société commerciale et agricole du Niger, Mopti"
afrique-occidentale-compagnie-agricole-au-dahomey-4cac3e,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Dahomey (Bénin),,,0,company,Compagnie Agricole au Dahomey Colonisation alsacienne-lorraine A. Saudemont et Cie
afrique-occidentale-compagnie-du-senegal-1925-3a2024,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Industries agro-alimentaires,,0,company,Compagnie du Sénégal
afrique-occidentale-compagnie-du-senegal-verminck-00fc9f,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Afrique occidentale française,Commerce,,0,company,Compagnie du Sénégal et de la Côte occidentale d’Afrique
afrique-occidentale-compagnie-soudanaise-4fb1a2,afrique-equatoriale-francaise.html,Afrique equatoriale francaise,AFRIQUE EQUATORIALE FRANÇAISE,Cameroun,Commerce,,0,company,Compagnie Soudanaise
afrique-occidentale-compagnie-soudanaise-4fb1a2,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Industrie,,0,company,Compagnie Soudanaise
afrique-occidentale-compagnie-transafricaine-583593,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Transports,,0,company,"S.A., 1948 Compagnie transafricaine"
afrique-occidentale-comptoir-general-frs-afrique-occ-4a0abe,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Commerce,,0,company,Comptoir général français de l'Afrique Occidentale
afrique-occidentale-comptoirs-huileries-dahomey-07f8aa,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Dahomey (Bénin),,,0,company,Comptoirs et huileries du Dahomey
afrique-occidentale-comptoirs-placers-haut-niger-a7e3ac,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Guinée Conakry,Mines,,0,person,Comptoirs et placers du Haut-Niger
afrique-occidentale-comptoirs-reunis-impex-59a53c,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Commerce,,0,company,"Comptoir africain de la Falélé, puis Comptoirs réunis d'importation et d'exportation et d'entreprises coloniales"
afrique-occidentale-comptoirs-reunis-ouest-afr-4f86c8,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Dahomey (Bénin),,,0,company,Comptoirs réunis de l'Ouest-Africain
afrique-occidentale-comptoirs-senegalais-a4efc9,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Commerce,,0,company,Comptoirs sénégalais
afrique-occidentale-consolidated-goldfields-ivory-coast-a90aec,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Mines,,0,company,The Consolidated Goldfields of the Ivory Coast
afrique-occidentale-convention-collective-aof-1946-405672,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Afrique occidentale française,Documents généraux (par ordre chronologique),,0,source_document,Convention collective fixant les règles générales d'emploi des travailleurs européens des entreprises commerciales de l'A. O. F.
afrique-occidentale-cote-d-ivoire-1896-1908-2b3270,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Documents généraux (par ordre chronologique),,0,source_document,"La Côte d’Ivoire sous les gouverneurs Mouttet, Roberdeau et Clozel"
afrique-occidentale-cote-de-guinee-9b7652,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Commerce,,0,company,Société Coloniale française de la Côte de Guinée
afrique-occidentale-cote-ivoire-hautevolta-71d8a7,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Commerce,,0,company,Société Coloniale de la Côte-d’Ivoire et de la Haute-Volta
afrique-occidentale-cotoa-ddb0a0,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Togo,Agriculture,,0,company,Compagnie cotonnière ouest-africaine
afrique-occidentale-cotomib-d932ae,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Dahomey (Bénin),,,0,company,"Société Minière du Bénin, puis Togolaise des Mines du Bénin"
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Banque,,0,company,Crédit foncier de l'Ouest-Africain
afrique-occidentale-credit-foncier-afrique-88e1dd,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Banque,,0,company,"groupe Bouilloux-Lafont Crédit foncier du Sénégal, puis Crédit foncier d'Afrique"
afrique-occidentale-culture-coton-niger-9036ba,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Industrie,,0,company,"Compagnie de Culture cotonnière du Niger, puis Compagnie générale du Niger"
afrique-occidentale-cultures-africaines-ferkessedougou-b46492,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,"Agro-alimentaire, cultures industrielles",,0,person,"Cultures africaines, Ferkessédougou"
afrique-occidentale-cultures-de-diakandape-e8a73e,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Industrie,,0,company,Cultures de Diakandapé
afrique-occidentale-cultures-tropicales-afrique-75bffc,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Industries agro-alimentaires,,0,company,"Compagnie de Cultures tropicales en Afrique, coton, puis sisal"
afrique-occidentale-domaine-de-kokumbo-79ac5c,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Mines,,0,company,Compagnie du Domaine de Kokumbo
afrique-occidentale-dragages-auriferes-tinkisso-7a3d48,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Guinée Conakry,Mines,,0,company,Société des Dragages aurifères du Tinkisso
afrique-occidentale-drogueries-africaines-2c183e,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Commerce,,0,company,"Drogueries africaines, puis Drogueries africaines et manufactures de matières colorantes Belga réunies"
afrique-occidentale-eeoa-e18c51,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Industries,,0,company,Eaux et électricité de l'Ouest-Africain
afrique-occidentale-efaci-21edba,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,"Agro-alimentaire, cultures industrielles",,0,company,Exploitations forestières et agricoles de la Côte d’Ivoire
afrique-occidentale-elec-indus-du-baol-41c194,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Industries,,0,company,"Société Électrique et Industrielle du Baol, Diourbel"
afrique-occidentale-elec-indus-du-baol-41c194,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Industries agro-alimentaires,,0,company,"Société Électrique et Industrielle du Baol, Diourbel"
afrique-occidentale-electricite-senegal-1910-1930-ba5b32,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Industries,,0,company,Compagnie d'Électricité du Sénégal
afrique-occidentale-energie-electrique-cote-ivoire-c5d754,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Industries,,0,company,Énergie électrique de la Côte-d'Ivoire
afrique-occidentale-entreprise-morosini-conakry-ae51f3,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Guinée Conakry,Industrie,,0,company,Entreprise Morosini
afrique-occidentale-entreprises-du-soudan-6db22b,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Industrie,,0,company,Société d'Entreprises du Soudan
afrique-occidentale-entreprises-transatlantiques-4c7977,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Dahomey (Bénin),,,0,company,Entreprises transatlantiques
afrique-occidentale-etablissements-salagna-e30b39,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Commerce,,0,company,Établissements Salagna
afrique-occidentale-ethnies-de-la-cote-d-ivoire-5322f1,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Documents généraux (par ordre chronologique),,0,source_document,"Ethnies de la Côte-d'Ivoire, par Jacques Bobée"
afrique-occidentale-ets-emile-d-hubert-d7e741,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Industries,,0,person,Établissements Émile d’Hubert
afrique-occidentale-ets-robert-gonfreville-c05212,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Industries,,0,company,Établissements Robert Gonfreville
afrique-occidentale-etudes-de-l-ouest-africain-6e5788,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Commerce,,0,company,Société d'Études de l'Ouest-Africain
afrique-occidentale-etudes-et-exploration-soudan-1d37fc,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Industrie,,0,company,Société d'Études et d’exploration du Soudan
afrique-occidentale-exploitation-port-etienne-sepe-1e3f30,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Mauritanie,Industries diverses,,0,company,Société d'Exploitation du port et des services publics de Port-Étienne . Suivi de Rezzous sur Port-Étienne
afrique-occidentale-exploitation-produits-coloniaux-f73aa0,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Industries,,0,company,Société d'Exploitation de produits coloniaux
afrique-occidentale-exploration-cote-ivoire-1ca4c0,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Mines,,0,company,Compagnie d'Exploration de la Côte-d'Ivoire
afrique-occidentale-exploration-ouest-africain-e396ee,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,Mines,,0,company,Société d'Exploration de l'Ouest-Africain français
afrique-occidentale-faidherbe-1818-1889-0ac829,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,,,0,person,"Faidherbe, polytechnicien, gouverneur du Sénégal, par Jacques Bobée et Alain Léger"
afrique-occidentale-faleme-gambie-e989de,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Mines,,0,company,Compagnie des Mines de Falémé-Gambie
afrique-occidentale-faleme-golden-valley-b01522,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Mines,,0,company,Faleme Golden Valley
afrique-occidentale-federale-soudanaise-f5b724,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Transports,,0,company,Compagnie Fédérale Soudanaise
afrique-occidentale-finuma-koumassi-247091,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Côte d'Ivoire,"Agro-alimentaire, cultures industrielles",,0,company,"Fabrique ivoirienne de nuoc-mam, Koumassi . Restaurant les Baguettes d'ivoire"
afrique-occidentale-flers-exportation-guinee-a07ee0,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Guinée Conakry,Commerce,,0,company,Flers-Exportation
afrique-occidentale-flers-exportation-senegal-f23851,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,Sénégal,Commerce,,0,company,"Flers-Exportation, Sénégal"
afrique-occidentale-flers-exportation-soudan-fef9e8,afrique-occidentale-francaise.html,Afrique occidentale francaise,AFRIQUE OCCIDENTALE FRANÇAISE,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Commerce,,0,company,Flers-Exportation
