doc_id,person_key,person_id,in_network,name_clean,surname,given,chamber,constituency,years_raw,year_start,year_end,n_spans,also_minister,pattern,evidence,source_ref,region,country
afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,pernolet-a,,0,Arthur Pernolet,Pernolet,Arthur,Chamber of Deputies,Cher,,,,0,0,apposition,"Paléologue [sœur de Maurice Paléologue, ambassadeur ; de Mme Arthur Pernolet, ancien député du Cher, administrateur de sociétés minières, gazières et autres ; et de Mme A",Qui êtes-vous 1924 ?,Algerie,Algérie
afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,rumagny-j,,0,J. Rumagny,Rumagny,J.,Senate,,,,,0,0,apposition,"articulier de la Trésorerie d'Algérie. GASSER (Jules), pseudonyme J. Rumagny, sénateur et conseiller général d'Oran ; chirurgien de l'hôpital d'Oran. 71, boulevar",Qui êtes-vous 1924 ?,Algerie,Algérie
afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,delaroche,,0,Delaroche,Delaroche,,Chamber of Deputies,,,,,0,0,apposition,"mbre à la Cour de Cassation, petit-fils (du côté de sa mère) de M. Delaroche, député et maire du Havre sous la Restauration et sous Louis-Philippe. [Frère cadet ",Qui êtes-vous 1924 ?,Algerie,Algérie
afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,mill-l,mill-l,1,Louis Mill,Mill,Louis,Chamber of Deputies,,1865,1865,1865,1,0,apposition," de la Compagnie du Chemin de fer du Nord. Une fille : mariée à M. Louis Mill, ancien député . 3 Secrétaire de la Conférence des Avocats de Paris (1865) ; maître des req",Qui êtes-vous 1924 ?,Algerie,Algérie
afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,mill-l,mill-l,1,Louis Mill,Mill,Louis,Chamber of Deputies,Pas-de-Calais,1902-1906,1902,1906,1,0,entry_header,"de Chantilly ; Golf de Paris (La Boulie). Louis Mill (1864-1931) : avocat, député du Pas-de-Calais (1902-1906), fondateur de l’Alliance 3 démocratique (1905), p",Qui êtes-vous 1924 ?,Algerie,Algérie
afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,aynard,,0,Aynard,Aynard,,Chamber of Deputies,Rhône,,,,0,0,apposition,"vard Saint-Germain. Né à Fléchin, le 27 décembre 1857. Gendre de M. Aynard, député du Rhône. Éduc. : Lycée de Saint-Omer. Docteur en droit. Chef de cabinet ",Qui êtes-vous 1924 ?,Algerie,Algérie
afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,de-laroche-joubert-e,de-laroche-joubert-e,1,Edgard de Laroche-Joubert,de Laroche-Joubert,Edgard,Chamber of Deputies,Charente,1884-1906,1884,1906,1,0,apposition,"endas et de la Petite-Kabylie]. Fils d'Edgard de Laroche-Joubert [1843-1913], ancien député [de la Charente (1884-1906)][et d'Alix Thérèse Gabrielle Barrot, fille de Ferd",Qui êtes-vous 1924 ?,Algerie,Algérie
afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,fils-de-joseph-thierry,,0,Fils de Joseph Thierry,Fils de Joseph Thierry,,Chamber of Deputies,Bouches-du-Rhône,,,,0,1,bracket,"sécheries de Fécamp, ancien vice-président de l’Union commerciale indochinoise][ancien député des Bouches-du-Rhône], ancien ministre des Finances, ancien ambassadeur à Madr",Qui êtes-vous 1924 ?,Algerie,Algérie
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,bertier-de-sauvigny,bertier-de-sauvigny,1,BERTIER DE SAUVIGNY,BERTIER DE SAUVIGNY,,Senate,Moselle,1922-1926,1922,1926,1,0,apposition,"logiques : Alain Warmé et Gérard Faure. BERTIER DE SAUVIGNY (Comte [Jean] de), sénateur de la Moselle [1922-1926] ; membre du conseil d'Alsace et de Lorraine ; conse",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,pernolet-a,,0,Arthur Pernolet,Pernolet,Arthur,Chamber of Deputies,Cher,,,,0,0,apposition," Paléologue [sœur de Maurice Paléologue, ambassadeur ; de Mme Arthur Pernolet, ancien député du Cher, administrateur de sociétés minières, gazières et autres ; et de Mme A",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,de-fels-a,,0,André de Fels,de Fels,André,Chamber of Deputies,,1928-1932,1928,1932,1,0,bracket,"te André de Fels [1890-1980] [administrateur de la Banque de l’union marocaine, député (1928-1932)] ; comtesse Jean de La Rochefoucauld ; le comte Hubert de Fels, o",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,delaroche,,0,Delaroche,Delaroche,,Chamber of Deputies,,,,,0,0,apposition,"mbre à la Cour de Cassation, petit-fils (du côté de sa mère) de M. Delaroche, député et maire du Havre sous la Restauration et sous Louis-Philippe. [Frère cadet ",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,mill-l,mill-l,1,Louis Mill,Mill,Louis,Chamber of Deputies,,1865,1865,1865,1,0,apposition," de la Compagnie du Chemin de fer du Nord. Une fille : mariée à M. Louis Mill, ancien député . 4 Secrétaire de la Conférence des Avocats de Paris (1865) ; maître des re",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,mill-l,mill-l,1,Louis Mill,Mill,Louis,Chamber of Deputies,Pas-de-Calais,1902-1906,1902,1906,1,0,entry_header,"de Chantilly ; Golf de Paris (La Boulie). Louis Mill (1864-1931) : avocat, député du Pas-de-Calais (1902-1906), fondateur de l’Alliance 4 démocratique (1905), p",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,de-laroche-joubert-e,de-laroche-joubert-e,1,Edgard de Laroche-Joubert,de Laroche-Joubert,Edgard,Chamber of Deputies,Charente,1884-1906,1884,1906,1,0,apposition,"endas et de la Petite-Kabylie]. Fils d'Edgard de Laroche-Joubert [1843-1913], ancien député [de la Charente (1884-1906)][et d'Alix Thérèse Gabrielle Barrot, fille de Ferd",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,herve-d,,0,Dont Hervé,Hervé,Dont,Chamber of Deputies,Ille-et-Vilaine,1932,1932,1932,1,0,apposition," Paris. Marié à Mlle d'Epstein. [Dont Hervé (Montmorency, 1885-Paris, 1956), député de l'Ille-et-Vilaine (1932 1942), et René (Paris, 1892-Lima, 1924), inspecteur",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,perreau-pradier-p,,0,Pierre PERREAU PRADIER,PERREAU PRADIER,Pierre,Chamber of Deputies,Yonne,,,,0,0,apposition,"néral et directeur des Chemins de fer (1899-1906). PERREAU PRADIER (Pierre), député de l'Yonne ; préfet honoraire : membre des Conseils supérieurs des Beaux Art",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,laroche-h,laroche-h,1,Hippolyte Laroche,Laroche,Hippolyte,Chamber of Deputies,,,,,0,0,apposition," Père : Feu Jules Siegfried, député du Havre. Beau-père : M. Hippolyte Laroche, ancien député, ancien résident général à Madagascar. Éduc. : Lycée Condorcet, Faculté des L",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,fils-de-joseph-thierry,,0,Fils de Joseph Thierry,Fils de Joseph Thierry,,Chamber of Deputies,Bouches-du-Rhône,,,,0,1,bracket,"sécheries de Fécamp, ancien vice-président de l’Union commerciale indochinoise][ancien député des Bouches-du-Rhône], ancien ministre des Finances, ancien ambassadeur à Madr",Qui êtes-vous ? 1924,Maroc,Maroc
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,berger-p,,0,Philippe Berger,Berger,Philippe,Senate,Belfort,,,,0,0,apposition,"ofesseur à la Faculté de Médecine, chirurgien des hôpitaux : Philippe Berger, sénateur de Belfort, membre de l’Institut, professeur au Collège de France ; Théodore ",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,bertier-de-sauvigny,bertier-de-sauvigny,1,BERTIER DE SAUVIGNY,BERTIER DE SAUVIGNY,,Senate,Moselle,1922-1926,1922,1926,1,0,apposition,"logiques : Alain Warmé et Gérard Faure. BERTIER DE SAUVIGNY (Comte [Jean] de), sénateur de la Moselle [1922-1926] ; membre du conseil d'Alsace et de Lorraine ; conse",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,henri-iv-david-l,,0,Lycée Henri IV. DAVID,Henri IV. DAVID,Lycée,Chamber of Deputies,Dordogne,"1910-1914, 1919-1924",1910,1924,2,1,apposition,"eille, du Lycée Laknnal et du Lycée Henri IV. DAVID (Robert-Pierre-François), député de la Dordogne [1910-1914, 1919-1924] ; ancien sous-secrétaire d'État. 130,",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,pernolet-a,,0,Arthur Pernolet,Pernolet,Arthur,Chamber of Deputies,Cher,,,,0,0,apposition,"Paléologue [sœur de Maurice Paléologue, ambassadeur ; de Mme Arthur Pernolet, ancien député du Cher, administrateur de sociétés minières, gazières et autres ; et de Mme A",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,estournelles-de-constant,,0,ESTOURNELLES de CONSTANT,ESTOURNELLES de CONSTANT,,Senate,Sarthe,,,,0,0,apposition,"France. Collect. : livres. ESTOURNELLES de CONSTANT (Paul-Henri-Benjamin d'), sénateur de la Sarthe. 34 ter, rue Molitor, T. : Auteuil 05-77 ; et à Créans, par Clerm",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,londres-depute-de-la-sarthe,,0,Londres; député de la Sarthe,Londres; député de la Sarthe,,Chamber of Deputies,Sarthe,1895-1904,1895,1904,1,0,entry_header,ntiaire de 1re classe ; chargé d'affaires à l'ambassade de France à Londres ; député de la Sarthe (1895-1904) : sénateur de la Sarthe (1904) ; réélu (1909-1920).,Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,londres-depute-de-la-sarthe,,0,Londres; député de la Sarthe,Londres; député de la Sarthe,,Senate,Sarthe,1904,1904,1904,1,0,entry_header,faires à l'ambassade de France à Londres ; député de la Sarthe (1895-1904) : sénateur de la Sarthe (1904) ; réélu (1909-1920). Œuvres : Les États-Unis d'Amérique ,Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,de-fels-a,,0,André de Fels,de Fels,André,Chamber of Deputies,,1928-1932,1928,1932,1,0,bracket,"te André de Fels [1890-1980] [administrateur de la Banque de l’union marocaine, député (1928-1932)] ; comtesse Jean de La Rochefoucauld ; le comte Hubert de Fels, o",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,mill-l,mill-l,1,Louis Mill,Mill,Louis,Chamber of Deputies,,1865,1865,1865,1,0,apposition," de la Compagnie du Chemin de fer du Nord. Une fille : mariée à M. Louis Mill, ancien député . 1 Secrétaire de la Conférence des Avocats de Paris (1865) ; maître des req",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,mill-l,mill-l,1,Louis Mill,Mill,Louis,Chamber of Deputies,Pas-de-Calais,1902-1906,1902,1906,1,0,entry_header," Toulouse et la Faculté de Droit de Paris. Louis Mill (1864-1931) : avocat, député du Pas-de-Calais (1902-1906), fondateur de l’Alliance 1 démocratique (1905), p",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,perreau-pradier-p,,0,Pierre PERREAU PRADIER,PERREAU PRADIER,Pierre,Chamber of Deputies,Yonne,,,,0,0,apposition,"mbre du jury Paris (1900), Milan, Bordeaux, Londres. PERREAU PRADIER (Pierre), député de l'Yonne ; préfet honoraire : membre des Conseils supérieurs des Beaux Art",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,laroche-h,laroche-h,1,Hippolyte Laroche,Laroche,Hippolyte,Chamber of Deputies,,,,,0,0,apposition," Père : Feu Jules Siegfried, député du Havre. Beau-père : M. Hippolyte Laroche, ancien député, ancien résident général à Madagascar. Éduc. : Lycée Condorcet, Faculté des Le",Qui êtes-vous ? 1924,Tunisie,Tunisie
afrique-du-nord-rarbou-et-sakamody-6021ee,letellier,letellier,1,Letellier,Letellier,,Chamber of Deputies,,,,,0,0,apposition,"nsi modifiée, depuis notre dernière note : 1re circonscription. M. Letellier, député sortant, se représente ; il a pour concurrents 1° M. E. Broussais, bâtonnier d",Société des mines de Rarbou et Sakamody,Algerie,Algérie
afrique-du-nord-recherches-forages-34ca15,chailley,chailley,1,Chailley,Chailley,,Chamber of Deputies,,,,,0,0,apposition,"pal promoteur, qui est en même temps le président du conseil, est M. Chailley, ancien député et directeur de l’Union Coloniale ; le vice-président est M. de Saulces de Fre","Société de Recherches et de forages, puis S.A. de gérance des bruttos de la Société de recherches et de forages",Maroc,Maroc
afrique-du-nord-recherches-forages-34ca15,taittinger-p,taittinger-p,1,Pierre Taittinger,Taittinger,Pierre,Chamber of Deputies,Paris,,,,0,0,apposition,"nt à 390.093 fr. —————————— Les pétroles coloniaux par Pierre Taittinger, député de Paris, vice-président de la commission de l’Algérie, des Colonies (Les A","Société de Recherches et de forages, puis S.A. de gérance des bruttos de la Société de recherches et de forages",Maroc,Maroc
afrique-du-nord-refugies-russes-en-tunisie-46af2b,haudos-e,,0,Ernest Haudos,Haudos,Ernest,Senate,Marne,,,,0,0,apposition," inutilisables. —————————————— Russes réfugiés en Tunisie par Ernest Haudos, sénateur de la Marne, vice-président de la Commission des Douanes (Les Annales colonia",La flotte Wrangel à Bizerte . — Les réfugiés russes en Tunisie,Tunisie,Tunisie
afrique-du-nord-refugies-russes-en-tunisie-46af2b,gasparin-l,gasparin-l,1,Lucien Gasparin,Gasparin,Lucien,Chamber of Deputies,Réunion,,,,0,0,apposition,"——— La naturalisation française en Tunisie Les étrangers par Lucien Gasparin, député de la Réunion, secrétaire de la commission de la Marine marchande, membre de ",La flotte Wrangel à Bizerte . — Les réfugiés russes en Tunisie,Tunisie,Tunisie
afrique-du-nord-reseau-aerien-transafricain-e72565,haudos-e,,0,Ernest Haudos,Haudos,Ernest,Chamber of Deputies,Marne,,,,0,0,apposition,"[= nouveau siège du BOE]. ————————— Tunis, port d'aviation par Ernest Haudos, député de la Marne, président de la Commission des Douanes (Les Annales coloniales, ",Société du Réseau aérien transafricain,Algerie,Algérie
afrique-du-nord-saisa-b2ed68,louis-boudenoot-p,,0,Probablement Louis Boudenoot,Louis Boudenoot,Probablement,Chamber of Deputies,,1889-1901,1889,1901,1,0,entry_header,"intérêt local, de Kuhlmann, membre du Comité central des houillères de France, député (1889-1901), puis sénateur (1901-1922) du Nord. Quinze cents hectares de terr",Société Agricole et Industrielle du Sud-Algérien,Algerie,Algérie
afrique-du-nord-saisa-b2ed68,louis-boudenoot-p,,0,Probablement Louis Boudenoot,Louis Boudenoot,Probablement,Senate,,1901-1922,1901,1922,1,0,entry_header,"n, membre du Comité central des houillères de France, député (1889-1901), puis sénateur (1901-1922) du Nord. Quinze cents hectares de terrains nus et stériles furent",Société Agricole et Industrielle du Sud-Algérien,Algerie,Algérie
afrique-du-nord-salines-de-tunisie-1905-c60ebd,leboucq,,0,Leboucq,Leboucq,,Chamber of Deputies,Paris,,,,0,0,apposition,"opinion publique se dessine en faveur de la proposition de loi que M. Leboucq, député de Paris, a présentée à la Chambre et qui tend à exonérer les sels tunisiens d",Société des Salines de Tunisie,Tunisie,Tunisie
afrique-du-nord-salins-de-soliman-b82419,ad-pedebidou,,0,Ad. Pédebidou,Ad. Pédebidou,,Senate,Hautes-Pyrénées,,,,0,0,apposition,"u conseil d’administration délégué AD. PEDEBIDOU. Que dialble M. Ad. Pédebidou, sénateur des Hautes-Pyrénées, venait-il faire dans une entreprise tunisienne ayant pour",Salins de Soliman,Tunisie,Tunisie
afrique-du-nord-salins-de-soliman-b82419,pedebidou,,0,Pédebidou,Pédebidou,,Senate,,,,,0,0,apposition,"vertes, mais à une puissante société. L’orateur arrive au cas de M. Pédebidou, sénateur. M. Thalamas lit des lettres de M. Pédebidou, de mercredi dernier, lui proposa",Salins de Soliman,Tunisie,Tunisie
afrique-du-nord-salins-de-soliman-b82419,pedebidou,,0,Pédebidou,Pédebidou,,Senate,Hautes-Pyrénées,,,,0,0,apposition," les hommes (Les Annales coloniales, 9 novembre 1921) Notre ami, M. Pédebidou, sénateur des Hautes-Pyrénées, qui a depuis longtemps d'importants intérêts en Tunisie, ",Salins de Soliman,Tunisie,Tunisie
afrique-du-nord-semcam-1baf5b,chautard-p,chautard-p,1,Paul Chautard,Chautard,Paul,Chamber of Deputies,Seine,,,,0,0,apposition,"s, Paris ; BLOCH (Roger), 48, bd Haussmann, Paris ; Paul Chautard (1863-1922), ancien député de la Seine, administrateur de filiales du groupe Empain et 2 de la Banque ind","Société d'Études marocaines pour le commerce, l'agriculture et les mines",Maroc,Maroc
afrique-du-nord-semcam-1baf5b,heuzey-c,heuzey-c,1,Charles Heuzey,Heuzey,Charles,Chamber of Deputies,Château-Chinon,1910-1914,1910,1914,1,0,entry_header,"arente du 5 succursaliste Félix Potin, grand propriétaire viticole en Tunisie. Ancien député de Château-Chinon, Nièvre (1910-1914), à la suite de son frère Pierre, qui ava","Société d'Études marocaines pour le commerce, l'agriculture et les mines",Maroc,Maroc
afrique-du-nord-sidi-bou-aouane-pb-ca70a2,perinard,,0,Perinard,Perinard,,Chamber of Deputies,,,,,0,0,apposition,"bus qui serait porté prochainement à la tribune de la Chambre par M. Perinard, député, qui demandera la révision de la loi du 10 novembre 1903 qui autorisait cette ",Sidi-Bou-Aouane,Tunisie,Tunisie
afrique-du-nord-soblanca-ed1b59,espivent-de-la-villesboisnet-a,espivent-de-la-villesboisnet-a,1,Arthur Espivent de la Villesboisnet,Espivent de la Villesboisnet,Arthur,Chamber of Deputies,Morbihan,1914-1919,1914,1919,1,0,entry_header,"inistrateur de sociétés. 3 Arthur Espivent de la Villesboisnet (1872-1939) : député du Morbihan (1914-1919). Président des 4 Docks de Villeneuve-Triage, administr",Société Générale pour le Développement de Casablanca,Maroc,Maroc
afrique-du-nord-soc-generale-algerienne-6f622e,fremy-l,fremy-l,1,Louis Frémy,Frémy,Louis,Chamber of Deputies,Yonne,"1849-1851, 1865-",1849,1865,2,0,entry_header,"du-Pont. Successivement maire de Saint-Fargeau, conseiller d’arrondissement et député de l’Yonne (1849-1851, 1865-69). La Société s'engagerait en outre à mettre à ",Société générale algérienne,Algerie,Algérie
afrique-du-nord-soc-generale-algerienne-6f622e,laroche-joubert-j,,0,Jean-Edmond Laroche-Joubert,Laroche-Joubert,Jean-Edmond,Chamber of Deputies,Charente,,,,0,0,apposition,"Crédit coopératif français (mars 1882) présidé par Jean-Edmond Laroche-Joubert, député de la Charente, dont le fils Edgard avait épousé en 1872 Gabrielle Barrot, sœu",Société générale algérienne,Algerie,Algérie
