doc_id,entry_type,is_annuaire,n_chars,n_segments,n_ties,n_xrefs
afrique-occidentale-borremans-grand-bassam-6a9240,source_document,0,94228,6,0,3
afrique-occidentale-bracodi-b5e1d7,company,0,25763,7,22,7
afrique-occidentale-bramali-5077b2,company,0,108262,7,0,1
afrique-occidentale-braniger-d42998,company,0,79861,4,0,1
afrique-occidentale-brasserie-du-benin-lome-e2df87,company,0,93799,10,0,2
afrique-occidentale-brasseries-de-bouake-e9ee83,company,0,4365,2,1,1
afrique-occidentale-bravolta-e32c47,company,0,84523,3,0,2
afrique-occidentale-breteuil-afrique-noire-fddcfe,company,0,6274,2,0,0
afrique-occidentale-brevie-islamisme-c-naturisme-soudan-5a35a7,company,0,693612,1,0,1
afrique-occidentale-briqueteries-de-bamako-ac85b4,company,0,26306,30,29,8
afrique-occidentale-buhan-et-teisseire-157d49,company,0,51257,28,0,0
afrique-occidentale-cabotage-vapeur-senegal-f3b792,company,0,15346,19,1,2
afrique-occidentale-cacia-3f07f1,company,0,13049,14,28,0
afrique-occidentale-cacib-263f94,company,0,25947,14,13,0
afrique-occidentale-cais-sisal-5c24a5,company,0,23486,19,32,9
afrique-occidentale-caoutchouc-du-rio-compony-911963,company,0,5581,4,5,1
afrique-occidentale-caoutchoucs-de-casamance-2a719b,company,0,31655,17,8,4
afrique-occidentale-cathedrale-abidjan-e14900,source_document,0,23890,1,0,0
afrique-occidentale-ccgaf-3491ef,company,0,28387,31,15,0
afrique-occidentale-cfci-grand-bassam-bac16d,company,0,13453,19,18,0
afrique-occidentale-charbonnages-de-dakar-1b087a,company,0,29092,27,9,0
afrique-occidentale-charles-perinaud-abidjan-29591d,company,0,6158,11,11,2
afrique-occidentale-chaux-ciments-a-o-f-735df9,company,0,5453,2,7,0
afrique-occidentale-chaux-ciments-senegal-00bdca,company,0,23925,18,17,0
afrique-occidentale-chavanel-1879-1966-0989ae,company,0,29886,45,0,0
afrique-occidentale-chdfer-conakry-niger-225610,company,0,149787,63,0,0
afrique-occidentale-chemin-fer-cote-d-ivoire-cf770a,company,0,383596,166,0,0
afrique-occidentale-chemins-fer-aof-1927-b1dc08,source_document,0,65504,2,0,6
afrique-occidentale-chemins-fer-dahomey-a961d2,company,0,339540,153,34,0
afrique-occidentale-chemins-fer-est-dahomeen-669927,company,0,6275,4,0,1
afrique-occidentale-chfer-dakar-saint-louis-4be6bc,company,0,240536,161,132,0
afrique-occidentale-chfer-thies-niger-50b513,company,0,158842,52,0,0
afrique-occidentale-choa-8712d6,company,0,14639,4,10,4
afrique-occidentale-cica-marseille-1b9cbf,company,0,58765,45,106,0
afrique-occidentale-cie-africaine-entreprises-8e7e06,company,0,17277,19,12,4
afrique-occidentale-cie-coloniale-cote-d-ivoire-b56f9b,company,0,4988,10,6,0
afrique-occidentale-cie-coloniale-dahomey-9fcefe,company,0,7783,9,0,4
afrique-occidentale-cie-coloniale-du-bandama-572235,company,0,12867,16,11,3
afrique-occidentale-cie-coloniale-fr-africaine-231a98,company,0,34350,20,6,0
afrique-occidentale-cie-coloniale-peche-et-commerce-5c998d,company,0,7748,9,7,1
afrique-occidentale-cie-du-niger-francais-b5e422,company,0,19252,24,19,4
afrique-occidentale-cie-elevage-niger-89d9d9,company,0,21943,22,18,5
afrique-occidentale-cie-fonciere-de-l-afrique-6e4646,company,0,27688,23,7,7
afrique-occidentale-cie-forestiere-de-sassandra-5494a7,company,0,4980,8,7,0
afrique-occidentale-cie-frse-du-haut-niger-d13398,company,0,8715,7,0,1
afrique-occidentale-cie-frse-du-togo-59daa0,company,0,18903,10,6,0
afrique-occidentale-cie-frse-niger-lobi-1963a1,company,0,11531,17,9,3
afrique-occidentale-cie-miniere-de-conakry-09b654,company,0,30119,9,8,0
afrique-occidentale-cie-miniere-de-l-afema-395c96,company,0,2866,3,14,4
afrique-occidentale-cie-miniere-guinee-frse-bb2bd3,company,0,60654,24,19,0
afrique-occidentale-cie-miniere-haute-volta-47dc27,company,0,5255,15,4,3
afrique-occidentale-cieci-284531,company,0,1648,4,0,0
afrique-occidentale-cmoa-0176bc,company,0,4201,8,8,0
afrique-occidentale-coaf-abidjan-de731f,company,0,10449,8,5,0
afrique-occidentale-coflumaroa-c07460,company,0,2200,4,0,0
afrique-occidentale-cohen-freres-4c9c40,company,0,2507,2,0,0
afrique-occidentale-coloniale-automobile-dakar-42de7e,company,0,1549,3,4,1
afrique-occidentale-coloniale-de-la-bia-bce6e1,company,0,4993,8,7,4
afrique-occidentale-coloniale-du-fouta-djaion-b3339d,company,0,1358,4,3,2
afrique-occidentale-comite-assistance-troupes-noires-986975,source_document,0,356625,73,0,0
afrique-occidentale-commerce-africain-9433b9,company,0,53116,31,31,0
afrique-occidentale-commerciale-agricole-casamance-b3b575,company,0,52634,19,0,0
afrique-occidentale-commerciale-agricole-guinee-a7cd72,company,0,6839,8,3,0
afrique-occidentale-commerciale-des-produits-d-afrique-e3fffb,company,0,1671,2,0,2
afrique-occidentale-commerciale-et-agricole-du-niger-e4f935,company,0,1778,1,6,0
afrique-occidentale-compagnie-agricole-au-dahomey-4cac3e,company,0,35027,6,0,2
afrique-occidentale-compagnie-du-senegal-1925-3a2024,company,0,2574,2,5,2
afrique-occidentale-compagnie-du-senegal-verminck-00fc9f,company,0,38453,6,13,0
afrique-occidentale-compagnie-soudanaise-4fb1a2,company,0,54544,42,16,0
afrique-occidentale-compagnie-transafricaine-583593,company,1,10417,6,0,2
afrique-occidentale-comptoir-general-frs-afrique-occ-4a0abe,company,0,10616,8,7,1
afrique-occidentale-comptoirs-huileries-dahomey-07f8aa,company,0,6832,14,2,2
afrique-occidentale-comptoirs-placers-haut-niger-a7e3ac,person,0,5928,3,0,0
afrique-occidentale-comptoirs-reunis-impex-59a53c,company,0,67880,20,0,2
afrique-occidentale-comptoirs-reunis-ouest-afr-4f86c8,company,0,31922,52,24,0
afrique-occidentale-comptoirs-senegalais-a4efc9,company,0,84935,45,0,0
afrique-occidentale-consolidated-goldfields-ivory-coast-a90aec,company,0,56634,13,12,0
afrique-occidentale-convention-collective-aof-1946-405672,source_document,0,245,1,0,0
afrique-occidentale-cote-d-ivoire-1896-1908-2b3270,source_document,0,485785,164,0,0
afrique-occidentale-cote-de-guinee-9b7652,company,0,40615,37,14,0
afrique-occidentale-cote-ivoire-hautevolta-71d8a7,company,0,2762,5,3,1
afrique-occidentale-cotoa-ddb0a0,company,0,14373,15,7,5
afrique-occidentale-cotomib-d932ae,company,0,25330,28,0,5
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,company,0,110172,86,72,0
afrique-occidentale-credit-foncier-afrique-88e1dd,company,0,25451,32,9,0
afrique-occidentale-culture-coton-niger-9036ba,company,0,266233,109,69,0
afrique-occidentale-cultures-africaines-ferkessedougou-b46492,person,0,4646,6,13,1
afrique-occidentale-cultures-de-diakandape-e8a73e,company,0,157033,80,92,0
afrique-occidentale-cultures-tropicales-afrique-75bffc,company,0,60370,63,18,0
afrique-occidentale-domaine-de-kokumbo-79ac5c,company,0,5339,3,9,5
afrique-occidentale-dragages-auriferes-tinkisso-7a3d48,company,0,18711,26,0,0
afrique-occidentale-drogueries-africaines-2c183e,company,0,7065,14,0,2
afrique-occidentale-eeoa-e18c51,company,0,54291,50,40,0
afrique-occidentale-efaci-21edba,company,0,12752,14,8,0
afrique-occidentale-elec-indus-du-baol-41c194,company,0,9062,10,11,2
afrique-occidentale-electricite-senegal-1910-1930-ba5b32,company,0,44697,27,16,0
afrique-occidentale-energie-electrique-cote-ivoire-c5d754,company,0,13498,3,0,0
afrique-occidentale-entreprise-morosini-conakry-ae51f3,company,0,9114,3,2,2
afrique-occidentale-entreprises-du-soudan-6db22b,company,0,3248,9,0,3
afrique-occidentale-entreprises-transatlantiques-4c7977,company,0,1689,3,5,0
afrique-occidentale-etablissements-salagna-e30b39,company,0,6601,12,6,1
afrique-occidentale-ethnies-de-la-cote-d-ivoire-5322f1,source_document,0,87015,20,0,0
afrique-occidentale-ets-emile-d-hubert-d7e741,person,0,5923,11,4,0
afrique-occidentale-ets-robert-gonfreville-c05212,company,0,45172,31,5,0
afrique-occidentale-etudes-de-l-ouest-africain-6e5788,company,0,26466,9,0,0
afrique-occidentale-etudes-et-exploration-soudan-1d37fc,company,0,14920,5,7,2
afrique-occidentale-exploitation-port-etienne-sepe-1e3f30,company,0,56075,29,4,0
afrique-occidentale-exploitation-produits-coloniaux-f73aa0,company,0,12424,4,8,0
afrique-occidentale-exploration-cote-ivoire-1ca4c0,company,0,14237,15,7,3
afrique-occidentale-exploration-ouest-africain-e396ee,company,0,11474,10,2,2
afrique-occidentale-faidherbe-1818-1889-0ac829,person,0,814165,217,0,0
afrique-occidentale-faleme-gambie-e989de,company,0,71049,104,95,0
afrique-occidentale-faleme-golden-valley-b01522,company,0,14992,6,0,0
afrique-occidentale-federale-soudanaise-f5b724,company,0,14689,19,14,0
afrique-occidentale-finuma-koumassi-247091,company,0,1517,1,0,0
afrique-occidentale-flers-exportation-guinee-a07ee0,company,0,7587,8,0,3
afrique-occidentale-flers-exportation-senegal-f23851,company,0,15190,8,3,0
afrique-occidentale-flers-exportation-soudan-fef9e8,company,0,4288,4,0,1
afrique-occidentale-fonciere-cote-afrique-4cc4eb,company,0,5134,4,9,0
afrique-occidentale-forestiere-afrique-frse-8488bf,company,0,117552,64,40,0
afrique-occidentale-forestiere-du-bandama-7e1912,company,0,6545,9,4,2
afrique-occidentale-forestiere-equatoriale-e02236,company,0,6802,11,10,1
afrique-occidentale-forestiere-indenie-fe3978,company,0,50231,53,27,0
afrique-occidentale-francaise-du-dahomey-3ebd27,company,0,12200,20,20,0
afrique-occidentale-franco-belge-du-senegal-3ce3f9,company,0,3269,5,0,2
afrique-occidentale-franco-coloniale-des-bois-cf0d31,company,0,4710,6,5,0
afrique-occidentale-frontiere-cote-ivoire-ghana-a12ce4,source_document,0,164111,19,0,0
afrique-occidentale-generale-afrique-frse-ff46ab,company,0,92884,60,26,0
afrique-occidentale-generale-comptoirs-afric-45bd26,company,0,51404,72,22,0
afrique-occidentale-generale-comptoirs-franco-afr-e9c2b8,company,0,22316,16,6,16
afrique-occidentale-gisements-auriferes-comoe-696e7a,company,0,39513,17,2,2
afrique-occidentale-gonfreville-par-dubresson-26173d,company,0,108109,4,0,0
afrique-occidentale-grand-bassam-cbba32,source_document,0,375768,170,0,0
afrique-occidentale-grande-imprimerie-africaine-ffd8ad,company,0,30326,17,0,0
afrique-occidentale-grands-travaux-africains-59801c,company,0,67032,49,14,6
afrique-occidentale-guieysse-1899-1986-cccb96,person,1,4418,6,8,0
afrique-occidentale-guinee-aurifere-1908-1909-fe359b,company,0,3562,4,0,0
afrique-occidentale-guinee-niger-940c2c,company,0,8788,18,13,3
afrique-occidentale-guinee-sous-frezouls-ec8234,company,0,147256,69,0,0
afrique-occidentale-guineenne-de-culture-3d0290,company,0,9375,12,7,6
afrique-occidentale-hamon-mf3-aof-f6e1f7,source_document,0,19663,1,0,0
afrique-occidentale-hsoa-dakar-3ad0fb,company,0,15612,5,13,0
afrique-occidentale-huguet-en-plein-effort-6b4900,source_document,0,1334,1,0,0
afrique-occidentale-huileries-africaines-67eb16,company,0,13151,20,39,0
afrique-occidentale-huileries-plantations-cote-ivoire-9ad6b1,company,0,13951,15,9,0
afrique-occidentale-huileries-rizeries-guinee-b5b8fb,company,0,10501,7,12,2
afrique-occidentale-huileries-rizeries-ouest-afr-234437,company,0,56586,15,26,6
afrique-occidentale-importation-bois-exotiques-6208aa,company,0,39211,39,49,0
afrique-occidentale-indus-comm-soudan-frs-ac715a,company,0,7392,6,19,1
afrique-occidentale-industrialisation-cote-ivoire-1953-10d193,source_document,0,9910,2,0,0
afrique-occidentale-industrielle-de-ceramiques-dakar-0cff66,company,0,3390,2,0,0
afrique-occidentale-industrielle-grande-peche-0def49,company,0,61498,39,29,0
afrique-occidentale-institut-pasteur-dakar-9daae7,company,0,3652,3,0,0
afrique-occidentale-institut-pasteur-kindia-0c4b2f,company,0,17668,2,0,0
afrique-occidentale-intercoloniale-africaine-699b8f,company,0,19226,21,4,0
afrique-occidentale-intercontinentale-entrep-d10d6f,company,0,3903,12,0,2
afrique-occidentale-intertropicale-cote-d-ivoire-87d946,company,0,6370,12,0,2
afrique-occidentale-iran-abidjan-e9c83c,company,0,1696,2,0,0
afrique-occidentale-irrigation-niger-1919-1931-85b755,company,0,99421,46,0,1
afrique-occidentale-ivory-coast-goldfields-48f2b8,company,0,53464,22,5,0
afrique-occidentale-ivory-coast-rubber-estates-ltd-e17973,company,0,18168,9,0,0
afrique-occidentale-jobel-dakar-5a89b1,company,0,3534,2,0,0
afrique-occidentale-kayes-bank-100bf8,company,0,10594,10,0,2
afrique-occidentale-kokumbo-ivory-coast-cy-728b1f,company,0,44431,32,7,0
afrique-occidentale-kong-1894-1923-e608f3,company,0,60610,57,20,0
afrique-occidentale-l-ilmenite-c9939e,company,0,22985,15,12,0
afrique-occidentale-l-occidentale-africaine-6d0333,company,0,8111,11,27,1
afrique-occidentale-la-camayenne-1909-1923-02b57d,company,0,57224,29,11,0
afrique-occidentale-la-senegalaise-1871-1881-2b7ddc,company,0,11509,13,0,0
afrique-occidentale-lagriffe-et-rivet-973cbe,company,0,6065,4,6,1
afrique-occidentale-larose-et-lucard-f9292c,company,0,2553,2,0,0
afrique-occidentale-laurent-gsell-tombouctou-399b9e,company,0,40060,1,0,0
afrique-occidentale-le-croissant-dakar-894261,company,0,5670,3,0,1
afrique-occidentale-legion-honneur-1931-aof-a20781,source_document,0,13381,2,0,0
afrique-occidentale-lesieur-afrique-dakar-6eb571,company,0,6193,3,9,1
afrique-occidentale-lorraine-cote-d-ivoire-48aec0,company,0,16885,16,7,0
afrique-occidentale-lyonnaise-auriferes-guinee-03e358,company,0,7234,16,7,3
afrique-occidentale-macina-niger-87a6e4,company,0,19973,16,14,0
afrique-occidentale-magasins-appontements-dahomey-bf0828,company,0,64173,15,0,4
afrique-occidentale-magasins-generaux-du-benin-127640,company,0,4316,6,0,3
afrique-occidentale-mangin-races-aof-8ff83d,source_document,0,475526,17,0,0
afrique-occidentale-manue-irrigation-niger-1934-aa32d8,company,0,11702,2,0,0
afrique-occidentale-manutention-africaine-dakar-3ea05a,company,0,13593,25,12,0
afrique-occidentale-maurel-et-prom-47d863,company,0,193335,108,122,0
afrique-occidentale-mci-cote-ivoire-1932-f6ffad,source_document,0,41953,2,0,0
afrique-occidentale-merlaud-ponty-cote-d-ivoire-1909-62ca18,source_document,0,71115,4,1,1
afrique-occidentale-messageries-africaines-7664ea,company,0,46858,52,43,0
afrique-occidentale-messageries-du-senegal-0354a7,company,0,18500,10,10,0
afrique-occidentale-messageries-fluviales-niger-3dadb0,company,0,2390,5,0,1
afrique-occidentale-micuma-1953-1958-71e827,company,0,9353,4,0,1
afrique-occidentale-miferma-1952-1974-9b803c,company,0,75225,44,0,3
afrique-occidentale-min-indus-immob-cote-iv-570c5e,company,0,29755,27,9,4
afrique-occidentale-minafro-ba202f,company,0,10942,9,19,0
afrique-occidentale-mincom-satadougou-467ecd,company,0,13709,17,7,0
afrique-occidentale-mines-d-or-aof-a886c6,company,0,7216,5,15,0
afrique-occidentale-mines-d-or-indenie-9146a1,company,0,4587,8,9,3
afrique-occidentale-mines-de-senegambie-f1a4b6,company,0,6493,8,10,1
afrique-occidentale-mines-haute-guinee-fe20d6,company,0,19243,16,6,0
afrique-occidentale-mines-manganese-grand-lahou-d88d33,company,0,1501,5,0,0
afrique-occidentale-mines-or-boure-sieke-78d67b,company,0,15328,18,0,4
afrique-occidentale-miniere-afrique-occidentale-d5f34a,company,0,17656,13,11,5
afrique-occidentale-miniere-bas-sanwi-b3065d,company,0,6257,10,3,0
afrique-occidentale-miniere-coloniale-ouest-africain-a53e02,company,0,4883,9,4,1
afrique-occidentale-miniere-cote-ivoire-610586,company,0,7581,11,11,3
afrique-occidentale-miniere-de-guinee-6b2282,company,0,116269,49,7,0
afrique-occidentale-miniere-de-l-alangoua-ac6a09,company,0,5363,9,4,0
afrique-occidentale-miniere-de-l-indenie-03065e,company,0,5449,8,4,4
afrique-occidentale-miniere-du-bondoukou-b2ab17,company,0,6715,14,4,0
afrique-occidentale-miniere-du-dahomey-niger-529dd9,company,0,9369,6,13,3
afrique-occidentale-miniere-du-sanwi-87280f,company,0,4318,7,4,3
afrique-occidentale-miniere-fonciere-bandama-5fe543,company,0,74073,93,62,0
afrique-occidentale-miniere-koba-balato-c35f9a,company,0,14222,13,11,0
afrique-occidentale-miniere-niger-guinee-8b74a3,company,0,5931,7,0,0
afrique-occidentale-miniere-soudan-francais-24e812,company,0,7330,11,3,2
afrique-occidentale-mondon-1936-1939-5c359d,source_document,0,68682,36,0,0
afrique-occidentale-niger-et-soudan-85cfbf,company,0,7249,5,0,2
afrique-occidentale-nosal-rufisque-065ced,company,0,6499,3,0,0
afrique-occidentale-nosoco-e5bb35,company,0,41442,47,23,0
afrique-occidentale-nouvelle-cie-frse-de-kong-3c9551,company,0,176502,82,30,0
afrique-occidentale-office-du-niger-1932-1943-6337fc,company,0,185841,73,1,1
afrique-occidentale-office-du-niger-dumont-179415,company,0,8117,2,0,0
afrique-occidentale-omnium-franco-africain-d7fd80,company,0,10814,15,16,0
afrique-occidentale-oueme-dahomey-0cbf7a,company,0,21918,14,3,0
afrique-occidentale-ouest-africain-francais-f27cc1,company,0,155772,99,16,0
afrique-occidentale-palmador-dakar-1b9df5,company,0,4641,9,10,1
afrique-occidentale-palmeraies-africaines-0ae908,company,0,50525,41,16,0
afrique-occidentale-pecheries-ouest-africain-febd5d,company,0,4241,4,0,0
afrique-occidentale-peyrissac-1876-1963-f5d64d,company,0,174312,96,119,0
afrique-occidentale-phosphates-de-taiba-c42c99,company,0,21373,33,0,3
afrique-occidentale-pierre-herve-afrique-1949-3f98ca,source_document,0,115337,18,0,0
afrique-occidentale-plancke-cote-d-ivoire-1939-948704,source_document,0,88301,8,0,0
afrique-occidentale-plantations-d-ambidedi-7a10f8,company,0,10651,7,12,7
afrique-occidentale-plantations-d-elima-d5ccf6,company,0,57364,54,50,0
afrique-occidentale-plantations-d-imperie-0efeae,company,0,11084,22,0,6
afrique-occidentale-plantations-de-casamance-36df49,company,0,22424,20,11,3
afrique-occidentale-plantations-de-kayes-n-di-345bf8,company,0,11391,4,0,5
afrique-occidentale-plantations-de-la-haute-volta-c32a50,company,0,4597,6,15,3
afrique-occidentale-plantations-de-sorotona-30cbc7,company,1,8761,17,12,4
afrique-occidentale-plantations-eloka-d3b1e6,company,0,11764,10,23,3
afrique-occidentale-plantations-exploitations-coloniales-79fd20,company,0,10518,14,13,1
afrique-occidentale-plantations-tanoe-dc68e5,company,0,37686,56,52,4
afrique-occidentale-ponts-faidherbe-08349f,company,0,58564,20,0,0
afrique-occidentale-port-d-abidjan-5f3d68,company,0,71320,32,0,0
afrique-occidentale-port-de-conakry-0b98a2,company,0,20699,13,0,0
afrique-occidentale-port-de-dakar-ac8411,company,0,532550,225,1,0
afrique-occidentale-ports-coloniaux-dakar-d1960d,company,0,2464,6,0,0
