from_company_id,to_company_id,from_name,to_name,n_references
vacuumoilcynewyorkindochine,soconyvacuumcorp,"Vacuum Oil Cy, New-York, en Indochine","Socony Vacuum Corp., puis Standard Vacuum Oil Cy en Indochine",1
recherchesminieresvalleemekong,minierehautmekong,Société de recherches minières de la Vallée du Mékong,Compagnie minière du Haut-Mékong,1
recherchesminieresvalleemekong,minieredjebelfelten,Société de recherches minières de la Vallée du Mékong,Société minière du Djebel-Felten,1
vandeletfarautephemeresfermiersjeutrentesixbetescambodge,vandeletdussutourfarautfermiersopiumcambodge,"Vandelet et Faraut, éphémères fermiers du jeu des trente-six bêtes au Cambodge","Vandelet, Dussutour et Faraut, fermiers de l'opium au Cambodge",1
verreriesindochinecongmy,nuocmamauthentiquesgarantis,Société française des Verreries d'Indochine à Cong-My,Nuoc-mam authentiques garantis,1
vidangesbouagestonkin,verneuilgravereaud,Société générale des Vidanges et bouages du Tonkin,Verneuil & Gravereaud,1
vidangesbouagestonkin,verneuilgravereaudbtp,Société générale des Vidanges et bouages du Tonkin,"Verneuil & Gravereaud, BTP",1
vidangesbouagestonkin,collectionsindochinoisesoliviergaland,Société générale des Vidanges et bouages du Tonkin,Collections indochinoises d'Olivier Galand,1
vidangesbouagestonkin,haiphonnaisebouagesvidanges,Société générale des Vidanges et bouages du Tonkin,Haïphonnaise de bouages et de vidanges,1
vieindochinoise,schneiderimprimeurslibraireshanoisuccursaleshaiphongsaigon,La Vie indo-chinoise,"Schneider, imprimeurs-libraires, Hanoï. Succursales à Haïphong et Saïgon",1
voix,courses,La Voix française,Société des courses,1
vola,fonciereindochine,Vola et Cie,Société Foncière de l'Indo-Chine,1
vola,mineszincchodien,Vola et Cie,Mines de zinc de Cho-Diên,1
agricolemadagascar,banquecontinentaleparis,Société Agricole de Madagascar,Banque continentale de Paris,1
agricolemadagascar,franconeerlandaiseculturecommerce,Société Agricole de Madagascar,Société Franco-néerlandaise de culture et de commerce,1
agricolemadagascar,ankaratraagricolecommercialeminiere,Société Agricole de Madagascar,"L'Ankaratra, Société agricole, commerciale et minière",1
agricolesoulou,collectiontitrescoloniauxsergevolper,Société Agricole de Soulou,Collection de titres coloniaux de Serge Volper,1
ankaratra,minesitasy,Société de l'Ankaratra,Mines de l'Itasy,1
ankaratra,graphitesankaratra,Société de l'Ankaratra,Société des Graphites et de l'Ankaratra,1
etsmariusbarriquandmarofotra,batelagecoteouestmadagascar,"Éts Marius Barriquand & Cie, Marofotra",Compagnie de Batelage de la côte Ouest de Madagascar,1
batelagefortdauphin,madagaskara,Société de Batelage de Fort-Dauphin,Madagaskara,1
batelagemanakaramanakara,lyonnaisemadagascar,"Société du Batelage de Manakara, Manakara",Compagnie Lyonnaise de Madagascar,1
brasseriesglacieresinternationalesethiopie,brasseriesglacieresinternationales,Brasseries et glacières internationales-Éthiopie,Brasseries et glacières internationales,1
brasseriesglacieresinternationalesethiopie,castelethiopiawineryziway,Brasseries et glacières internationales-Éthiopie,"Castel Ethiopia Winery, Ziway",1
bncioceanindien,creditfonciermadagascarcreditfonciermadagascarreunion,B.N.C.I.-océan Indien,"Crédit foncier de Madagascar, Crédit foncier de Madagascar et de la Réunion",1
brasseriesbourbon,rochefortaiseproduitsalimentaires,Les Brasseries de Bourbon,"Société Rochefortaise de produits alimentaires, puis Rochefortaise S.A.",1
tananariviennerefrigerationboissonsgazeusesantsirabediegosuareztulear,rochefortaiseproduitsalimentaires,"Société Tananarivienne de Réfrigération et de boissons gazeuses, Antsirabé, Diégo-Suarez, Tuléar","Société Rochefortaise de produits alimentaires, puis Rochefortaise S.A.",1
tananariviennerefrigerationboissonsgazeusesantsirabediegosuareztulear,dfsimatsaintpierrecorpsherqueville,"Société Tananarivienne de Réfrigération et de boissons gazeuses, Antsirabé, Diégo-Suarez, Tuléar","DF-Simat, Saint-Pierre-des-Corps et Herqueville",1
tananariviennerefrigerationboissonsgazeusesantsirabediegosuareztulear,brasseriesglacieresinternationales,"Société Tananarivienne de Réfrigération et de boissons gazeuses, Antsirabé, Diégo-Suarez, Tuléar",Brasseries et glacières internationales,1
castelethiopiawineryziway,brasseriesglacieresinternationalesethiopie,"Castel Ethiopia Winery, Ziway",Brasseries et glacières internationales-Éthiopie,1
castelmalawiltdblantyre,brasseriesglacieresinternationales,"Castel Malawi Ltd, Blantyre",Brasseries et glacières internationales,1
castelmalawiltdblantyre,banjulbreweries,"Castel Malawi Ltd, Blantyre",Banjul Breweries,1
batelagecoteouestmadagascar,collectiontitrescoloniauxsergevolper,Compagnie de Batelage de la côte Ouest de Madagascar,Collection de titres coloniaux de Serge Volper,1
batelagecoteouestmadagascar,occidentalemadagascar,Compagnie de Batelage de la côte Ouest de Madagascar,Compagnie Occidentale de Madagascar,1
batelagecoteouestmadagascar,etsmariusbarriquandmarofotra,Compagnie de Batelage de la côte Ouest de Madagascar,"Éts Marius Barriquand & Cie, Marofotra",1
batelagecoteouestmadagascar,maritimemajunga,Compagnie de Batelage de la côte Ouest de Madagascar,Compagnie Maritime de Majunga,1
comptoirsgenerauxcolonies,comptoirsgenerauxguyane,"Comptoirs généraux des colonies, puis Comptoirs généraux de participations","Comptoirs généraux de la Guyane, puis Comptoirs généraux des colonies",1
comptoirsgenerauxcolonies,collectiontitrescoloniauxsergevolper,"Comptoirs généraux des colonies, puis Comptoirs généraux de participations",Collection de titres coloniaux de Serge Volper,1
produitsalimentaires,rochefortaiseproduitsalimentaires,Compagnie Générale de produits alimentaires,"Société Rochefortaise de produits alimentaires, puis Rochefortaise S.A.",1
produitsalimentaires,agricoleindustrielleminieremadagascar,Compagnie Générale de produits alimentaires,"Compagnie Agricole, Industrielle et Minière de Madagascar",1
charbonnagebatelagemadagascar,collectiontitrescoloniauxsergevolper,Compagnie Française de Charbonnage et de batelage de Madagascar,Collection de titres coloniaux de Serge Volper,1
charbonnagebatelagemadagascar,colonialeminesorsuberbievillecoteouestmadagascar,Compagnie Française de Charbonnage et de batelage de Madagascar,"Compagnie Coloniale et des mines d’or de Suberbieville, de la côte Ouest de Madagascar",1
charbonnagebatelagemadagascar,messageriesfrancaisesmadagascar,Compagnie Française de Charbonnage et de batelage de Madagascar,Messageries françaises de Madagascar,1
chauxcimentsmadagascaramboanio,omniumcolonial,"Chaux et ciments de Madagascar, Amboanio",Omnium colonial,1
chauxcimentsmadagascaramboanio,francomalgacheentreprises,"Chaux et ciments de Madagascar, Amboanio",Cie Franco-Malgache d'Entreprises,1
chauxcimentsmadagascaramboanio,collectiontitrescoloniauxsergevolper,"Chaux et ciments de Madagascar, Amboanio",Collection de titres coloniaux de Serge Volper,1
armementcolonial,domainesmottesaintpierrenossibe,Compagnie d'Armement colonial,"Domaines de La Motte Saint-Pierre, Nossi-Bé",1
armementcolonial,cabotagemerschine,Compagnie d'Armement colonial,Compagnie française de Cabotage des mers de Chine,1
faraonyexploitatonplacersauriferesmadagascar,collectiontitrescoloniauxpeterseidel,Cie du Faraony pour l'exploitaton de placers aurifères à Madagascar,Collection de titres coloniaux de Peter Seidel,1
faraonyexploitatonplacersauriferesmadagascar,kayesbank,Cie du Faraony pour l'exploitaton de placers aurifères à Madagascar,Kayes-Bank,1
faraonyexploitatonplacersauriferesmadagascar,collectiontitrescoloniauxsergevolper,Cie du Faraony pour l'exploitaton de placers aurifères à Madagascar,Collection de titres coloniaux de Serge Volper,1
lacalaotra,mineszincchodien,Compagnie du Lac Alaotra,Mines de zinc de Cho-Diên,1
lacalaotra,graphitesankaratra,Compagnie du Lac Alaotra,Société des Graphites et de l'Ankaratra,1
forestieremadagascartanjona,newafricancompany,"Compagnie Forestière de Madagascar, Tanjona",New African Company,1
forestieremadagascartanjona,collectiontitrescoloniauxsergevolper,"Compagnie Forestière de Madagascar, Tanjona",Collection de titres coloniaux de Serge Volper,1
salinesdiegosuarez,salinesmadagascar,Compagnie française des Salines de Diégo-Suarez,Salines de Madagascar,1
commercialemadagascar,lyonnaisemadagascar,Compagnie Commerciale de Madagascar,Compagnie Lyonnaise de Madagascar,1
commercialetransvaalmadagascar,cimentsportlandafriquenord,"Cie Commerciale du Transvaal et de Madagascar, puis Commerciale de Madagascar, puis Commerciale et Minière de Madagascar",Ciments Portland de l'Afrique du Nord,1
sambiranaise,nosybeenneindustriesagricoles,Compagnie Sambiranaise,Compagnie Nosybéenne d’Industries agricoles,1
sambiranaise,domainesmottesaintpierrenossibe,Compagnie Sambiranaise,"Domaines de La Motte Saint-Pierre, Nossi-Bé",1
somalia,parismarocholdingcherifiengustavegompel,Compagnie Somalia,"Paris-Maroc, le holding chérifien de Gustave Gompel",1
somalia,kong,Compagnie Somalia,Nouvelle Compagnie française de Kong,1
comptoirdjibouti,poudressurete,Comptoir de Djibouti,Société française des Poudres de sûreté,1
comptoirdjibouti,afriqueorientale,Comptoir de Djibouti,Compagnie de l'Afrique Orientale,1
cotieremadagascar,francomalgacheentreprises,Compagnie Côtière de Madagascar,Cie Franco-Malgache d'Entreprises,1
cotieremadagascar,collectiontitrescoloniauxpeterseidel,Compagnie Côtière de Madagascar,Collection de titres coloniaux de Peter Seidel,1
cotieremadagascar,collectiontitrescoloniauxsergevolper,Compagnie Côtière de Madagascar,Collection de titres coloniaux de Serge Volper,1
cotieremadagascar,omniumcolonial,Compagnie Côtière de Madagascar,Omnium colonial,1
comptoirsdammannfreres,dammannparishavremarseilleimplantationsmadagascarindochinecafevanille,Comptoirs Dammann frères,"Dammann, Paris, Le Havre, Marseille… Implantations à Madagascar et en Indochine. Thé, café, vanille",1
comptoirsdammannfreres,collectiontitrescoloniauxsergevolper,Comptoirs Dammann frères,Collection de titres coloniaux de Serge Volper,1
decortiquerietendro,occidentalemadagascar,Décortiquerie de Tendro,Compagnie Occidentale de Madagascar,1
domainesmottesaintpierrenossibe,armementcolonial,"Domaines de La Motte Saint-Pierre, Nossi-Bé",Compagnie d'Armement colonial,1
domainesmottesaintpierrenossibe,nosybeenneindustriesagricoles,"Domaines de La Motte Saint-Pierre, Nossi-Bé",Compagnie Nosybéenne d’Industries agricoles,1
domainesmottesaintpierrenossibe,sambiranaise,"Domaines de La Motte Saint-Pierre, Nossi-Bé",Compagnie Sambiranaise,1
domainesmottesaintpierrenossibe,agricolesucrierenossibe,"Domaines de La Motte Saint-Pierre, Nossi-Bé",Compagnie Agricole et Sucrière de Nossi-Bé,1
domainesmottesaintpierrenossibe,agricolesambirano,"Domaines de La Motte Saint-Pierre, Nossi-Bé",Société Agricole du Sambirano,1
eauxelectricitemadagascar,fonciereminieremadagascar,"Compagnie des Eaux et électricité de Madagascar, puis exploitation directe de l'Énergie industrielle","Compagnie Foncière et Minière de Madagascar, puis Foncière, Industrielle et Commerciale de Madagascar, puis Société malgache d'entreprises industrielles",1
eauxelectricitemadagascar,graphitessahanavo,"Compagnie des Eaux et électricité de Madagascar, puis exploitation directe de l'Énergie industrielle","Société des Graphites de la Sahanavo, puis Sahanavo, société malgache d'exploitations minières",1
eauxelectricitemadagascar,electriciteeauxmadagascar,"Compagnie des Eaux et électricité de Madagascar, puis exploitation directe de l'Énergie industrielle",Électricité et eaux de Madagascar,1
eauxelectricitemadagascar,banquemadagascarcomores,"Compagnie des Eaux et électricité de Madagascar, puis exploitation directe de l'Énergie industrielle",Banque de Madagascar et des Comores,1
eauxelectricitemadagascar,energieindustrielle,"Compagnie des Eaux et électricité de Madagascar, puis exploitation directe de l'Énergie industrielle",L'Énergie industrielle,1
antsirabe,etsarsenesaupiquet,Antsirabe,Éts Arsène Saupiquet,1
antsirabe,electriciteeauxmadagascar,Antsirabe,Électricité et eaux de Madagascar,1
electriciteeauxmadagascar,energieindustrielle,Électricité et eaux de Madagascar,L'Énergie industrielle,1
electriciteeauxmadagascar,eauxelectricitemadagascar,Électricité et eaux de Madagascar,"Compagnie des Eaux et électricité de Madagascar, puis exploitation directe de l'Énergie industrielle",1
electriciteeauxmadagascar,unionsyndicalefinanciere,Électricité et eaux de Madagascar,"Union syndicale financière, puis Compagnie d'exploitations industrielles, électriques et immobilières",1
electriciteeauxmadagascar,antsirabe,Électricité et eaux de Madagascar,Antsirabe,1
electriciteeauxmadagascar,fonciereminieremadagascar,Électricité et eaux de Madagascar,"Compagnie Foncière et Minière de Madagascar, puis Foncière, Industrielle et Commerciale de Madagascar, puis Société malgache d'entreprises industrielles",1
electriciteeauxmadagascar,hydroenergie,Électricité et eaux de Madagascar,L’Hydro-Énergie,1
electriciteeauxmadagascar,electriciteentreprisesmadagascar,Électricité et eaux de Madagascar,Société d'électricité et d'entreprises à Madagascar,1
internationalethiopianrailwaystrustconstructionc,imperialecheminsferethiopiens,International Ethiopian Railways Trust and Construction C°,Compagnie Impériale des Chemins de fer éthiopiens,1
exploitationgraphitesmadagascar,marcuardkraussmarcuardmarcuardmeyerborelmarcuardmeyerborelsorbemeyerborelsorbesorbeganaybanquiersparis,Société d'Exploitation des graphites de Madagascar,"Marcuard, Krauss et Cie, Marcuard et Cie, Marcuard, Meyer-Borel et Cie, Marcuard, Meyer-Borel, Sorbé et Cie, Meyer-Borel, Sorbé et Cie, Sorbé, Ganay et Cie, banquiers à Paris",1
exploitationgraphitesmadagascar,financiereindustrielle,Société d'Exploitation des graphites de Madagascar,"Compagnie financière et industrielle, puis Compagnie financière (ancienne Banque Le Roy-Dupré",1
exploitationgraphitesmadagascar,graphitesankaratra,Société d'Exploitation des graphites de Madagascar,Société des Graphites et de l'Ankaratra,1
etablissementsfragermadagascar,cotonniereindochine,Établissements Frager de Madagascar,Cotonnière de l'Indo-Chine,1
etablissementsfragermadagascar,raffineriessoufrereunies,Établissements Frager de Madagascar,Raffineries de soufre réunies,1
etablissementsfragermadagascar,algerienneglacehygieniqueentreposagefrigorifique,Établissements Frager de Madagascar,Compagnie Algérienne de glace hygiénique et d'entreposage frigorifique,1
etablissementsfragermadagascar,vignoblesmediterraneedomainemonvilleduzerville,Établissements Frager de Madagascar,"Compagnie des Vignobles de la Méditerranée, domaine de Monville à Duzerville",1
etablissementsfragermadagascar,tahiti,Établissements Frager de Madagascar,Compagnie Française de Tahiti,1
etablissementsfragermadagascar,comptoirminesgrandstravauxmaroc,Établissements Frager de Madagascar,Comptoir des mines et des grands travaux du Maroc,1
etablissementsfragermadagascar,sericiculturefilaturessoieindochine,Établissements Frager de Madagascar,Société française de Sériciculture et des filatures de soie de l'Indochine,1
etablissementsfragermadagascar,importationexploitationproduitscoloniaux,Établissements Frager de Madagascar,Société française d'Importation et d'exploitation de produits coloniaux,1
etablissementsfragermadagascar,commercialemarocaine,Établissements Frager de Madagascar,Compagnie Commerciale Marocaine,1
etablissementsfragermadagascar,creditfonciermarocain,Établissements Frager de Madagascar,Crédit foncier marocain,1
etablissementsfragermadagascar,societesminieregundafa,Établissements Frager de Madagascar,Sociétés Minière des Gundafa,1
loza,etudesentreprisescoloniales,Loza Cie française de la),Compagnie française d'Études et entreprises coloniales,1
loza,marseillaisemadagascar,Loza Cie française de la),Compagnie Marseillaise de Madagascar,1
loza,magasinsmodernesfilialecommunenouvellesgaleriesparisfrance,Loza Cie française de la),"Magasins modernes, filiale commune des Nouvelles Galeries et de Paris-France",1
loza,unioncommercialeindochinoiseafricaine,Loza Cie française de la),L'Union commerciale indochinoise et africaine,1
