person_id,annotation_raw,candidate_company_id,candidate_company_name,match_method,from_company_id,year,source_ref,doc_id,n_observations
merlin-m,Banque française de l’Afrique,banqueafrique,BANQUE FRANÇAISE de l'AFRIQUE,name,banqueafrique,,Qui êtes-vous ? 1924,afrique-equatoriale-qui-etes-vous-1924-aef-6e2a3e,5
merlin-m,Société agricole et minière des Nouvelles-Hébrides,agricoleminierenouvelleshebrides,Compagnie Agricole et minière des Nouvelles-Hébrides,name,agricoleminierenouvelleshebrides,,Qui êtes-vous ? 1924,afrique-equatoriale-qui-etes-vous-1924-aef-6e2a3e,5
merlin-m,Mines d’or de Nam-Kok,minesornamkok,Société des Mines d'or de Nam-Kok,name,minesornamkok,,Qui êtes-vous ? 1924,afrique-equatoriale-qui-etes-vous-1924-aef-6e2a3e,5
merlin-m,Mines de Falémé-Gambie…,minesfalemegambie,Compagnie des Mines de Falémé-Gambie,name,minesfalemegambie,,Qui êtes-vous ? 1924,afrique-equatoriale-qui-etes-vous-1924-aef-6e2a3e,5
besson-l,Cie marseillaise de Madagascar,marseillaisemadagascar,Compagnie Marseillaise de Madagascar,name,comptoirsfrancomarocains,1913,"L’Écho des mines et de la métallurgie, 23 octobre 1913",afrique-du-nord-aec-1922-maroc-ba808c,4
plisson-e,Chargeurs français,chargeurs,Chargeurs français,name,marocainecharbonsbriquettes,1913,"L’Écho des mines et de la métallurgie, 23 octobre 1913",afrique-du-nord-aec-1922-maroc-ba808c,4
peytel-j,Crédit algérien,creditalgerien,"Crédit algérien, puis Crédit privé",name,maroc,1913,"L’Écho des mines et de la métallurgie, 23 octobre 1913",afrique-du-nord-aec-1922-maroc-ba808c,4
janicot-x,Omnium lyonnais,omniumlyonnais,Omnium lyonnais,name,minieremaroc,1958,"Espalion, Ardèche, 1880-Paris, 1958",afrique-du-nord-aec-1922-maroc-ba808c,4
aubert-l,Marseillaise de crédit,marseillaisecredit,Marseillaise de crédit,name,sebou,1958,"Espalion, Ardèche, 1880-Paris, 1958",afrique-du-nord-aec-1922-maroc-ba808c,4
gompel,Paris- Maroc,parismaroc,« Paris-Maroc »,name,omniummarocain,1958,"Espalion, Ardèche, 1880-Paris, 1958",afrique-du-nord-aec-1922-maroc-ba808c,4
good-f,Union bancaire du Nord,unionbancairenord,Union bancaire du Nord,name,banquefoncieremaroc,1951,Annuaire des entreprises coloniales,afrique-du-nord-aec-1951-maroc-0655fe,4
sicot-l,BNCI,banquenationalecommerceindustrieindochine,Banque nationale pour le commerce et l'industrie -Indochine,acronym,creditmarocain,1952,"Vie financière ???, 4 septembre 1952",afrique-du-nord-aec-1951-maroc-0655fe,4
chapuis,Air liquide,airliquide,L'Air liquide,name,marocainegazcomprimes,1919,"Cote de la Bourse et de la banque, 4 février 1919",afrique-du-nord-air-liquide-maroc-620972,4
deschars,Air liquide,airliquide,L'Air liquide,name,marocainegazcomprimes,1919,"Cote de la Bourse et de la banque, 4 février 1919",afrique-du-nord-air-liquide-maroc-620972,4
j-petit,Omnium lyonnais,omniumlyonnais,Omnium lyonnais,name,minieredjebelfelten,1910,"Desfossés, 1910",afrique-du-nord-ann-indus-1938-alg-0c21c1,4
laurent-j,Banque de l'Indochine,banqueindochine,Banque de l’Indochine,name,centraleusinespapier,1948,Annuaire Desfossés 1948,afrique-du-nord-cenpa-1893-1960-aaf3f8,4
d-audiffret-pasquier-d,Mines d'Anzin,minesanzin,Cie des mines d'Anzin,name,creditalgerien,1951,"AEC 1951, p. 103",afrique-du-nord-credit-algerien-84b469,4
j-weber,CFSO,forestieresanghaoubangui,Compagnie Forestière Sangha-Oubangui,acronym,ngokosangha,1922,Annuaire des entreprises coloniales,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,4
o-quin-p,Auxiliaire africaine,auxiliaireafricaine,Société Auxiliaire africaine,name,industrielleagricoletabaccolonial,1949,"J. O. R. F., 4 janvier 1949, p. 218",afrique-equatoriale-aec-1951-aef-cameroun-6d0821,4
desouches-b,UMFC,unionminierefinancierecoloniale,Union minière et financière coloniale,acronym,commercialesanghaoubangui,1928,"Les Annales coloniales, 14 décembre 1928",afrique-equatoriale-comm-sangha-oubangui-2b6ae7,4
legrand-r,Cie générale des colonies,colonies,Compagnie Générale des colonies,name,forestiereafrique,1929,"Lyon, 15 février 1873-Paris XVIe, 17 décembre 1929",afrique-occidentale-aec-1922-aof-togo-9cef7c,4
vigne-r,Cie générale des colonies,colonies,Compagnie Générale des colonies,name,kaolack,1963,"Doc af., 1963",afrique-occidentale-aec-1951-aof-togo-9a864d,4
bocquet-j,Cie générale des colonies,colonies,Compagnie Générale des colonies,name,kaolack,1963,"Doc af., 1963",afrique-occidentale-aec-1951-aof-togo-9a864d,4
h-de-vienne,Cie générale industrielle,industrielle,Compagnie générale industrielle,name,bazacle,1938,Annuaire industriel 1938,empire-cie-gen-indus-1921-1949-44a65b,4
bethmont-d,Électro-Métallurgie de Dives,electrometallurgiedives,Société d'Électro-Métallurgie de Dives,name,etainswolframtonkin,1915,"S.N.C., Bordeaux, 5 mars 1915",inde-indochine-aec-1922-indochine-c3f1fb,4
delorme,Air liquide,airliquide,L'Air liquide,name,industriellechimieextremeorient,1925,Annuaire industriel 1925,inde-indochine-aec-1922-indochine-c3f1fb,4
delorme-p,Air liquide,airliquide,L'Air liquide,name,oxygeneacetyleneextremeorient,1904,"Douai, 1904",inde-indochine-aec-1922-indochine-c3f1fb,4
bedat-de-monlaur,Eaux de Hanoï,eauxhanoi,Compagnie des Eaux de Hanoï,name,indochineluminescenceradio,1971,"Saint-Nicolas-de-la-Taille, Seine-Inférieure, 7 juin 1878-Dalat, 1971",inde-indochine-aec-1951-indochine-96799d,4
devies-m,Crédit foncier colonial,creditfonciercolonial,Crédit foncier colonial,name,cheminsferindochineyunnan,1971,"Saint-Nicolas-de-la-Taille, Seine-Inférieure, 7 juin 1878-Dalat, 1971",inde-indochine-aec-1951-indochine-96799d,4
laroze-p,Crédit lyonnais,creditlyonnais,Crédit lyonnais,name,banqueindochine,1938,Annuaire industriel 1938,inde-indochine-bq-indoch-1875-1945-f61f44,4
bontoux-h,Messageries maritimes,messageriesmaritimes,Société des Messageries maritimes,name,maritimeafriqueorientale,1922,Annuaire des entreprises coloniales,madagascar-et-djibouti-aec-1922-madagascar-1deb0e,4
l-perben,Cie lyonnaise de Madagascar,lyonnaisemadagascar,Compagnie Lyonnaise de Madagascar,name,creditfonciermadagascar,1925,"ANNUAIRE INDUSTRIEL, 1925",madagascar-et-djibouti-ann-indus-1925-madag-8e7e7b,4
bordet,Société centrale de Dynamite*,centraledynamite,Centrale de dynamite,name,centraledynamite,,Compagnie des Chemins de fer de l'Ouest-Algérien,afrique-du-nord-chemins-fer-ouest-algerien-473f02,4
bordet,Société du Djebel- Djerissa,djebeldjerissa,Société du Djebel-Djerissa,name,djebeldjerissa,,Compagnie des Chemins de fer de l'Ouest-Algérien,afrique-du-nord-chemins-fer-ouest-algerien-473f02,4
bordet,Crédit national*,creditnational,Crédit national,name,creditnational,,Compagnie des Chemins de fer de l'Ouest-Algérien,afrique-du-nord-chemins-fer-ouest-algerien-473f02,4
le-bourdais-des-touches-j,Chemins de fer de l'Ouest-Algérien,cheminsferouestalgerien,Compagnie des Chemins de fer de l'Ouest-Algérien,name,cheminsferouestalgerien,,Compagnie des Chemins de fer de l'Ouest-Algérien,afrique-du-nord-chemins-fer-ouest-algerien-473f02,4
le-bourdais-des-touches-j,Banque de l'Algérie,banquealgerie,BANQUE DE L'ALGERIE,name,banquealgerie,,Compagnie des Chemins de fer de l'Ouest-Algérien,afrique-du-nord-chemins-fer-ouest-algerien-473f02,4
le-bourdais-des-touches-j,Banque de l’Algérie,banquealgerie,BANQUE DE L'ALGERIE,name,banquealgerie,,Compagnie des Chemins de fer de l'Ouest-Algérien,afrique-du-nord-chemins-fer-ouest-algerien-473f02,4
le-bourdais-des-touches-j,Crédit foncier du Brésil et de l'Amérique du Sud,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,name,creditfoncierbresilameriquesud,,Compagnie des Chemins de fer de l'Ouest-Algérien,afrique-du-nord-chemins-fer-ouest-algerien-473f02,4
cahen-d-anvers-c,Crédit foncier franco-canadien,creditfoncierfrancocanadien,Crédit foncier franco-canadien,name,creditfoncierfrancocanadien,,"Société des Phosphates tunisiens, puis Pierrefitte–Kalaa-Djerba, puis Pierrefitte .",afrique-du-nord-phosphates-tunisiens-d9a457,4
de-bellescize-v,Crédit lyonnais,creditlyonnais,Crédit lyonnais,name,creditlyonnais,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-bellescize-v,Société franco-marocaine,francomarocaine,Société Générale Franco-Marocaine,name,francomarocaine,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-bertier-de-sauvigny-c,Mines de manganèse de Darkvéti,minesmanganesedarkveti,Société des mines de manganèse de Darkvéti,name,minesmanganesedarkveti,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-bertier-de-sauvigny-c,Société de constructions mixtes au Maroc,constructionsmixtesmaroc,Sté de constructions mixtes au Maroc,name,constructionsmixtesmaroc,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-boissieu-p,Société fusionnée des lièges des Hamendas et de Petite- Kabylie,fusionneeliegeshamendaspetitekabylie,Société fusionnée des Lièges des Hamendas et de Petite-Kabylie,name,fusionneeliegeshamendaspetitekabylie,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
bouruet-aubertot-h,Compagnie générale des eaux pour l'étranger,eauxetranger,Cie générale des eaux pour l'étranger,name,eauxetranger,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
bouruet-aubertot-h,Docks et entrepôts de Marseille,docksentrepotsmarseille,Docks et entrepôts de Marseille,name,docksentrepotsmarseille,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
bousquet-h,Compagnie française des câbles télégraphiques,cablestelegraphiques,Compagnie française des câbles télégraphiques,name,cablestelegraphiques,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
bousquet-h,Crédit mobilier français,creditmobilier,Crédit mobilier français,name,creditmobilier,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
bousquet-h,Banque russo-asiatique,banquerussoasiatique,Banque russo-asiatique,name,banquerussoasiatique,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
bousquet-h,Banque franco-japonaise,banquefrancojaponaise,Banque franco-japonaise,name,banquefrancojaponaise,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
bousquet-h,l'Association minière,associationminiere,Association minière,name,associationminiere,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
bousquet-h,Compagnie industrielle du platine),industrielleplatine,Cie industrielle du platine,name,industrielleplatine,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
bousquet-h,Radio-France et de la Compagnie générale,radiofrance,Compagnie Radio-France,name,radiofrance,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
chalupt-c,Rente foncière,rentefonciere,La Rente foncière,name,rentefonciere,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
clavery-j,Messageries maritimes,messageriesmaritimes,Société des Messageries maritimes,name,messageriesmaritimes,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
damour-h,Société d'Éclairage,eclairage,Cie d'ÉCLAIRAGE,name,eclairage,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
damour-h,Produits chimiques Coignet,produitschimiquescoignet,Produits chimiques Coignet,name,produitschimiquescoignet,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
delpech-estier-j,l’Est Asiatique français,estasiatique,Est-Asiatique français,name,estasiatique,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
delpech-estier-j,l’Est-Asiatique français,estasiatique,Est-Asiatique français,name,estasiatique,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
herbette-m,Compagnie agricole sud-indochinoise,agricolesudindochinoise,Cie Agricole Sud-Indochinoise,name,agricolesudindochinoise,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
josse-p,Afrique et Congo,afriquecongo,Afrique et Congo,name,afriquecongo,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
krantz-c,Société marseillaise de crédit,marseillaisecredit,Marseillaise de crédit,name,marseillaisecredit,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
lallemand-c,Messageries maritimes,messageriesmaritimes,Société des Messageries maritimes,name,messageriesmaritimes,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-la-rochefoucauld-c,Crédit foncier,creditfoncier,Crédit foncier,name,creditfoncier,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-la-rochefoucauld-c,l'Agence Radio,agenceradio,Agence Radio,name,agenceradio,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
le-play-a,Caoutchoucs de Casamance,caoutchoucscasamance,Compagnie des Caoutchoucs de Casamance,name,caoutchoucscasamance,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
marechal-h,Compagnie générale des Voitures,voitures,Compagnie générale des voitures,name,voitures,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-matharel-e,Crédit foncier de France,creditfoncierfrance,Crédit foncier de France,name,creditfoncierfrance,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
mercier-l,Forges de Strasbourg,forgesstrasbourg,Forges de Strasbourg,name,forgesstrasbourg,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
messimy-a,Compagnie forestière de l'Afrique française,forestiereafrique,Compagnie Forestière de l'Afrique française,name,forestiereafrique,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
messimy-a,Compagnie des scieries africaines,scieriesafricaines,Compagnie des Scieries africaines,name,scieriesafricaines,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
michel-c,Rizeries d'Extrême-Orient,rizeriesextremeorient,Rizeries d'Extrême-Orient,name,rizeriesextremeorient,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
perouse-d,Société commerciale et industrielle du Congo français,commercialeindustriellecongo,Société Commerciale et Industrielle du Congo français,name,commercialeindustriellecongo,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
philippar-e,Banque française de Syrie,banquesyrie,Banque française de Syrie,name,banquesyrie,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
reveillaud-j,Mines d’or de Tchépone,minesortchepone,Mines d'or de Tchépone,name,minesortchepone,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
reveillaud-j,Société des Étains de Kinta,etainskinta,Société des Étains de Kinta,name,etainskinta,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
ricard-j,Société agricole et immobilière franco-africaine,agricoleimmobilierefrancoafricaine,Société agricole et immobilière franco-africaine,name,agricoleimmobilierefrancoafricaine,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
rostand-j,Comptoir national d'Escompte de Paris,comptoirnationalescompteparis,Comptoir national d'Escompte de Paris,name,comptoirnationalescompteparis,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-sayve-j,Chargeurs réunis,chargeursreunis,Chargeurs réunis,name,chargeursreunis,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
sergent-e,Messageries maritimes,messageriesmaritimes,Société des Messageries maritimes,name,messageriesmaritimes,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
sergent-e,Moulins du Maghreb,moulinsmaghreb,Société des Moulins du Maghreb,name,moulinsmaghreb,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-seynes-l,Société d’entreprises et d’exploitations en Indo-Chine,entreprisesexploitationsindochine,Société d'Entreprises et d'exploitations en Indo-Chine,name,entreprisesexploitationsindochine,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
de-seynes-l,Société agricole et industrielle de l'Ogooué,agricoleindustrielleogooue,Société Agricole et Industrielle de l’Ogooué,name,agricoleindustrielleogooue,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
thierry-a,Morue française et sécheries de Fécamp,moruesecheriesfecamp,Morue française et sécheries de Fécamp,name,moruesecheriesfecamp,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
thierry-a,l’Union commerciale indochinoise,unioncommercialeindochinoise,Union commerciale indo-chinoise,name,3unioncommercialeindochinoise,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
tirard-p,Crédit lyonnais,creditlyonnais,Crédit lyonnais,name,creditlyonnais,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
triouleyre-l,Compagnie française des Tramways de l'Indo-Chine,tramwaysindochine,Compagnie française de tramways (Indochine),name,fsetramwaysindochine,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
triouleyre-l,l’Énergie électrique indochinoise,energieelectriqueindochinoise,Énergie électrique indochinoise,name,energieelectriqueindochinoise,,Qui êtes-vous 1924 ?,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,4
anthoine-e,Banque de l'océan Indien,banqueoceanindien,Banque de l'océan Indien,name,banqueoceanindien,,Qui êtes-vous ? 1924,afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,4
bloch-m,Banque commerciale du Maroc,banquecommercialemaroc,Banque commerciale du Maroc,name,banquecommercialemaroc,,Qui êtes-vous ? 1924,afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,4
bloch-m,Compagnie générale des Colonies,colonies,Compagnie Générale des colonies,name,colonies,,Qui êtes-vous ? 1924,afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,4
bloch-m,Société des Grands Travaux de Marseille,grandstravauxmarseille,Société des Grands Travaux de Marseille,name,grandstravauxmarseille,,Qui êtes-vous ? 1924,afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,4
carnot-j,l'Association financière pour le commerce et l'industrie,associationfinancierecommerceindustrie,Association financière pour le commerce et l’industrie,name,associationfinancierecommerceindustrie,,Qui êtes-vous ? 1924,afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,4
de-carrere-f,Compagnie des docks et entrepôts de Rouen,docksentrepotsrouen,Docks-entrepôts de Rouen,name,docksentrepotsrouen,,Qui êtes-vous ? 1924,afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,4
