company_id,name,city,lat,lon,city_territory,group,source_field,place_raw
papeteriesindochine,Papeteries de l’Indochine,,,,,,,
acieriesforgeshautsfourneauxpiombino,"Société des aciéries, forges et hauts fourneaux de Piombino",Rome,41.903,12.496,Italie,foreign,head_office_observed,de Rome à Gênes pour
zincguergour,Zinc du Guergour,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
banquecommercialeindustrielle,Banque commerciale et industrielle,,,,,,,
banqueafriqueequatoriale,"Banque française de l'Afrique équatoriale, puis Banque française de l'Afrique . Suite de la Société française industrielle et coloniale.",,,,,,,
ccneo,CCNEO,,,,,,,
nordmarocain,Cie française Française du Nord-Marocain,Marseille,43.296,5.37,France,metropole,place_listed,Marseille
hautcongo,Compagnie Française du Haut-Congo,Paris,48.857,2.352,France,metropole,head_office_observed,de la présente société est fixé à Paris
immobiliereregieterrainssalonique,Compagnie Immobilière et de Régie de terrains à Salonique,,,,,,,
lyonnaisemadagascar,Compagnie Lyonnaise de Madagascar,Lyon,45.764,4.836,France,metropole,place_listed,Lyon
chargeursmarocains,Chargeurs marocains,Paris,48.857,2.352,France,metropole,head_office_observed,"PARIS, 27"
sudmarocain,Compagnie du Sud-Marocain,,,,,,,
marseillaisenavigationvapeurfraissinet,Compagnie marseillaise de navigation à vapeur Fraissinet et Cie,Marseille,43.296,5.37,France,metropole,place_listed,Marseille
comptoirmetallurgiquemaroc,Comptoir métallurgique du Maroc,,,,,,,
petrolesmaroc,Compagnie Française des Pétroles du Maroc,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 10, r. de Calais"
senegalaisevoieseconomiques,Compagnie Sénégalaise de voies économiques,Rufisque,14.715,-17.267,Sénégal,empire,place_listed,Rufisque
mamora,Compagnie de la Mamora,,,,,,,
minieredjendli,Compagnie minière du Djendli,,,,,,,
minesgarnalfaya,Mines de Garn-Alfaya,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 16"
agricolethanhtuyha,Société agricole de Thanh-Tuy-Ha,Toulon,43.125,5.93,France,metropole,head_office_observed,Toulon — il était
savana,« Savana »,,,,,,,
chalandageremorquageindochine,Chalandage et remorquage de l’Indochine,,,,,,,
francomalgacheentreprises,Cie Franco-Malgache d'Entreprises,Majunga,-15.716,46.316,Madagascar,empire,head_office_observed,MAJUNGA (Madagascar)
cherifiennecolonisation,Compagnie Chérifienne de colonisation,Casablanca,33.573,-7.59,Maroc,empire,head_office_observed,Casablanca)
industriellepetrolesafriquenord,Compagnie Industrielle des Pétroles de l'Afrique du Nord,Alger,36.753,3.06,Algérie,empire,head_office_observed,"Alger, 29"
pecheriesmarocaines,Pêcheries marocaines,Tanger,35.759,-5.834,Maroc,empire,head_office_observed,TANGER (Maroc)
andrelefebvre,André Lefebvre,,,,,,,
bulohkasaprubber,Buloh Kasap Rubber,Singapour,1.352,103.82,Malaisie,foreign,head_office_observed,"Union Building, Collyer Quay à Singapour (Straits Settlements)"
outremer,Compagnie Générale d'Outre-mer,Paris,48.857,2.352,France,metropole,head_office_observed,"de Paris de la Compagnie Générale d'Outremer a, depuis"
havraisepeninsulairenavigatonvapeur,Compagnie Havraise Péninsulaire de Navigaton à vapeur,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
regiefoncierevillealger,Régie foncière de la ville d'Alger,Alger,36.753,3.06,Algérie,empire,head_office_observed,Alger
redevancesminieresparticipations,Société de Redevances minières et de participations,Paris,48.857,2.352,France,metropole,place_listed,Paris
phosphatestunisiens,"Société des Phosphates tunisiens, puis Pierrefitte–Kalaa-Djerba, puis Pierrefitte .",,,,,,,
caoutchoucskompongthom,Caoutchoucs de Kompong-Thom,Abidjan,5.345,-4.024,Côte d'Ivoire,empire,head_office_observed,Abidjan (Côte-d’Ivoire)
charbonnagesnordafricains,Charbonnages nord-africains,Rabat,34.021,-6.841,Maroc,empire,head_office_observed,"Rabat, 27"
transatlantique,Cie Générale Transatlantique,,,,,,,
culturesextremeorient,Cie française des cultures d'Extrême-Orient,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
heveastayninh,Société des hévéas de Tayninh,Saïgon,10.776,106.7,Indochine,empire,head_office_observed,de Saïgon à Paris
fermierecheminsfertunisiens,Cie Fermière des chemins de fer tunisiens,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
forestiereafrique,Compagnie Forestière de l'Afrique française,Grand-Bassam,5.196,-3.739,Côte d'Ivoire,empire,head_office_observed,Grand-Bassam
pacouda,Pacouda,La Haye,52.078,4.31,Pays-Bas,foreign,head_office_observed,La Haye (P.-B.)
agricoleindustrielleogooue,Société Agricole et Industrielle de l’Ogooué,,,,,,,
centraleenergieelectriquerouenchateauroux,"Cie Centrale d'énergie électrique, Rouen, Châteauroux",Alger,36.753,3.06,Algérie,empire,place_listed,Alger
africainearmement,Compagnie Africaine d'Armement,Dakar,14.716,-17.467,Sénégal,empire,head_office_observed,Dakar (Sénégal). Code : Cogef Lugagne. Soc. an
tabacsindochine,Tabacs d’Indochine,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
banquesyrieliban,Banque de Syrie et du Liban,,,,,,,
banquesuisse,Banque suisse et française,,,,,,,
colonialemadagascar,Compagnie Coloniale Française de Madagascar,Tananarive,-18.879,47.508,Madagascar,empire,head_office_observed,Tananarive
niger,Compagnie du Niger français,,,,,,,
sicaf,SICAF,,,,,,,
culturepanoulisan,Société de culture de Panou-Lisan,La Haye,52.078,4.31,Pays-Bas,foreign,head_office_observed,"La Haye (P.-B.), Large Vijverberg, 20. Bureau à Paris : 56"
tabacsmaroc,Tabacs au Maroc,,,,,,,
uniontropicaleplantations,Union tropicale de plantations,,,,,,,
chaouiamaroc,Chaouïa et Maroc,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 32, r. Caumartin"
credithypothecaireindochine,Crédit hypothécaire de l’Indochine,Saïgon,10.776,106.7,Indochine,empire,head_office_observed,"Saïgon, 78"
grandeile,Société La Grande Île,Nossi-Bé,-13.317,48.258,Madagascar,empire,head_office_observed,"Antourtour, Djabal-Bé près Hellville (Nossi-Bé)"
importationboisexotiques,Société d'Importation de bois exotiques,Abidjan,5.345,-4.024,Côte d'Ivoire,empire,head_office_observed,Abidjan (Côte d'Ivoire)
vignobleszayana,Société des Vignobles de Zayana,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
etainscammon,Société des Étains du Cammon,,,,,,,
porttanger,Société du Port de Tanger,,,,,,,
unionminiereindochinoise,Union minière indochinoise,Paris,48.857,2.352,France,metropole,place_listed,Paris
agboville,AGBOVILLE,,,,,,,
candlot,Candlot,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 37"
phosphatesdyr,Compagnie des Phosphates du Dyr,,,,,,,
huileriesafricaines,Huileries africaines,,,,,,,
kratie,Kratié,Casablanca,33.573,-7.59,Maroc,empire,head_office_observed,Casablanca
silicocalcaireafricaine,La Silico-Calcaire africaine,Dakar,14.716,-17.467,Sénégal,empire,place_listed,Dakar
lorraineluneville,Lorraine-Lunéville,,,,,,,
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",Athènes,37.984,23.728,Grèce,foreign,head_office_observed,"Athènes, sera, à partir"
charbonnagesdongtrieu,Charbonnages du Dông-Triêu,,,,,,,
agricoleannam,Compagnie Agricole d'Annam,,,,,,,
commercialeafriqueequatoriale,"Compagnie Commerciale de l'Afrique équatoriale française, puis Commerciale, agricole et forestière",,,,,,,
hautengounie,Compagnie de la Haute-N'Gounié,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 15"
cheminsfermarocoriental,Compagnie des Chemins de fer de du Maroc oriental,,,,,,,
hautsplateauxindochinois,Compagnie des Hauts-Plateaux indochinois,Abidjan,5.345,-4.024,Côte d'Ivoire,empire,head_office_observed,Abidjan (Côte d’Ivoire)
comptoircommercialfrancoafricain,Comptoir commercial franco-africain,Dakar,14.716,-17.467,Sénégal,empire,head_office_observed,Dakar
constructionsmecaniques,Constructions mécaniques,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
plantesparfumsmadagascar,Plantes à parfums de Madagascar,Nossi-Bé,-13.317,48.258,Madagascar,empire,head_office_observed,"de l'exploitation à Nossi-Bé (Madagascar), à Kaœni et Kongo (Mayotte)"
rizindochinedenisfreres,Riz d'Indochine Denis frères,Tananarive,-18.879,47.508,Madagascar,empire,head_office_observed,TANANARIVE
navaleouest,Société Navale de l'Ouest,,,,,,,
etainsbayastudjuh,Société des Étains de Bayas-Tudjuh,Bordeaux,44.838,-0.579,France,metropole,place_listed,Bordeaux
etainsindochine,"Société des Étains de l'Indo-Chine, puis Étains de l'Indochine, Pak-Hin-Boun",Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 19"
entreprisesdragagestravauxpublics,Société française d'entreprises de dragages et de travaux publics,Paris,48.857,2.352,France,metropole,head_office_observed,dans certaines sociétés immobilières où la ville de Paris a des intérêts société
cheminsfertunisiens,Chemins de fer tunisiens,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
havraisepeninsulairenavigationvapeur,Cie havraise péninsulaire de NAVIGATION A VAPEUR,,,,,,,
centraleeclairagepargaz,"Compagnie Centrale d'Éclairage par le gaz, puis Compagnie Lebon",,,,,,,
madagascar,"Compagnie Générale de Madagascar, puis Compagnie générale de Madagascar-France",,,,,,,
creditfoncierfrance,Crédit foncier de France,,,,,,,
creditmobilier,Crédit mobilier français,,,,,,,
entreprisesgrandstravauxhydrauliques,Entreprises de grands travaux hydrauliques,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 20"
molybdene,Le Molybdène,,,,,,,
mimot,Mimot,Saïgon,10.776,106.7,Indochine,empire,head_office_observed,"Saïgon, 93"
foncieremarocaine,Société Foncière Marocaine,,,,,,,
rochefortaiseproduitsalimentaires,"Société Rochefortaise de produits alimentaires, puis Rochefortaise S.A.",,,,,,,
unionfabriquesengraisproduitschimiquessuperphosphates,"Union française de fabriques d'engrais, de produits chimiques et de superphosphates, puis Union française d'engrais et de produits chimiques",,,,,,,
unionelectriquerurale,Union électrique rurale,Bordeaux,44.838,-0.579,France,metropole,head_office_observed,"Bordeaux), qui possède d’importantes concessions dans de"
bazacle,BAZACLE,Lyon,45.764,4.836,France,metropole,head_office_observed,"11, r. Domer, Lyon (Rhône). Direction et"
banquesyriegrandliban,Banque de Syrie et du Grand-Liban,Paris,48.857,2.352,France,metropole,head_office_observed,de la société à Paris. Aucune répartition de bénéfices ne sera
caissepretsimmobiliersmaroc,Caisse de prêts immobiliers du Maroc,Casablanca,33.573,-7.59,Maroc,empire,head_office_observed,Casablanca
forestiereindenie,Compagnie Forestière de l'Indénié,Abidjan,5.345,-4.024,Côte d'Ivoire,empire,head_office_observed,ABIDJAN (Côte d'Ivoire)
rhumspurs,Compagnie des Rhums purs,Paris,48.857,2.352,France,metropole,place_listed,Paris
usinesmetallurgiqueshainautcouillet,"Usines métallurgiques du Hainaut, Couillet",,,,,,,
energieelectriqueindochinoise,Énergie électrique indochinoise,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 62 bis"
distributionenergieelectrique,Compagnie Générale de Distribution d'énergie électrique,,,,,,,
navigationpaquet,Compagnie de navigation Paquet,Marseille,43.296,5.37,France,metropole,head_office_observed,"MARSEILLE, 90"
minesorguyanehollandaise,Compagnie des Mines d'or de la Guyane hollandaise,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 37"
assurancefinanciere,L'Assurance financière,,,,,,,
secteurelectriquevoutesalger,Secteur électrique des Voûtes d'Alger,Alger,36.753,3.06,Algérie,empire,head_office_observed,Alger
allumettes,Société Française des Allumettes,,,,,,,
cherifienne,Société Générale chérifienne,Casablanca,33.573,-7.59,Maroc,empire,place_listed,Casablanca
kerrmy,Société Kerr-My,,,,,,,
liegesmamora,"Société des Lièges de la Mamora, puis Compagnie de la Mamora",Casablanca,33.573,-7.59,Maroc,empire,place_listed,Casablanca
minesferrouina,Société des mines de fer Rouina,Philippeville,36.879,6.906,Algérie,empire,head_office_observed,"de Philippeville, et s’efforcer de ménager sa situation"
anciensetablissementsbairdusinesfrancorussespetrograd,"Anciens Établissements Baird Usines franco-russes, Pétrograd",,,,,,,
minieremetallurgiqueindochine,Cie minière et métallurgique de l'Indochine,,,,,,,
forgesatelierschantiersindochine,"Forges, ateliers et chantiers d'Indochine",Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
internationaleplantationsfinanceactionnairesicaf,"La Société internationale de plantations et de finance, actionnaire de la SICAF.",,,,,,,
colonialeeclairageenergie,Société Coloniale d'éclairage et d'énergie,,,,,,,
forestiereguyane,Société Forestière de la Guyane française,,,,,,,
mineraisgrandeile,Société des Minerais de la Grande-Île,Paris,48.857,2.352,France,metropole,head_office_observed,"PARIS, 23"
unionelectriquegaziereafriquenord,Union électrique et gazière de l'Afrique du Nord,Constantine,36.365,6.615,Algérie,empire,head_office_observed,est à Constantine
verreriesextremeorient,Verreries d’Extrême-Orient,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
banqueottomane,Banque ottomane,Tunis,36.806,10.181,Tunisie,empire,place_listed,Tunis
agricoleminoterie,Compagnie Agricole de minoterie,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 22"
fonciereindochine,Compagnie Foncière d'Indochine,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
francotahitienne,Compagnie Franco-Tahitienne,Papeete,-17.535,-149.57,Tahiti (Polynésie),empire,head_office_observed,Papeete (Tahiti)
hautbascongo,Compagnie française du Haut et Bas-Congo,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
consortiumnord,Consortium du Nord,,,,,,,
exploitationsminierestunisie,Exploitations minières en Tunisie,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
lorilleux,LORILLEUX,,,,,,,
lillebonnierescolombes,Lille-Bonnières et Colombes,Paris,48.857,2.352,France,metropole,head_office_observed,"à Paris, 10"
marocaineainsikh,Societe marocaine d Aïn-Sikh,Rabat,34.021,-6.841,Maroc,empire,head_office_observed,RABAT
cherifienneengraisproduitschimiques,Société Chérifienne d'engrais et de produits chimiques,,,,,,,
industriellemarocaine,Société Industrielle marocaine,Casablanca,33.573,-7.59,Maroc,empire,place_listed,Casablanca
marocainecharbonsbriquettes,Société Marocaine de Charbons et briquettes,Casablanca,33.573,-7.59,Maroc,empire,place_listed,Casablanca
elevageagriculturenordmarocain,Société d'Élevage et d'agriculture du Nord-Marocain,,,,,,,
plantationskratie,Société des plantations de Kratié,,,,,,,
banquefoncierefrancomarocaine,Banque foncière franco-marocaine,,,,,,,
colonialeilesbanks,Compagnie Coloniale des îles Banks,,,,,,,
commerceafricain,Compagnie Française de Commerce africain,Dakar,14.716,-17.467,Sénégal,empire,head_office_observed,DAKAR (Sénégal)
tahiti,Compagnie Française de Tahiti,,,,,,,
saigonnaisenavigationtransport,Compagnie Saïgonnaise de navigation et de transport,,,,,,,
palestro,Palestro,Alger,36.753,3.06,Algérie,empire,head_office_observed,"Alger-Mustapha, Parc-Gatlif"
plantationsindochinoises,Plantations Indochinoises de thé,,,,,,,
salinesdjiboutisfaxmadagascar,"Salines de Djibouti, Sfax et Madagascar",Paris,48.857,2.352,France,metropole,head_office_observed,est à Paris
alsaciennecoteivoire,Société Alsacienne de la Côte d’Ivoire,Abidjan,5.345,-4.024,Côte d'Ivoire,empire,place_listed,Abidjan
industrielleexportationextremeorient,Société Industrielle d'Exportation en Extrême-Orient,Toulouse,43.605,1.444,France,metropole,place_listed,Toulouse
conservesalimentairesmontagneambre,Société des Conserves alimentaires de la Montagne d’Ambre,Diégo-Suarez,-12.277,49.292,Madagascar,empire,head_office_observed,DIÉGO-SUAREZ (Madagascar)
unionelectriqueindochine,Union électrique d’Indochine,Saïgon,10.776,106.7,Indochine,empire,head_office_observed,"Saïgon (Sud-Viet-Nam), 72"
airunion,Air Union,,,,,,,
chadeholdingespagnol,CHADE (holding espagnol),,,,,,,
