person_id,company_id,n_observations,first_year,last_year,top_role,roles,is_board_seat
le-goff-r,constructionbatignolles,1,1937,1937,administrateur,administrateur:1,1
parent-p,constructionbatignolles,1,1949,1949,administrateur,administrateur:1,1
quesnel-p,constructionbatignolles,1,1937,1937,secretaire,secretaire:1,0
rolloy-f,constructionbatignolles,1,1937,1937,directeur,directeur:1,0
alb,constructioncheminsferindochinois,1,1901,1901,administrateur,administrateur:1,1
allez-l,constructioncivile,1,1937,1937,administrateur,administrateur:1,1
atthalin-a,constructioncivile,1,1926,1926,administrateur,administrateur:1,1
braunschvig-g,constructioncivile,1,1926,1926,administrateur,administrateur:1,1
brisac-j,constructioncivile,2,1926,1937,administrateur,administrateur:2,1
dehollain-j,constructioncivile,2,1926,1937,administrateur,administrateur:2,1
desprez-h,constructioncivile,1,1926,1926,president,president:1,1
godard-l,constructioncivile,1,1926,1926,administrateur,administrateur:1,1
grimaud-g,constructioncivile,1,1926,1926,administrateur,administrateur:1,1
hackenberger-p,constructioncivile,2,1926,1937,administrateur,administrateur:2,1
lange-o,constructioncivile,1,1926,1926,administrateur,administrateur:1,1
leclerc-g,constructioncivile,2,1926,1937,administrateur,administrateur:2,1
leheup-a,constructioncivile,2,1926,1937,administrateur,administrateur:2,1
mill-l,constructioncivile,1,1926,1926,administrateur,administrateur:1,1
roudy-a,constructioncivile,2,1926,1937,administrateur_delegue,administrateur_delegue:1; president:1,1
sagot-a,constructioncivile,1,1937,1937,administrateur,administrateur:1,1
chevreau-n,constructionentretienmaterielindustrielagricolescemiaputeaux,1,1956,1956,administrateur,administrateur:1,1
estardy-f,constructionentretienmaterielindustrielagricolescemiaputeaux,1,1956,1956,administrateur,administrateur:1,1
guilleaume-e,constructionentretienmaterielindustrielagricolescemiaputeaux,1,1956,1956,administrateur,administrateur:1,1
roge-e,constructionentretienmaterielindustrielagricolescemiaputeaux,1,1956,1956,president_directeur_general,president_directeur_general:1,1
boyer-m,constructionfours,1,1956,1956,administrateur,administrateur:1,1
piaton-r,constructionfours,1,1956,1956,administrateur,administrateur:1,1
reynal-de-saint-michel-t,constructionfours,1,1956,1956,administrateur,administrateur:1,1
ricard-p,constructionfours,1,1956,1956,administrateur,administrateur:1,1
thibault-j,constructionfours,1,1956,1956,administrateur,administrateur:1,1
villie-e,constructionfours,1,1956,1956,administrateur,administrateur:1,1
bompard-j,constructionimmeublesmaroc,1,1937,1937,administrateur_delegue,administrateur_delegue:1,1
general-appiano-i,constructionimmeublesmaroc,1,1952,1952,president,president:1,1
sabatier-j,constructionimmeublesmaroc,1,1937,1937,president,president:1,1
vuillemin-c,constructionimmeublesmaroc,2,1937,1952,administrateur,administrateur:2,1
bancel-h,constructioninstallationsindustriellesloi,1,1921,1921,administrateur,administrateur:1,1
faure-p,constructioninstallationsindustriellesloi,2,1921,1921,administrateur,administrateur:2,1
levy-a,constructioninstallationsindustriellesloi,1,1921,1921,administrateur,administrateur:1,1
pasquet,constructioninstallationsindustriellesloi,1,1921,1921,administrateur,administrateur:1,1
renaudin-p,constructioninstallationsindustriellesparissoir,1,1946,1946,administrateur,administrateur:1,1
arrachart-fiastre-m,constructionmachinesoutilsprecisionsomacoabsjuin1954parateliers,1,1956,1956,administrateur,administrateur:1,1
chenivesse-andre,constructionmachinesoutilsprecisionsomacoabsjuin1954parateliers,1,1956,1956,administrateur,administrateur:1,1
clerissy-a,constructionmachinesoutilsprecisionsomacoabsjuin1954parateliers,1,1956,1956,administrateur,administrateur:1,1
glachon-g,constructionmachinesoutilsprecisionsomacoabsjuin1954parateliers,1,1956,1956,administrateur,administrateur:1,1
lannehard-r,constructionmachinesoutilsprecisionsomacoabsjuin1954parateliers,1,1956,1956,president,president:1,1
marcouly-m,constructionmachinesoutilsprecisionsomacoabsjuin1954parateliers,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
monpain-j,constructionmachinesoutilsprecisionsomacoabsjuin1954parateliers,1,1956,1956,administrateur,administrateur:1,1
appareils-de-levage,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,president,president:1,1
cheron-e,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,president,president:1,1
colas-e,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,president,president:1,1
gonderie-de-fonte,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,president,president:1,1
lepage-r,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,president,president:1,1
merlant-f,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,vice_president,vice_president:1,1
ottenheim-l,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,president,president:1,1
peltereau-e,constructionmachinestanneriecorroieriemegisserie,1,,,administrateur,administrateur:1,1
peltereau-p,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,president,president:1,1
poulain,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,president,president:1,1
souchay-r,constructionmachinestanneriecorroieriemegisserie,1,1925,1925,president,president:1,1
g-braunschvig,constructionmarocaine,1,1913,1913,administrateur,administrateur:1,1
g-leclerc,constructionmarocaine,1,1913,1913,administrateur,administrateur:1,1
h-desprez,constructionmarocaine,1,1913,1913,president,president:1,1
hackenberger-p,constructionmarocaine,1,1913,1913,administrateur,administrateur:1,1
j-dehollain,constructionmarocaine,1,1913,1913,administrateur,administrateur:1,1
l-godard,constructionmarocaine,1,1913,1913,administrateur,administrateur:1,1
l-mill,constructionmarocaine,1,1913,1913,administrateur,administrateur:1,1
o-lange,constructionmarocaine,1,1913,1913,administrateur,administrateur:1,1
roudy-a,constructionmarocaine,1,,,administrateur,administrateur:1,1
desmaroux-p,constructionmecaniquescourneuve,1,1956,1956,administrateur,administrateur:1,1
guely-j,constructionmecaniquescourneuve,1,1956,1956,administrateur,administrateur:1,1
guillemot-m,constructionmecaniquescourneuve,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
lefebvre-p,constructionmecaniquescourneuve,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
pinczon-j,constructionmecaniquescourneuve,1,1956,1956,administrateur,administrateur:1,1
aubert-p,constructionmecaniquevierzon,1,1956,1956,administrateur,administrateur:1,1
bacot-b,constructionmecaniquevierzon,1,1956,1956,administrateur,administrateur:1,1
barde,constructionmecaniquevierzon,1,1956,1956,commissaire_aux_comptes,commissaire_aux_comptes:1,0
bosq-m,constructionmecaniquevierzon,1,1956,1956,administrateur,administrateur:1,1
chapellier-c,constructionmecaniquevierzon,1,1956,1956,administrateur,administrateur:1,1
cherisey-bertrand-de,constructionmecaniquevierzon,1,1956,1956,administrateur,administrateur:1,1
corpet-j,constructionmecaniquevierzon,1,1956,1956,administrateur,administrateur:1,1
delegue-h,constructionmecaniquevierzon,1,1956,1956,administrateur,administrateur:1,1
liore-fernand-acad-sc-coloniales-ph-aero-club-de-f,constructionmecaniquevierzon,1,1956,1956,administrateur,administrateur:1,1
abel-h,constructions,1,1922,1922,administrateur,administrateur:1,1
bancel-h,constructions,4,1922,1933,administrateur,administrateur:3; president:1,1
berger-h,constructions,2,1935,1938,administrateur,administrateur:2,1
berger-v,constructions,1,1935,1935,administrateur,administrateur:1,1
blanchard-p,constructions,2,1935,1938,administrateur,administrateur:2,1
bousquet-h,constructions,2,1931,1933,administrateur,administrateur:1; president:1,1
brice-a,constructions,2,1929,1931,administrateur,administrateur:2,1
camus-h,constructions,1,1922,1922,administrateur,administrateur:1,1
charbaut-c,constructions,1,1931,1931,administrateur,administrateur:1,1
coupaye-l,constructions,2,1935,1938,administrateur,administrateur:2,1
denis-p,constructions,2,1935,1938,administrateur,administrateur:2,1
dennece,constructions,1,1938,1938,administrateur,administrateur:1,1
dorget-j,constructions,2,1929,1931,administrateur,administrateur:2,1
duvernoy-g,constructions,2,1931,1933,administrateur,administrateur:2,1
et-sylvain-wellhoff,constructions,1,1922,1922,administrateur,administrateur:1,1
faure-p,constructions,2,1929,1931,administrateur,administrateur:2,1
favaron-l,constructions,2,1929,1931,administrateur,administrateur:2,1
fouque-e,constructions,1,1938,1938,administrateur,administrateur:1,1
gaston-levy-alexandre-f,constructions,1,1922,1922,administrateur,administrateur:1,1
gensel-h,constructions,1,1922,1922,administrateur,administrateur:1,1
gilardi-c,constructions,1,1929,1929,administrateur,administrateur:1,1
henriquez,constructions,2,1931,1933,administrateur,administrateur:2,1
janny-l,constructions,2,1935,1938,administrateur_delegue,administrateur_delegue:2,1
levy-alexandre-g,constructions,3,1929,1933,administrateur,administrateur:3,1
ligonnet-e,constructions,2,1931,1933,administrateur,administrateur:2,1
mariage-a,constructions,2,1931,1933,administrateur,administrateur:2,1
neuilly,constructions,2,1935,1938,administrateur,administrateur:2,1
off-lh,constructions,1,1938,1938,administrateur,administrateur:1,1
ottino-j,constructions,1,1938,1938,administrateur,administrateur:1,1
ottino-s,constructions,1,1938,1938,administrateur,administrateur:1,1
pate-h,constructions,1,1922,1922,administrateur,administrateur:1,1
pernet-v,constructions,1,1922,1922,administrateur,administrateur:1,1
pingon-p,constructions,1,1942,1942,president,president:1,1
poire-a,constructions,3,1922,1933,administrateur,administrateur:3,1
richou-g,constructions,1,1922,1922,administrateur,administrateur:1,1
schwob-a,constructions,1,1922,1922,administrateur,administrateur:1,1
st-claude,constructions,1,1938,1938,administrateur,administrateur:1,1
tezenas-l,constructions,1,1938,1938,administrateur,administrateur:1,1
thirion-c,constructions,1,1922,1922,administrateur,administrateur:1,1
viot-bodson-de-noirfontaine-e,constructions,1,1922,1922,administrateur,administrateur:1,1
viroflay,constructions,2,1935,1938,administrateur,administrateur:2,1
vuillermoz-l,constructions,1,1938,1938,administrateur,administrateur:1,1
walter-a,constructions,4,1929,1933,administrateur,administrateur:4,1
walter-j,constructions,6,1922,1933,administrateur,administrateur:5; administrateur_delegue:1,1
brueder,constructionscivilesindustrielles,1,1919,1919,administrateur,administrateur:1,1
dreyer-j,constructionscivilesindustrielles,1,1919,1919,administrateur,administrateur:1,1
j-dreyer-pere,constructionscivilesindustrielles,1,1919,1919,administrateur,administrateur:1,1
ste-de-constructions-civiles,constructionscivilesindustrielles,1,1938,1938,administrateur,administrateur:1,1
ezaoui,constructionsexploitationsforestieresoutremer,1,1954,1954,gerant,gerant:1,0
bouvier-r,constructionsgeneralesafrique,1,1935,1935,administrateur,administrateur:1,1
chalon-p,constructionsgeneralesafrique,1,1953,1953,administrateur,administrateur:1,1
fillonneau,constructionsgeneralesafrique,1,1935,1935,vice_president,vice_president:1,1
gascuel-p,constructionsgeneralesafrique,2,1948,1953,administrateur,administrateur:2,1
henriquez-a,constructionsgeneralesafrique,1,1953,1953,administrateur,administrateur:1,1
klein,constructionsgeneralesafrique,1,1935,1935,administrateur,administrateur:1,1
klein-l,constructionsgeneralesafrique,1,1953,1953,administrateur,administrateur:1,1
l-klein,constructionsgeneralesafrique,2,1948,1953,administrateur,administrateur:2,1
p-chalon,constructionsgeneralesafrique,2,1948,1953,administrateur,administrateur:2,1
p-du-vivier-de-streel,constructionsgeneralesafrique,2,1948,1953,president,president:2,1
pelleray-e,constructionsgeneralesafrique,3,1935,1953,administrateur,administrateur:3,1
reste-du-vivier-de-streel,constructionsgeneralesafrique,1,1935,1935,president,president:1,1
trouis-e,constructionsgeneralesafrique,3,1935,1953,administrateur,administrateur:3,1
trouis-s,constructionsgeneralesafrique,1,1953,1953,administrateur,administrateur:1,1
caquot-a,constructionsindustriellestravauxartcit,4,1925,1925,president,president:4,1
carret-e,constructionsindustriellestravauxartcit,1,1925,1925,president,president:1,1
chef-de-la-maison-pelnard-considere,constructionsindustriellestravauxartcit,2,1925,1925,president,president:2,1
grammont-e,constructionsindustriellestravauxartcit,1,1925,1925,president,president:1,1
pelnard-l,constructionsindustriellestravauxartcit,1,1925,1925,president,president:1,1
cheurlin-g,constructionslevalloisperret,1,1937,1937,administrateur,administrateur:1,1
eiffel-j,constructionslevalloisperret,1,1937,1937,administrateur,administrateur:1,1
kchlin-m,constructionslevalloisperret,2,1937,1937,president,president:2,1
koechlin-m,constructionslevalloisperret,1,1890,1890,president,president:1,1
paul-j,constructionslevalloisperret,1,1937,1937,administrateur,administrateur:1,1
puig-j,constructionslevalloisperret,1,1890,1890,administrateur,administrateur:1,1
reich-h,constructionslevalloisperret,2,1890,1937,administrateur,administrateur:2,1
salles-a,constructionslevalloisperret,1,,,administrateur,administrateur:1,1
salles-r,constructionslevalloisperret,2,1890,1937,administrateur_delegue,administrateur_delegue:1; administrateur:1,1
benzeery-a,constructionslotissementsurbains,1,1922,1922,administrateur,administrateur:1,1
cohen-a,constructionslotissementsurbains,1,1922,1922,administrateur,administrateur:1,1
essayag-j,constructionslotissementsurbains,1,1922,1922,administrateur,administrateur:1,1
graciani-l,constructionslotissementsurbains,1,1922,1922,administrateur,administrateur:1,1
levy-c,constructionslotissementsurbains,1,1922,1922,administrateur,administrateur:1,1
marcos-f,constructionslotissementsurbains,1,1922,1922,administrateur,administrateur:1,1
toledano-j,constructionslotissementsurbains,1,1922,1922,administrateur,administrateur:1,1
tolila-m,constructionslotissementsurbains,1,1922,1922,administrateur,administrateur:1,1
achard-f,constructionsmecaniques,1,1956,1956,administrateur,administrateur:1,1
baumann-p,constructionsmecaniques,1,1956,1956,administrateur,administrateur:1,1
berthoud-j,constructionsmecaniques,1,1956,1956,administrateur,administrateur:1,1
bonnardel,constructionsmecaniques,1,1937,1937,administrateur,administrateur:1,1
broussaud-j,constructionsmecaniques,1,1937,1937,administrateur,administrateur:1,1
cabaud,constructionsmecaniques,1,1937,1937,administrateur,administrateur:1,1
de-laet-e,constructionsmecaniques,1,1956,1956,administrateur,administrateur:1,1
desmaroux-p,constructionsmecaniques,1,1956,1956,administrateur,administrateur:1,1
forest,constructionsmecaniques,1,1937,1937,administrateur,administrateur:1,1
jacquel-p,constructionsmecaniques,1,1956,1956,administrateur,administrateur:1,1
le-bret-j,constructionsmecaniques,1,1937,1937,president,president:1,1
le-chatelier-h,constructionsmecaniques,5,,,president,president:5,1
mecaniques-alsthom,constructionsmecaniques,1,1937,1937,administrateur,administrateur:1,1
pinczon-j,constructionsmecaniques,1,1956,1956,administrateur,administrateur:1,1
robard-r,constructionsmecaniques,3,,,administrateur,administrateur:3,1
senn-e,constructionsmecaniques,1,1956,1956,administrateur,administrateur:1,1
wehrlin-m,constructionsmecaniques,1,1956,1956,administrateur,administrateur:1,1
ziegler,constructionsmecaniques,1,1937,1937,administrateur,administrateur:1,1
chalmeton-de-croy-h,constructionsmixtesmaroc,1,1913,1913,administrateur,administrateur:1,1
chalmeton-de-croy-j,constructionsmixtesmaroc,1,1913,1913,administrateur,administrateur:1,1
de-bertier-de-sauvigny-c,constructionsmixtesmaroc,4,,,administrateur,administrateur:4,1
desfosses-a,constructionsmixtesmaroc,1,1913,1913,administrateur,administrateur:1,1
f-delaitre,constructionsmodernesmaroc,1,1913,1913,administrateur,administrateur:1,1
g-pichard,constructionsmodernesmaroc,1,1913,1913,administrateur,administrateur:1,1
